TIME,INFLOW (m3/s),OUTFLOW (m3/s),
   65,    18.00000000,    20.21110349,
   66,    10.00000000,    19.10555175,
   67,   137.00000000,    14.55277587,
   68,   147.00000000,    75.77638794,
   69,   312.00000000,   111.38819397,
   70,   312.00000000,   211.69409698,
   71,   147.00000000,   261.84704849,
   72,   147.00000000,   204.42352425,
   73,   147.00000000,   175.71176212,
   74,    10.00000000,   161.35588106,
   75,    10.00000000,    85.67794053,
   76,    10.00000000,    47.83897027,
   77,    10.00000000,    28.91948513,
   78,    10.00000000,    19.45974257,
   79,   125.00000000,    14.72987128,
   80,    19.00000000,    69.86493564,
   81,    19.00000000,    44.43246782,
   82,    38.00000000,    31.71623391,
   83,    73.00000000,    34.85811696,
   84,    74.00000000,    53.92905848,
   85,    38.00000000,    63.96452924,
   86,    38.00000000,    50.98226462,
   87,   479.00000000,    44.49113231,
   88,   479.00000000,   261.74556615,
   89,   626.00000000,   370.37278308,
   90,   479.00000000,   498.18639154,
   91,   626.00000000,   488.59319577,
   92,   479.00000000,   557.29659788,
   93,   479.00000000,   518.14829894,
   94,   479.00000000,   498.57414947,
   95,   332.00000000,   488.78707474,
   96,   332.00000000,   410.39353737,
   97,   294.00000000,   371.19676868,
   98,   147.00000000,   332.59838434,
   99,   147.00000000,   239.79919217,
  100,    74.00000000,   193.39959609,
  101,    73.00000000,   133.69979804,
  102,    18.00000000,   103.34989902,
  103,    18.00000000,    60.67494951,
  104,    10.00000000,    39.33747476,
  105,    38.00000000,    24.66873738,
  106,   332.00000000,    31.33436869,
  107,   185.00000000,   181.66718434,
  108,   332.00000000,   183.33359217,
  109,    38.00000000,   257.66679609,
  110,    38.00000000,   147.83339804,
  111,    20.00000000,    92.91669902,
  112,    18.00000000,    56.45834951,
  113,    18.00000000,    37.22917476,
  114,   185.00000000,    27.61458738,
  115,   185.00000000,   106.30729369,
  116,   332.00000000,   145.65364684,
  117,   332.00000000,   238.82682342,
  118,   332.00000000,   285.41341171,
  119,   332.00000000,   308.70670586,
  120,    10.00000000,   320.35335293,
  121,    10.00000000,   165.17667646,
  122,    10.00000000,    87.58833823,
  123,    10.00000000,    48.79416912,
  124,    10.00000000,    29.39708456,
  125,    10.00000000,    19.69854228,
  126,    38.00000000,    14.84927114,
  127,    10.00000000,    26.42463557,
  128,    38.00000000,    18.21231778,
  129,   165.00000000,    28.10615889,
  130,   332.00000000,    96.55307945,
  131,   332.00000000,   214.27653972,
  132,    38.00000000,   273.13826986,
  133,   100.00000000,   155.56913493,
  134,   130.00000000,   127.78456747,
  135,   230.00000000,   128.89228373,
  136,   230.00000000,   179.44614187,
  137,   230.00000000,   204.72307093,
  138,   230.00000000,   217.36153547,
  139,   230.00000000,   223.68076773,
  140,   230.00000000,   226.84038387,
  141,   220.00000000,   228.42019193,
  142,   185.00000000,   224.21009597,
  143,    90.00000000,   204.60504798,
  144,    30.00000000,   147.30252399,
  145,    30.00000000,    88.65126200,
  146,    30.00000000,    59.32563100,
  147,    35.00000000,    44.66281550,
  148,    40.00000000,    39.83140775,
  149,    40.00000000,    39.91570387,
  150,    38.00000000,    39.95785194,
  151,    10.00000000,    38.97892597,
  152,    10.00000000,    24.48946298,
  153,   272.00000000,    17.24473149,
  154,   185.00000000,   144.62236575,
  155,   347.00000000,   164.81118287,
  156,   358.00000000,   255.90559144,
  157,   185.00000000,   306.95279572,
  158,   332.00000000,   245.97639786,
  159,   332.00000000,   288.98819893,
  160,   185.00000000,   310.49409946,
  161,   185.00000000,   247.74704973,
  162,    38.00000000,   216.37352487,
  163,    38.00000000,   127.18676243,
  164,    38.00000000,    82.59338122,
  165,    38.00000000,    60.29669061,
  166,    38.00000000,    49.14834530,
  167,   185.00000000,    43.57417265,
  168,   185.00000000,   114.28708633,
  169,   147.00000000,   149.64354316,
  170,    10.00000000,   148.32177158,
  171,    10.00000000,    79.16088579,
  172,    10.00000000,    44.58044290,
  173,    10.00000000,    27.29022145,
  174,    83.00000000,    18.64511072,
  175,    83.00000000,    50.82255536,
  176,    83.00000000,    66.91127768,
  177,    83.00000000,    74.95563884,
  178,    83.00000000,    78.97781942,
  179,    83.00000000,    80.98890971,
  180,    10.00000000,    81.99445486,
  181,    10.00000000,    45.99722743,
  182,   230.00000000,    27.99861371,
  183,   220.00000000,   128.99930686,
  184,   312.00000000,   174.49965343,
  185,   312.00000000,   243.24982671,
  186,   165.00000000,   277.62491336,
  187,   312.00000000,   221.31245668,
  188,   312.00000000,   266.65622834,
  189,   312.00000000,   289.32811417,
  190,   165.00000000,   300.66405708,
  191,   156.00000000,   232.83202854,
  192,   147.00000000,   194.41601427,
  193,   147.00000000,   170.70800714,
  194,    10.00000000,   158.85400357,
  195,    10.00000000,    84.42700178,
  196,    10.00000000,    47.21350089,
  197,    10.00000000,    28.60675045,
  198,    10.00000000,    19.30337522,
  199,    49.00000000,    14.65168761,
  200,    49.00000000,    31.82584381,
  201,    10.00000000,    40.41292190,
  202,    10.00000000,    25.20646095,
  203,    10.00000000,    17.60323048,
  204,    55.00000000,    13.80161524,
  205,    10.00000000,    34.40080762,
  206,    10.00000000,    22.20040381,
  207,   343.00000000,    16.10020190,
  208,   343.00000000,   179.55010095,
  209,   637.00000000,   261.27505048,
  210,    49.00000000,   449.13752524,
  211,   196.00000000,   249.06876262,
  212,   343.00000000,   222.53438131,
  213,   637.00000000,   282.76719065,
  214,   196.00000000,   459.88359533,
  215,   147.00000000,   327.94179766,
  216,    10.00000000,   237.47089883,
  217,    10.00000000,   123.73544942,
  218,    10.00000000,    66.86772471,
  219,    10.00000000,    38.43386235,
  220,    10.00000000,    24.21693118,
  221,    10.00000000,    17.10846559,
  222,    10.00000000,    13.55423279,
  223,    10.00000000,    11.77711640,
  224,    10.00000000,    10.88855820,
  225,    10.00000000,    10.44427910,
  226,    10.00000000,    10.22213955,
  227,    10.00000000,    10.11106977,
  228,    10.00000000,    10.05553489,
  229,    10.00000000,    10.02776744,
  230,    10.00000000,    10.01388372,
  231,    10.00000000,    10.00694186,
  232,    10.00000000,    10.00347093,
  233,   320.00000000,    10.00173547,
  234,   168.00000000,   165.00086773,
  235,   315.00000000,   166.50043387,
  236,   315.00000000,   240.75021693,
  237,   168.00000000,   277.87510847,
  238,   315.00000000,   222.93755423,
  239,   168.00000000,   268.96877712,
  240,   315.00000000,   218.48438856,
  241,    10.00000000,   266.74219428,
  242,    10.00000000,   138.37109714,
  243,    10.00000000,    74.18554857,
  244,    10.00000000,    42.09277428,
  245,    10.00000000,    26.04638714,
  246,    19.00000000,    18.02319357,
  247,   196.00000000,    18.51159679,
  248,   196.00000000,   107.25579839,
  249,   343.00000000,   151.62789920,
  250,   196.00000000,   247.31394960,
  251,   196.00000000,   221.65697480,
  252,   196.00000000,   208.82848740,
  253,    49.00000000,   202.41424370,
  254,    49.00000000,   125.70712185,
  255,   196.00000000,    87.35356092,
  256,   343.00000000,   141.67678046,
  257,   196.00000000,   242.33839023,
  258,   343.00000000,   219.16919512,
  259,   343.00000000,   281.08459756,
  260,    49.00000000,   312.04229878,
  261,   190.00000000,   180.52114939,
  262,   196.00000000,   185.26057469,
  263,    19.00000000,   190.63028735,
  264,    10.00000000,   104.81514367,
  265,    10.00000000,    57.40757184,
  266,    10.00000000,    33.70378592,
  267,    10.00000000,    21.85189296,
  268,    10.00000000,    15.92594648,
  269,    16.00000000,    12.96297324,
  270,    19.00000000,    14.48148662,
  271,    21.00000000,    16.74074331,
  272,    21.00000000,    18.87037165,
  273,   462.00000000,    19.93518583,
  274,   315.00000000,   240.96759291,
  275,   609.00000000,   277.98379646,
  276,   609.00000000,   443.49189823,
  277,   609.00000000,   526.24594911,
  278,   609.00000000,   567.62297456,
  279,   609.00000000,   588.31148728,
  280,   609.00000000,   598.65574364,
  281,   490.00000000,   603.82787182,
  282,   196.00000000,   546.91393591,
  283,   196.00000000,   371.45696795,
  284,   196.00000000,   283.72848398,
  285,    49.00000000,   239.86424199,
  286,    10.00000000,   144.43212099,
  287,    10.00000000,    77.21606050,
  288,    10.00000000,    43.60803025,
  289,    10.00000000,    26.80401512,
  290,    10.00000000,    18.40200756,
  291,    10.00000000,    14.20100378,
  292,    10.00000000,    12.10050189,
  293,    10.00000000,    11.05025095,
  294,    49.00000000,    10.52512547,
  295,    49.00000000,    29.76256274,
  296,    21.00000000,    39.38128137,
  297,   168.00000000,    30.19064068,
  298,   168.00000000,    99.09532034,
  299,   315.00000000,   133.54766017,
  300,   196.00000000,   224.27383009,
  301,    10.00000000,   210.13691504,
  302,   350.00000000,   110.06845752,
  303,   524.00000000,   230.03422876,
  304,   524.00000000,   377.01711438,
  305,   489.00000000,   450.50855719,
  306,   342.00000000,   469.75427860,
  307,   195.00000000,   405.87713930,
  308,    83.00000000,   300.43856965,
  309,    83.00000000,   191.71928482,
  310,   230.00000000,   137.35964241,
  311,   441.00000000,   183.67982121,
  312,   294.00000000,   312.33991060,
  313,   147.00000000,   303.16995530,
  314,    10.00000000,   225.08497765,
  315,    49.00000000,   117.54248883,
  316,    49.00000000,    83.27124441,
  317,    49.00000000,    66.13562221,
  318,    48.00000000,    57.56781110,
  319,    48.00000000,    52.78390555,
  320,    48.00000000,    50.39195278,
  321,    48.00000000,    49.19597639,
  322,   195.00000000,    48.59798819,
  323,   342.00000000,   121.79899410,
  324,   342.00000000,   231.89949705,
  325,   342.00000000,   286.94974852,
  326,   195.00000000,   314.47487426,
  327,   489.00000000,   254.73743713,
  328,   489.00000000,   371.86871857,
  329,   312.00000000,   430.43435928,
  330,    17.00000000,   371.21717964,
  331,   636.00000000,   194.10858982,
  332,   489.00000000,   415.05429491,
  333,   489.00000000,   452.02714746,
  334,   519.00000000,   470.51357373,
  335,   195.00000000,   494.75678686,
  336,   195.00000000,   344.87839343,
  337,    48.00000000,   269.93919672,
  338,    13.00000000,   158.96959836,
  339,    13.00000000,    85.98479918,
  340,    13.00000000,    49.49239959,
  341,    13.00000000,    31.24619979,
  342,    13.00000000,    22.12309990,
  343,    13.00000000,    17.56154995,
  344,    48.00000000,    15.28077497,
  345,   636.00000000,    31.64038749,
  346,   489.00000000,   333.82019374,
  347,   636.00000000,   411.41009687,
  348,   342.00000000,   523.70504844,
  349,    10.00000000,   432.85252422,
  350,   390.00000000,   221.42626211,
  351,   390.00000000,   305.71313105,
  352,   342.00000000,   347.85656553,
  353,   489.00000000,   344.92828276,
  354,   342.00000000,   416.96414138,
  355,   489.00000000,   379.48207069,
  356,   489.00000000,   434.24103535,
  357,   489.00000000,   461.62051767,
  358,   636.00000000,   475.31025884,
  359,   489.00000000,   555.65512942,
  360,   294.00000000,   522.32756471,
  361,   294.00000000,   408.16378235,
  362,   294.00000000,   351.08189118,
  363,   294.00000000,   322.54094559,
  364,   294.00000000,   308.27047279,
  365,   195.00000000,   301.13523640,
  366,    48.00000000,   248.06761820,
  367,    18.00000000,   148.03380910,
  368,    10.00000000,    83.01690455,
  369,   180.00000000,    46.50845227,
  370,   342.00000000,   113.25422614,
  371,   489.00000000,   227.62711307,
  372,   489.00000000,   358.31355653,
  373,   342.00000000,   423.65677827,
  374,   195.00000000,   382.82838913,
  375,   342.00000000,   288.91419457,
  376,   489.00000000,   315.45709728,
  377,   342.00000000,   402.22854864,
  378,    48.00000000,   372.11427432,
  379,    48.00000000,   210.05713716,
  380,    48.00000000,   129.02856858,
  381,   195.00000000,    88.51428429,
  382,   342.00000000,   141.75714215,
  383,   489.00000000,   241.87857107,
  384,   440.00000000,   365.43928554,
  385,    10.00000000,   402.71964277,
  386,    10.00000000,   206.35982138,
  387,    10.00000000,   108.17991069,
  388,    10.00000000,    59.08995535,
  389,    10.00000000,    34.54497767,
  390,    18.00000000,    22.27248884,
  391,    48.00000000,    20.13624442,
  392,    48.00000000,    34.06812221,
  393,    10.00000000,    41.03406110,
  394,    10.00000000,    25.51703055,
  395,    10.00000000,    17.75851528,
  396,    10.00000000,    13.87925764,
  397,    10.00000000,    11.93962882,
  398,    10.00000000,    10.96981441,
  399,    48.00000000,    10.48490720,
  400,    48.00000000,    29.24245360,
  401,    48.00000000,    38.62122680,
  402,    48.00000000,    43.31061340,
  403,    10.00000000,    45.65530670,
  404,    10.00000000,    27.82765335,
  405,    10.00000000,    18.91382668,
  406,    48.00000000,    14.45691334,
  407,    10.00000000,    31.22845667,
  408,    10.00000000,    20.61422833,
  409,    10.00000000,    15.30711417,
  410,    10.00000000,    12.65355708,
  411,    10.00000000,    11.32677854,
  412,    10.00000000,    10.66338927,
  413,    10.00000000,    10.33169464,
  414,    10.00000000,    10.16584732,
  415,    48.00000000,    10.08292366,
  416,    48.00000000,    29.04146183,
  417,    10.00000000,    38.52073091,
  418,   195.00000000,    24.26036546,
  419,   195.00000000,   109.63018273,
  420,   195.00000000,   152.31509136,
  421,    48.00000000,   173.65754568,
  422,    48.00000000,   110.82877284,
  423,   636.00000000,    79.41438642,
  424,   636.00000000,   357.70719321,
  425,   489.00000000,   496.85359661,
  426,   342.00000000,   492.92679830,
  427,   195.00000000,   417.46339915,
  428,   195.00000000,   306.23169958,
  429,   342.00000000,   250.61584979,
  430,   195.00000000,   296.30792489,
  431,    48.00000000,   245.65396245,
  432,    10.00000000,   146.82698122,
  433,    10.00000000,    78.41349061,
  434,    10.00000000,    44.20674531,
  435,    10.00000000,    27.10337265,
  436,    10.00000000,    18.55168633,
  437,    10.00000000,    14.27584316,
  438,    10.00000000,    12.13792158,
  439,    48.00000000,    11.06896079,
  440,    48.00000000,    29.53448040,
  441,   125.00000000,    38.76724020,
  442,   195.00000000,    81.88362010,
  443,   195.00000000,   138.44181005,
  444,    48.00000000,   166.72090502,
  445,    48.00000000,   107.36045251,
  446,    48.00000000,    77.68022626,
  447,   489.00000000,    62.84011313,
  448,   489.00000000,   275.92005656,
  449,   342.00000000,   382.46002828,
  450,    48.00000000,   362.23001414,
  451,    48.00000000,   205.11500707,
  452,    48.00000000,   126.55750354,
  453,    48.00000000,    87.27875177,
  454,    48.00000000,    67.63937588,
  455,    48.00000000,    57.81968794,
  456,    10.00000000,    52.90984397,
  457,    10.00000000,    31.45492199,
  458,    28.00000000,    20.72746099,
  459,     5.00000000,    24.36373050,
  460,     5.00000000,    14.68186525,
  461,     5.00000000,     9.84093262,
  462,     5.00000000,     7.42046631,
  463,     5.00000000,     6.21023316,
  464,    18.00000000,     5.60511658,
  465,   312.00000000,    11.80255829,
  466,   165.00000000,   161.90127914,
  467,   312.00000000,   163.45063957,
  468,     5.00000000,   237.72531979,
  469,    48.00000000,   121.36265989,
  470,    48.00000000,    84.68132995,
  471,   195.00000000,    66.34066497,
  472,   195.00000000,   130.67033249,
  473,   294.00000000,   162.83516624,
  474,   165.00000000,   228.41758312,
  475,    18.00000000,   196.70879156,
  476,    48.00000000,   107.35439578,
  477,    48.00000000,    77.67719789,
  478,     5.00000000,    62.83859895,
  479,     5.00000000,    33.91929947,
  480,     5.00000000,    19.45964974,
  481,     5.00000000,    12.22982487,
  482,     5.00000000,     8.61491243,
  483,     5.00000000,     6.80745622,
  484,     5.00000000,     5.90372811,
  485,     5.00000000,     5.45186405,
  486,     5.00000000,     5.22593203,
  487,    48.00000000,     5.11296601,
  488,    48.00000000,    26.55648301,
  489,   195.00000000,    37.27824150,
  490,   195.00000000,   116.13912075,
  491,    48.00000000,   155.56956038,
  492,    48.00000000,   101.78478019,
  493,   195.00000000,    74.89239009,
  494,    48.00000000,   134.94619505,
  495,   636.00000000,    91.47309752,
  496,   636.00000000,   363.73654876,
  497,   489.00000000,   499.86827438,
  498,    48.00000000,   494.43413719,
  499,   170.00000000,   271.21706860,
  500,    10.00000000,   220.60853430,
  501,    10.00000000,   115.30426715,
  502,    18.00000000,    62.65213357,
  503,    18.00000000,    40.32606679,
  504,    10.00000000,    29.16303339,
  505,    10.00000000,    19.58151670,
  506,    10.00000000,    14.79075835,
  507,    10.00000000,    12.39537917,
  508,    10.00000000,    11.19768959,
  509,    10.00000000,    10.59884479,
  510,    10.00000000,    10.29942240,
  511,    10.00000000,    10.14971120,
  512,   345.00000000,    10.07485560,
  513,   342.00000000,   177.53742780,
  514,   195.00000000,   259.76871390,
  515,    48.00000000,   227.38435695,
  516,    48.00000000,   137.69217847,
  517,    10.00000000,    92.84608924,
  518,   342.00000000,    51.42304462,
  519,   195.00000000,   196.71152231,
  520,   195.00000000,   195.85576115,
  521,   147.00000000,   195.42788058,
  522,   147.00000000,   171.21394029,
  523,   147.00000000,   159.10697014,
  524,   147.00000000,   153.05348507,
  525,    10.00000000,   150.02674254,
  526,    10.00000000,    80.01337127,
  527,    10.00000000,    45.00668563,
  528,    10.00000000,    27.50334282,
  529,    10.00000000,    18.75167141,
  530,    10.00000000,    14.37583570,
  531,    10.00000000,    12.18791785,
  532,    10.00000000,    11.09395893,
  533,    10.00000000,    10.54697946,
  534,    10.00000000,    10.27348973,
  535,    47.00000000,    10.13674487,
  536,    10.00000000,    28.56837243,
  537,   195.00000000,    19.28418622,
  538,   342.00000000,   107.14209311,
  539,   377.00000000,   224.57104655,
  540,   195.00000000,   300.78552328,
  541,    10.00000000,   247.89276164,
  542,    10.00000000,   128.94638082,
  543,   242.00000000,    69.47319041,
  544,   342.00000000,   155.73659520,
  545,   147.00000000,   248.86829760,
  546,   312.00000000,   197.93414880,
  547,   312.00000000,   254.96707440,
  548,    18.00000000,   283.48353720,
  549,    18.00000000,   150.74176860,
  550,    10.00000000,    84.37088430,
  551,    50.00000000,    47.18544215,
  552,   262.00000000,    48.59272108,
  553,    10.00000000,   155.29636054,
  554,    10.00000000,    82.64818027,
  555,    10.00000000,    46.32409013,
  556,    10.00000000,    28.16204507,
  557,    10.00000000,    19.08102253,
  558,     0.00000000,    14.54051127,
  559,     8.00000000,     7.27025563,
  560,     0.00000000,     7.63512782,
  561,     0.00000000,     3.81756391,
  562,    48.00000000,     1.90878195,
  563,     0.00000000,    24.95439098,
  564,     0.00000000,    12.47719549,
  565,    48.00000000,     6.23859774,
  566,    48.00000000,    27.11929887,
  567,    48.00000000,    37.55964944,
  568,     5.00000000,    42.77982472,
  569,     5.00000000,    23.88991236,
  570,     5.00000000,    14.44495618,
  571,    48.00000000,     9.72247809,
  572,   342.00000000,    28.86123904,
  573,   342.00000000,   185.43061952,
  574,   195.00000000,   263.71530976,
  575,     3.00000000,   229.35765488,
  576,     0.00000000,   116.17882744,
  577,     0.00000000,    58.08941372,
  578,     0.00000000,    29.04470686,
  579,     0.00000000,    14.52235343,
  580,     0.00000000,     7.26117672,
  581,     0.00000000,     3.63058836,
  582,     3.00000000,     1.81529418,
  583,     3.00000000,     2.40764709,
  584,   312.00000000,     2.70382354,
  585,    48.00000000,   157.35191177,
  586,    48.00000000,   102.67595589,
  587,    48.00000000,    75.33797794,
  588,    48.00000000,    61.66898897,
  589,     3.00000000,    54.83449449,
  590,   342.00000000,    28.91724724,
  591,   195.00000000,   185.45862362,
  592,    10.00000000,   190.22931181,
  593,    10.00000000,   100.11465591,
  594,    10.00000000,    55.05732795,
  595,    10.00000000,    32.52866398,
  596,    10.00000000,    21.26433199,
  597,    28.00000000,    15.63216599,
  598,   294.00000000,    21.81608300,
  599,   147.00000000,   157.90804150,
  600,   147.00000000,   152.45402075,
  601,     3.00000000,   149.72701037,
  602,     3.00000000,    76.36350519,
  603,     3.00000000,    39.68175259,
  604,     3.00000000,    21.34087630,
  605,     3.00000000,    12.17043815,
  606,     3.00000000,     7.58521907,
  607,     5.00000000,     5.29260954,
  608,     5.00000000,     5.14630477,
  609,    48.00000000,     5.07315238,
  610,   195.00000000,    26.53657619,
  611,   195.00000000,   110.76828810,
  612,   342.00000000,   152.88414405,
  613,   342.00000000,   247.44207202,
  614,    48.00000000,   294.72103601,
  615,    48.00000000,   171.36051801,
  616,   195.00000000,   109.68025900,
  617,   195.00000000,   152.34012950,
  618,   342.00000000,   173.67006475,
  619,   342.00000000,   257.83503238,
  620,   195.00000000,   299.91751619,
  621,   342.00000000,   247.45875809,
  622,   195.00000000,   294.72937905,
  623,   195.00000000,   244.86468952,
  624,    10.00000000,   219.93234476,
  625,    10.00000000,   114.96617238,
  626,     5.00000000,    62.48308619,
  627,     5.00000000,    33.74154310,
  628,     5.00000000,    19.37077155,
  629,     5.00000000,    12.18538577,
  630,     5.00000000,     8.59269289,
  631,     5.00000000,     6.79634644,
  632,     5.00000000,     5.89817322,
  633,   195.00000000,     5.44908661,
  634,   165.00000000,   100.22454331,
  635,   165.00000000,   132.61227165,
  636,   165.00000000,   148.80613583,
  637,   165.00000000,   156.90306791,
  638,   312.00000000,   160.95153396,
  639,   165.00000000,   236.47576698,
  640,   312.00000000,   200.73788349,
  641,   312.00000000,   256.36894174,
  642,   312.00000000,   284.18447087,
  643,   165.00000000,   298.09223544,
  644,   312.00000000,   231.54611772,
  645,   312.00000000,   271.77305886,
  646,   459.00000000,   291.88652943,
  647,   621.00000000,   375.44326471,
  648,   342.00000000,   498.22163236,
  649,    10.00000000,   420.11081618,
  650,    10.00000000,   215.05540809,
  651,    10.00000000,   112.52770404,
  652,    10.00000000,    61.26385202,
  653,    10.00000000,    35.63192601,
  654,    18.00000000,    22.81596301,
  655,    28.00000000,    20.40798150,
  656,    48.00000000,    24.20399075,
  657,   342.00000000,    36.10199538,
  658,   342.00000000,   189.05099769,
  659,   342.00000000,   265.52549884,
  660,   195.00000000,   303.76274942,
  661,    78.00000000,   249.38137471,
  662,   489.00000000,   163.69068736,
  663,   489.00000000,   326.34534368,
  664,   636.00000000,   407.67267184,
  665,   342.00000000,   521.83633592,
  666,   195.00000000,   431.91816796,
  667,   342.00000000,   313.45908398,
  668,   342.00000000,   327.72954199,
  669,   342.00000000,   334.86477099,
  670,   489.00000000,   338.43238550,
  671,   489.00000000,   413.71619275,
  672,   342.00000000,   451.35809637,
  673,   195.00000000,   396.67904819,
  674,     0.00000000,   295.83952409,
  675,     0.00000000,   147.91976205,
  676,     0.00000000,    73.95988102,
  677,     0.00000000,    36.97994051,
  678,    48.00000000,    18.48997026,
  679,    48.00000000,    33.24498513,
  680,    48.00000000,    40.62249256,
  681,   342.00000000,    44.31124628,
  682,   489.00000000,   193.15562314,
  683,   489.00000000,   341.07781157,
  684,   489.00000000,   415.03890579,
  685,   230.00000000,   452.01945289,
  686,   377.00000000,   341.00972645,
  687,   666.00000000,   359.00486322,
  688,   666.00000000,   512.50243161,
  689,   519.00000000,   589.25121581,
  690,   636.00000000,   554.12560790,
  691,   489.00000000,   595.06280395,
  692,   636.00000000,   542.03140198,
  693,   489.00000000,   589.01570099,
  694,   489.00000000,   539.00785049,
  695,   588.00000000,   514.00392525,
  696,     0.00000000,   551.00196262,
  697,     0.00000000,   275.50098131,
  698,     0.00000000,   137.75049066,
  699,     0.00000000,    68.87524533,
  700,     0.00000000,    34.43762266,
  701,     0.00000000,    17.21881133,
  702,     3.00000000,     8.60940567,
  703,     3.00000000,     5.80470283,
  704,     3.00000000,     4.40235142,
  705,     3.00000000,     3.70117571,
  706,     3.00000000,     3.35058785,
  707,   195.00000000,     3.17529393,
  708,    48.00000000,    99.08764696,
  709,    48.00000000,    73.54382348,
  710,    48.00000000,    60.77191174,
  711,    10.00000000,    54.38595587,
  712,    10.00000000,    32.19297794,
  713,    38.00000000,    21.09648897,
  714,    10.00000000,    29.54824448,
  715,    48.00000000,    19.77412224,
  716,    10.00000000,    33.88706112,
  717,   195.00000000,    21.94353056,
  718,     3.00000000,   108.47176528,
  719,     3.00000000,    55.73588264,
  720,     3.00000000,    29.36794132,
  721,     3.00000000,    16.18397066,
  722,     3.00000000,     9.59198533,
  723,     3.00000000,     6.29599267,
  724,     3.00000000,     4.64799633,
  725,     3.00000000,     3.82399817,
  726,     3.00000000,     3.41199908,
  727,    24.00000000,     3.20599954,
  728,    48.00000000,    13.60299977,
  729,    10.00000000,    30.80149989,
  730,    38.00000000,    20.40074994,
  731,    10.00000000,    29.20037497,
  732,    10.00000000,    19.60018749,
  733,    10.00000000,    14.80009374,
  734,    48.00000000,    12.40004687,
  735,    48.00000000,    30.20002344,
  736,    48.00000000,    39.10001172,
  737,    10.00000000,    43.55000586,
  738,    10.00000000,    26.77500293,
  739,    10.00000000,    18.38750146,
  740,    10.00000000,    14.19375073,
  741,    10.00000000,    12.09687537,
  742,    10.00000000,    11.04843768,
