TIME,INFLOW (m3/s),OUTFLOW (m3/s),
  234,   195.00000000,   324.67051181,
  235,   195.00000000,   259.83525591,
  236,   195.00000000,   227.41762795,
  237,   195.00000000,   211.20881398,
  238,   489.00000000,   203.10440699,
  239,   337.00000000,   346.05220349,
  240,   337.00000000,   341.52610175,
  241,   337.00000000,   339.26305087,
  242,   190.00000000,   338.13152544,
  243,     0.00000000,   264.06576272,
  244,     0.00000000,   132.03288136,
  245,     0.00000000,    66.01644068,
  246,     0.00000000,    33.00822034,
  247,     0.00000000,    16.50411017,
  248,    18.00000000,     8.25205508,
  249,    18.00000000,    13.12602754,
  250,    36.00000000,    15.56301377,
  251,   183.00000000,    25.78150689,
  252,   165.00000000,   104.39075344,
  253,   312.00000000,   134.69537672,
  254,   460.00000000,   223.34768836,
  255,   460.00000000,   341.67384418,
  256,   459.00000000,   400.83692209,
  257,   441.00000000,   429.91846105,
  258,   441.00000000,   435.45923052,
  259,   459.00000000,   438.22961526,
  260,   459.00000000,   448.61480763,
  261,   312.00000000,   453.80740382,
  262,   377.00000000,   382.90370191,
  263,   312.00000000,   379.95185095,
  264,   165.00000000,   345.97592548,
  265,   165.00000000,   255.48796274,
  266,   312.00000000,   210.24398137,
  267,   147.00000000,   261.12199068,
  268,   147.00000000,   204.06099534,
  269,   147.00000000,   175.53049767,
  270,   147.00000000,   161.26524884,
  271,     0.00000000,   154.13262442,
  272,   165.00000000,    77.06631221,
  273,    18.00000000,   121.03315610,
  274,    18.00000000,    69.51657805,
  275,   165.00000000,    43.75828903,
  276,   459.00000000,   104.37914451,
  277,   606.00000000,   281.68957226,
  278,   606.00000000,   443.84478613,
  279,   606.00000000,   524.92239306,
  280,   606.00000000,   565.46119653,
  281,   588.00000000,   585.73059827,
  282,   588.00000000,   586.86529913,
  283,   312.00000000,   587.43264957,
  284,   312.00000000,   449.71632478,
  285,   312.00000000,   380.85816239,
  286,   312.00000000,   346.42908120,
  287,   165.00000000,   329.21454060,
  288,   147.00000000,   247.10727030,
  289,   147.00000000,   197.05363515,
  290,   147.00000000,   172.02681757,
  291,   294.00000000,   159.51340879,
  292,   294.00000000,   226.75670439,
  293,   294.00000000,   260.37835220,
  294,   165.00000000,   277.18917610,
  295,    18.00000000,   221.09458805,
  296,    18.00000000,   119.54729402,
  297,    18.00000000,    68.77364701,
  298,   312.00000000,    43.38682351,
  299,   606.00000000,   177.69341175,
  300,   459.00000000,   391.84670588,
  301,   230.00000000,   425.42335294,
  302,   166.00000000,   327.71167647,
  303,   313.00000000,   246.85583823,
  304,   524.00000000,   279.92791912,
  305,   524.00000000,   401.96395956,
  306,   441.00000000,   462.98197978,
  307,   459.00000000,   451.99098989,
  308,   312.00000000,   455.49549494,
  309,   166.00000000,   383.74774747,
  310,    19.00000000,   274.87387374,
  311,   459.00000000,   146.93693687,
  312,   606.00000000,   302.96846843,
  313,   459.00000000,   454.48423422,
  314,   606.00000000,   456.74211711,
  315,   147.00000000,   531.37105855,
  316,   147.00000000,   339.18552928,
  317,   147.00000000,   243.09276464,
  318,     0.00000000,   195.04638232,
  319,   147.00000000,    97.52319116,
  320,     0.00000000,   122.26159558,
  321,     0.00000000,    61.13079779,
  322,   165.00000000,    30.56539889,
  323,   312.00000000,    97.78269945,
  324,   294.00000000,   204.89134972,
  325,   165.00000000,   249.44567486,
  326,   393.00000000,   207.22283743,
  327,   540.00000000,   300.11141872,
  328,   555.00000000,   420.05570936,
  329,   606.00000000,   487.52785468,
  330,   588.00000000,   546.76392734,
  331,    55.00000000,   567.38196367,
  332,   312.00000000,   311.19098183,
  333,   165.00000000,   311.59549092,
  334,   606.00000000,   238.29774546,
  335,   606.00000000,   422.14887273,
  336,   606.00000000,   514.07443636,
  337,   165.00000000,   560.03721818,
  338,     0.00000000,   362.51860909,
  339,     0.00000000,   181.25930455,
  340,     0.00000000,    90.62965227,
  341,     0.00000000,    45.31482614,
  342,     0.00000000,    22.65741307,
  343,   147.00000000,    11.32870653,
  344,    18.00000000,    79.16435327,
  345,   165.00000000,    48.58217663,
  346,   165.00000000,   106.79108832,
  347,   165.00000000,   135.89554416,
  348,   441.00000000,   150.44777208,
  349,   229.00000000,   295.72388604,
  350,   330.00000000,   262.36194302,
  351,   624.00000000,   296.18097151,
  352,   606.00000000,   460.09048575,
  353,   441.00000000,   533.04524288,
  354,   294.00000000,   487.02262144,
  355,   459.00000000,   390.51131072,
  356,   312.00000000,   424.75565536,
  357,   312.00000000,   368.37782768,
  358,   377.00000000,   340.18891384,
  359,   486.00000000,   358.59445692,
  360,   459.00000000,   422.29722846,
  361,   165.00000000,   440.64861423,
  362,   294.00000000,   302.82430711,
  363,   294.00000000,   298.41215356,
  364,     0.00000000,   296.20607678,
  365,   165.00000000,   148.10303839,
  366,   165.00000000,   156.55151919,
  367,     0.00000000,   160.77575960,
  368,   165.00000000,    80.38787980,
  369,    18.00000000,   122.69393990,
  370,   165.00000000,    70.34696995,
  371,   312.00000000,   117.67348497,
  372,   294.00000000,   214.83674249,
  373,   294.00000000,   254.41837124,
  374,   459.00000000,   274.20918562,
  375,   606.00000000,   366.60459281,
  376,   459.00000000,   486.30229641,
  377,   459.00000000,   472.65114820,
  378,   459.00000000,   465.82557410,
  379,   165.00000000,   462.41278705,
  380,    18.00000000,   313.70639353,
  381,    18.00000000,   165.85319676,
  382,   165.00000000,    91.92659838,
  383,   312.00000000,   128.46329919,
  384,   459.00000000,   220.23164960,
  385,   459.00000000,   339.61582480,
  386,   294.00000000,   399.30791240,
  387,   147.00000000,   346.65395620,
  388,     0.00000000,   246.82697810,
  389,     0.00000000,   123.41348905,
  390,     0.00000000,    61.70674452,
  391,     0.00000000,    30.85337226,
  392,    78.00000000,    15.42668613,
  393,   165.00000000,    46.71334307,
  394,   183.00000000,   105.85667153,
  395,   330.00000000,   144.42833577,
  396,   330.00000000,   237.21416788,
  397,   166.00000000,   283.60708394,
  398,   166.00000000,   224.80354197,
  399,   460.00000000,   195.40177099,
  400,   460.00000000,   327.70088549,
  401,   294.00000000,   393.85044275,
  402,   147.00000000,   343.92522137,
  403,   294.00000000,   245.46261069,
  404,   332.00000000,   269.73130534,
  405,   185.00000000,   300.86565267,
  406,   185.00000000,   242.93282634,
  407,   185.00000000,   213.96641317,
  408,   185.00000000,   199.48320658,
  409,   185.00000000,   192.24160329,
  410,     0.00000000,   188.62080165,
  411,     0.00000000,    94.31040082,
  412,     0.00000000,    47.15520041,
  413,     0.00000000,    23.57760021,
  414,     0.00000000,    11.78880010,
  415,     0.00000000,     5.89440005,
  416,    38.00000000,     2.94720003,
  417,   332.00000000,    20.47360001,
  418,   377.00000000,   176.23680001,
  419,   185.00000000,   276.61840000,
  420,   185.00000000,   230.80920000,
  421,   185.00000000,   207.90460000,
  422,   185.00000000,   196.45230000,
  423,   332.00000000,   190.72615000,
  424,   332.00000000,   261.36307500,
  425,   230.00000000,   296.68153750,
  426,   644.00000000,   263.34076875,
  427,   350.00000000,   453.67038438,
  428,   350.00000000,   401.83519219,
  429,   203.00000000,   375.91759609,
  430,   165.00000000,   289.45879805,
  431,   147.00000000,   227.22939902,
  432,   294.00000000,   187.11469951,
  433,   294.00000000,   240.55734976,
  434,   294.00000000,   267.27867488,
  435,     0.00000000,   280.63933744,
  436,     0.00000000,   140.31966872,
  437,     0.00000000,    70.15983436,
  438,     0.00000000,    35.07991718,
  439,     0.00000000,    17.53995859,
  440,     0.00000000,     8.76997929,
  441,     0.00000000,     4.38498965,
  442,     0.00000000,     2.19249482,
  443,     0.00000000,     1.09624741,
  444,   294.00000000,     0.54812371,
  445,   294.00000000,   147.27406185,
  446,   441.00000000,   220.63703093,
  447,   588.00000000,   330.81851546,
  448,   441.00000000,   459.40925773,
  449,   294.00000000,   450.20462887,
  450,   147.00000000,   372.10231443,
  451,     0.00000000,   259.55115722,
  452,   147.00000000,   129.77557861,
  453,   588.00000000,   138.38778930,
  454,   588.00000000,   363.19389465,
  455,   588.00000000,   475.59694733,
  456,   147.00000000,   531.79847366,
  457,   147.00000000,   339.39923683,
  458,   294.00000000,   243.19961842,
  459,     0.00000000,   268.59980921,
  460,     0.00000000,   134.29990460,
  461,     0.00000000,    67.14995230,
  462,     0.00000000,    33.57497615,
  463,     0.00000000,    16.78748808,
  464,     0.00000000,     8.39374404,
  465,     0.00000000,     4.19687202,
  466,   294.00000000,     2.09843601,
  467,   147.00000000,   148.04921800,
  468,   441.00000000,   147.52460900,
  469,   297.00000000,   294.26230450,
  470,   225.00000000,   295.63115225,
  471,   519.00000000,   260.31557613,
  472,   519.00000000,   389.65778806,
  473,   519.00000000,   454.32889403,
  474,   519.00000000,   486.66444702,
  475,   372.00000000,   502.83222351,
  476,   372.00000000,   437.41611175,
  477,   225.00000000,   404.70805588,
  478,   312.00000000,   314.85402794,
  479,   165.00000000,   313.42701397,
  480,   165.00000000,   239.21350698,
  481,   165.00000000,   202.10675349,
  482,   147.00000000,   183.55337675,
  483,     0.00000000,   165.27668837,
  484,     0.00000000,    82.63834419,
  485,     0.00000000,    41.31917209,
  486,     0.00000000,    20.65958605,
  487,     0.00000000,    10.32979302,
  488,    78.00000000,     5.16489651,
  489,   225.00000000,    41.58244826,
  490,   225.00000000,   133.29122413,
  491,   225.00000000,   179.14561206,
  492,   372.00000000,   202.07280603,
  493,   225.00000000,   287.03640302,
  494,   183.00000000,   256.01820151,
  495,   477.00000000,   219.50910075,
  496,   624.00000000,   348.25455038,
  497,   441.00000000,   486.12727519,
  498,   294.00000000,   463.56363759,
  499,    78.00000000,   378.78181880,
  500,   519.00000000,   228.39090940,
  501,   666.00000000,   373.69545470,
  502,   519.00000000,   519.84772735,
  503,   225.00000000,   519.42386367,
  504,   294.00000000,   372.21193184,
  505,   294.00000000,   333.10596592,
  506,   294.00000000,   313.55298296,
  507,     0.00000000,   303.77649148,
  508,     0.00000000,   151.88824574,
  509,     0.00000000,    75.94412287,
  510,     0.00000000,    37.97206143,
  511,     0.00000000,    18.98603072,
  512,     0.00000000,     9.49301536,
  513,     0.00000000,     4.74650768,
  514,   419.00000000,     2.37325384,
  515,   225.00000000,   210.68662692,
  516,   666.00000000,   217.84331346,
  517,   372.00000000,   441.92165673,
  518,   372.00000000,   406.96082836,
  519,   666.00000000,   389.48041418,
  520,   372.00000000,   527.74020709,
  521,   372.00000000,   449.87010355,
  522,   225.00000000,   410.93505177,
  523,     0.00000000,   317.96752589,
  524,    78.00000000,   158.98376294,
  525,     0.00000000,   118.49188147,
  526,   748.00000000,    59.24594074,
  527,   160.00000000,   403.62297037,
  528,   294.00000000,   281.81148518,
  529,   147.00000000,   287.90574259,
  530,   147.00000000,   217.45287130,
  531,   147.00000000,   182.22643565,
  532,   147.00000000,   164.61321782,
  533,     0.00000000,   155.80660891,
  534,     0.00000000,    77.90330446,
  535,     0.00000000,    38.95165223,
  536,    13.00000000,    19.47582611,
  537,   161.00000000,    16.23791306,
  538,   467.00000000,    88.61895653,
  539,   467.00000000,   277.80947826,
  540,   307.00000000,   372.40473913,
  541,   454.00000000,   339.70236957,
  542,   225.00000000,   396.85118478,
  543,   225.00000000,   310.92559239,
  544,   225.00000000,   267.96279620,
  545,   372.00000000,   246.48139810,
  546,   459.00000000,   309.24069905,
  547,   165.00000000,   384.12034952,
  548,   165.00000000,   274.56017476,
  549,    78.00000000,   219.78008738,
  550,   372.00000000,   148.89004369,
  551,   225.00000000,   260.44502185,
  552,     0.00000000,   242.72251092,
  553,     0.00000000,   121.36125546,
  554,     0.00000000,    60.68062773,
  555,     0.00000000,    30.34031387,
  556,     0.00000000,    15.17015693,
  557,     0.00000000,     7.58507847,
  558,   147.00000000,     3.79253923,
  559,     0.00000000,    75.39626962,
  560,    78.00000000,    37.69813481,
  561,    43.00000000,    57.84906740,
  562,   190.00000000,    50.42453370,
  563,   337.00000000,   120.21226685,
  564,   337.00000000,   228.60613343,
  565,   337.00000000,   282.80306671,
  566,   415.00000000,   309.90153336,
  567,   268.00000000,   362.45076668,
  568,   234.00000000,   315.22538334,
  569,   630.00000000,   274.61269167,
  570,    76.00000000,   452.30634583,
  571,   156.00000000,   264.15317292,
  572,   450.00000000,   210.07658646,
  573,   303.00000000,   330.03829323,
  574,    78.00000000,   316.51914661,
  575,    78.00000000,   197.25957331,
  576,    78.00000000,   137.62978665,
  577,    78.00000000,   107.81489333,
  578,     0.00000000,    92.90744666,
  579,     0.00000000,    46.45372333,
  580,     0.00000000,    23.22686167,
  581,     0.00000000,    11.61343083,
  582,     0.00000000,     5.80671542,
  583,     0.00000000,     2.90335771,
  584,     0.00000000,     1.45167885,
  585,    78.00000000,     0.72583943,
  586,   225.00000000,    39.36291971,
  587,    60.00000000,   132.18145986,
  588,     0.00000000,    96.09072993,
  589,    60.00000000,    48.04536496,
  590,   225.00000000,    54.02268248,
  591,   372.00000000,   139.51134124,
  592,   225.00000000,   255.75567062,
  593,   225.00000000,   240.37783531,
  594,   372.00000000,   232.68891766,
  595,   372.00000000,   302.34445883,
  596,   225.00000000,   337.17222941,
  597,   225.00000000,   281.08611471,
  598,   372.00000000,   253.04305735,
  599,   372.00000000,   312.52152868,
  600,   225.00000000,   342.26076434,
  601,   372.00000000,   283.63038217,
  602,   294.00000000,   327.81519108,
  603,   294.00000000,   310.90759554,
  604,   441.00000000,   302.45379777,
  605,   147.00000000,   371.72689889,
  606,     0.00000000,   259.36344944,
  607,     0.00000000,   129.68172472,
  608,    18.00000000,    64.84086236,
  609,   165.00000000,    41.42043118,
  610,    18.00000000,   103.21021559,
  611,    61.00000000,    60.60510780,
  612,     0.00000000,    60.80255390,
  613,     0.00000000,    30.40127695,
  614,    43.00000000,    15.20063847,
  615,   190.00000000,    29.10031924,
  616,    43.00000000,   109.55015962,
  617,    43.00000000,    76.27507981,
  618,   190.00000000,    59.63753990,
  619,    43.00000000,   124.81876995,
  620,   190.00000000,    83.90938498,
  621,    43.00000000,   136.95469249,
  622,    43.00000000,    89.97734624,
  623,     0.00000000,    66.48867312,
  624,   147.00000000,    33.24433656,
  625,     0.00000000,    90.12216828,
  626,   147.00000000,    45.06108414,
  627,     0.00000000,    96.03054207,
  628,   147.00000000,    48.01527104,
  629,     0.00000000,    97.50763552,
  630,     0.00000000,    48.75381776,
  631,   165.00000000,    24.37690888,
  632,   249.00000000,    94.68845444,
  633,   102.00000000,   171.84422722,
  634,   249.00000000,   136.92211361,
  635,   369.00000000,   192.96105680,
  636,   505.00000000,   280.98052840,
  637,   249.00000000,   392.99026420,
  638,   249.00000000,   320.99513210,
  639,   320.00000000,   284.99756605,
  640,   601.00000000,   302.49878303,
  641,   748.00000000,   451.74939151,
  642,   639.00000000,   599.87469576,
  643,   492.00000000,   619.43734788,
  644,   345.00000000,   555.71867394,
  645,   313.00000000,   450.35933697,
  646,   460.00000000,   381.67966848,
  647,   313.00000000,   420.83983424,
  648,   460.00000000,   366.91991712,
  649,   345.00000000,   413.45995856,
  650,   492.00000000,   379.22997928,
  651,   345.00000000,   435.61498964,
  652,   198.00000000,   390.30749482,
  653,   198.00000000,   294.15374741,
  654,   198.00000000,   246.07687371,
  655,   166.00000000,   222.03843685,
  656,   249.00000000,   194.01921843,
  657,   249.00000000,   221.50960921,
  658,   396.00000000,   235.25480461,
  659,   396.00000000,   315.62740230,
  660,   460.00000000,   355.81370115,
  661,   754.00000000,   407.90685058,
  662,   607.00000000,   580.95342529,
  663,   607.00000000,   593.97671264,
  664,   607.00000000,   600.48835632,
  665,   754.00000000,   603.74417816,
  666,   607.00000000,   678.87208908,
  667,   754.00000000,   642.93604454,
  668,   607.00000000,   698.46802227,
  669,   754.00000000,   652.73401114,
  670,   754.00000000,   703.36700557,
  671,   754.00000000,   728.68350278,
  672,   460.00000000,   741.34175139,
  673,   166.00000000,   600.67087570,
  674,   166.00000000,   383.33543785,
  675,    19.00000000,   274.66771892,
  676,     0.00000000,   146.83385946,
  677,    19.00000000,    73.41692973,
  678,    19.00000000,    46.20846487,
  679,    19.00000000,    32.60423243,
  680,    19.00000000,    25.80211622,
  681,   102.00000000,    22.40105811,
  682,   690.00000000,    62.20052905,
  683,   814.00000000,   376.10026453,
  684,   607.00000000,   595.05013226,
  685,   460.00000000,   601.02506613,
  686,   614.00000000,   530.51253307,
  687,   601.00000000,   572.25626653,
  688,   607.00000000,   586.62813327,
  689,   607.00000000,   596.81406663,
  690,   607.00000000,   601.90703332,
  691,   390.00000000,   604.45351666,
  692,   690.00000000,   497.22675833,
  693,   650.00000000,   593.61337916,
  694,   460.00000000,   621.80668958,
  695,   460.00000000,   540.90334479,
  696,   607.00000000,   500.45167240,
  697,   607.00000000,   553.72583620,
  698,   460.00000000,   580.36291810,
  699,   166.00000000,   520.18145905,
  700,   313.00000000,   343.09072952,
  701,   203.00000000,   328.04536476,
  702,   350.00000000,   265.52268238,
  703,   350.00000000,   307.76134119,
  704,   350.00000000,   328.88067060,
  705,   350.00000000,   339.44033530,
  706,   497.00000000,   344.72016765,
  707,   607.00000000,   420.86008382,
  708,   607.00000000,   513.93004191,
  709,   460.00000000,   560.46502096,
  710,   543.00000000,   510.23251048,
  711,   543.00000000,   526.61625524,
  712,   450.00000000,   534.80812762,
  713,   450.00000000,   492.40406381,
  714,   450.00000000,   471.20203190,
  715,   597.00000000,   460.60101595,
  716,   597.00000000,   528.80050798,
  717,   450.00000000,   562.90025399,
  718,   597.00000000,   506.45012699,
  719,   450.00000000,   551.72506350,
  720,   450.00000000,   500.86253175,
  721,   303.00000000,   475.43126587,
  722,   303.00000000,   389.21563294,
  723,   303.00000000,   346.10781647,
  724,   303.00000000,   324.55390823,
  725,   303.00000000,   313.77695412,
  726,   156.00000000,   308.38847706,
  727,   156.00000000,   232.19423853,
  728,   156.00000000,   194.09711926,
  729,   690.00000000,   175.04855963,
  730,   330.00000000,   432.52427982,
  731,   450.00000000,   381.26213991,
  732,   477.00000000,   415.63106995,
  733,   477.00000000,   446.31553498,
  734,   597.00000000,   461.65776749,
  735,   690.00000000,   529.32888374,
  736,   450.00000000,   609.66444187,
  737,   450.00000000,   529.83222094,
  738,   450.00000000,   489.91611047,
  739,   597.00000000,   469.95805523,
  740,   450.00000000,   533.47902762,
  741,   597.00000000,   491.73951381,
  742,   450.00000000,   544.36975690,
  743,   597.00000000,   497.18487845,
