TIME,INFLOW(m3/s),STORAGE(1000m3),ELEVATION(m),OUTFLOW(m3/s),
  208,   192.70225801,630826.91626093,   210.03192499,   165.00001006,
  209,   248.31612901,631026.74932119,   210.03570684,   165.00001007,
  210,   276.12306450,631376.73983342,   210.04233043,   165.00001008,
  211,   217.26153225,631670.83207123,   210.04789614,   165.00001010,
  212,   260.59576613,631936.97517182,   210.05293291,   165.00001011,
  213,   209.49788306,632189.14370381,   210.05770522,   165.00001012,
  214,   183.94894153,632303.34795153,   210.05986654,   165.00001012,
  215,   243.93947077,632479.54705707,   210.06320112,   165.00001013,
  216,   273.93473538,633114.72059152,   210.07522181,     0.00001015,
  217,   207.25736769,633980.86634041,   210.09161367,     0.00001018,
  218,   104.12868385,634541.36119649,   210.10222107,     0.00001020,
  219,    52.56434192,634823.40860607,   210.10755883,     0.00001022,
  220,    26.78217096,634966.23229262,   210.11026178,     0.00001022,
  221,    13.89108548,635039.44411723,   210.11164731,     0.00001022,
  222,     7.44554274,634780.85001108,   210.10675341,   165.00001021,
  223,    10.15777137,634218.53593966,   210.09611158,   165.00001019,
  224,    11.51388569,633663.54488551,   210.08560834,   165.00001017,
  225,    12.19194284,633112.21534020,   210.07517440,   165.00001015,
  226,    12.53097142,632562.71654932,   210.06477511,   165.00001013,
  227,    12.70048571,632014.13313586,   210.05439313,   165.00001011,
  228,    85.55024286,631893.98441087,   210.05211931,     0.00001010,
  229,   113.06512143,632251.49203016,   210.05888516,     0.00001012,
  230,   126.82256071,632386.28982164,   210.06143622,   165.00001012,
  231,    69.84628036,632146.29369918,   210.05689428,   165.00001011,
  232,    41.35814018,631752.46161973,   210.04944098,   165.00001010,
  233,    99.87907009,631412.68856174,   210.04301076,   165.00001009,
  234,   129.13953504,631230.92201468,   210.03957082,   165.00001008,
  235,   216.53476752,631259.13572284,   210.04010476,   165.00001008,
  236,   260.23238376,631523.31655881,   210.04510440,   165.00001009,
  237,   209.31619188,631774.50395848,   210.04985814,   165.00001010,
  238,   183.85809594,631888.21764003,   210.05201017,   165.00001010,
  239,   171.12904797,631933.19446274,   210.05286136,   165.00001011,
  240,   164.76452399,631943.80285603,   210.05306213,   165.00001011,
  241,    88.81726199,632103.25003420,   210.05607968,     0.00001011,
  242,    44.90863100,632343.95660516,   210.06063506,     0.00001012,
  243,    22.95431550,632466.10987240,   210.06294682,     0.00001013,
  244,    11.97715775,632528.98648779,   210.06413676,     0.00001013,
  245,     6.48857887,632562.22477724,   210.06476580,     0.00001013,
  246,     3.74428944,632580.64390394,   210.06511438,     0.00001013,
  247,     2.37214472,632294.65344884,   210.05970200,   165.00001012,
  248,     1.68607236,631707.95820304,   210.04859875,   165.00001010,
  249,     7.27803618,631130.09356224,   210.03766263,   165.00001008,
  250,    10.07401809,630567.32722360,   210.02701225,   165.00001005,
  251,    11.47200904,630012.11003627,   210.01650473,   165.00001003,
  252,    84.93600452,629591.64442467,   210.00854740,   165.00001002,
  253,   194.43300226,629500.50860099,   210.00682265,   165.00001001,
  254,   176.41650113,629574.03767084,   210.00821419,   165.00001002,
  255,   167.40825057,629598.92218770,   210.00868513,   165.00001002,
  256,   162.90412528,629599.48442807,   210.00869577,   165.00001002,
  257,   160.65206264,629587.88553018,   210.00847626,   165.00001002,
  258,   159.52603132,629570.20606317,   210.00814167,   165.00001002,
  259,   233.21301566,629683.13631181,   210.01027889,   165.00001002,
  260,   195.80650783,629861.37141785,   210.01365200,   165.00001003,
  261,   177.10325392,629938.60895280,   210.01511372,   165.00001003,
  262,   167.75162696,629965.34770221,   210.01561975,   165.00001003,
  263,   235.84081348,630097.81405882,   210.01812669,   165.00001004,
  264,   197.12040674,630580.14421925,   210.02725481,     0.00001005,
  265,   168.85020337,631238.89128111,   210.03972164,     0.00001008,
  266,   154.71510168,631821.30879405,   210.05074392,     0.00001010,
  267,   147.64755084,632365.56153214,   210.06104394,     0.00001012,
  268,    74.32377542,632765.10988310,   210.06860541,     0.00001014,
  269,    37.66188771,632966.68404034,   210.07242021,     0.00001014,
  270,    19.33094386,632772.27110050,   210.06874094,   165.00001014,
  271,    16.10047193,632242.04761246,   210.05870643,   165.00001012,
  272,    14.48523596,631703.10185020,   210.04850685,   165.00001010,
  273,    13.67761798,631159.79495085,   210.03822473,   165.00001008,
  274,     7.33880899,630603.62448304,   210.02769918,   165.00001006,
  275,     4.16940450,630030.33923133,   210.01684972,   165.00001003,
  276,    81.28470225,629590.15658753,   210.00851924,   165.00001002,
  277,   192.60735112,629489.16224754,   210.00660792,   165.00001001,
  278,   175.50367556,629557.76205967,   210.00790617,   165.00001002,
  279,   239.71683778,629711.15894764,   210.01080922,   165.00001002,
  280,   199.05841889,629906.95437353,   210.01451466,   165.00001003,
  281,   178.72920945,629992.97206862,   210.01614254,   165.00001003,
  282,   241.32960472,630155.07789786,   210.01921041,   165.00001004,
  283,   199.86480236,630355.22779439,   210.02299826,   165.00001005,
  284,   179.13240118,630443.42272480,   210.02466735,   165.00001005,
  285,   168.76620059,630475.64017194,   210.02527707,   165.00001005,
  286,   163.58310030,630479.86887744,   210.02535709,   165.00001005,
  287,   233.75655015,630601.08021210,   210.02765103,   165.00001006,
  288,   196.07827507,630780.78286112,   210.03105191,   165.00001006,
  289,   250.00413754,631286.73116753,   210.04062701,     0.00001008,
  290,   236.37706877,632162.21730255,   210.05719563,     0.00001011,
  291,   118.68853438,632801.33535193,   210.06929098,     0.00001014,
  292,    59.84426719,633122.69435838,   210.07537272,     0.00001015,
  293,    30.42213360,633285.17384337,   210.07844765,     0.00001016,
  294,    15.71106680,633071.21356762,   210.07439844,   165.00001015,
  295,    14.29053340,632531.21641162,   210.06417896,   165.00001013,
  296,    13.58026670,631987.38381518,   210.05388690,   165.00001011,
  297,    13.22513335,631441.63349894,   210.04355854,   165.00001009,
  298,    13.04756667,630894.92432259,   210.03321204,   165.00001007,
  299,    12.95878334,630347.73571631,   210.02285647,   165.00001005,
  300,    12.91439167,629800.30739509,   210.01249635,   165.00001002,
  301,    85.65719583,629383.73621666,   210.00461272,   165.00001001,
  302,   122.02859792,629163.57060959,   210.00044608,   165.00001000,
  303,   140.21429896,629041.60778777,   209.99761912,   165.00001000,
  304,   149.30714948,628968.74635879,   209.99585603,   165.00001000,
  305,   153.85357474,628920.43562624,   209.99468702,   165.00000999,
  306,   156.12678737,629181.40024211,   210.00078350,     0.00001000,
  307,   148.35339368,629729.46453182,   210.01115565,     0.00001002,
  308,   144.46669684,630256.54065873,   210.02113060,     0.00001004,
  309,   142.52334842,630476.12270424,   210.02528620,   165.00001005,
  310,    77.69667421,630278.51870894,   210.02154653,   165.00001004,
  311,    45.28333711,629905.88269309,   210.01449437,   165.00001003,
  312,   101.84166855,629873.70766734,   210.01388546,     0.00001003,
  313,   121.21083428,630275.20213646,   210.02148376,     0.00001004,
  314,   130.89541714,630728.99335264,   210.03007179,     0.00001006,
  315,    65.94770857,631083.31094264,   210.03677727,     0.00001007,
  316,    33.47385428,631262.26971940,   210.04016407,     0.00001008,
  317,    17.23692714,631353.54908976,   210.04189154,     0.00001008,
  318,     9.11846357,631400.98875670,   210.04278934,     0.00001009,
  319,     5.05923179,631129.50857214,   210.03765156,   165.00001008,
  320,     8.96461589,630560.75146174,   210.02688780,   165.00001005,
  321,    10.91730795,630002.53888830,   210.01632360,   165.00001003,
  322,    11.89365397,629449.59858379,   210.00585917,   165.00001001,
  323,    85.14682699,629030.27141349,   209.99734481,   165.00001000,
  324,   194.53841349,628939.70481035,   209.99515329,   165.00001000,
  325,   176.46920675,629013.51849091,   209.99693942,   165.00001000,
  326,   167.43460337,629038.54531333,   209.99754502,   165.00001000,
  327,   235.68230169,629170.15570624,   210.00057070,   165.00001000,
  328,   197.04115084,629355.05788481,   210.00406998,   165.00001001,
  329,   250.48557542,629566.60595600,   210.00807354,   165.00001002,
  330,   204.44278771,629791.47697351,   210.01232924,   165.00001002,
  331,   181.42139386,629892.03246419,   210.01423226,   165.00001003,
  332,   169.91069693,629930.43019168,   210.01495894,   165.00001003,
  333,   236.92034846,630068.72603733,   210.01757619,   165.00001004,
  334,   197.66017423,630256.97094185,   210.02113874,   165.00001004,
  335,   250.79508712,630470.19037602,   210.02517393,   165.00001005,
  336,   204.59754356,630695.89707501,   210.02944544,   165.00001006,
  337,   181.49877178,630796.87040622,   210.03135637,   165.00001006,
  338,    97.18438589,630704.50005400,   210.02960825,   165.00001006,
  339,    55.02719294,630681.48085987,   210.02917261,     0.00001006,
  340,    28.01359647,630830.95424468,   210.03200141,     0.00001006,
  341,    14.50679824,630907.49091885,   210.03344987,     0.00001007,
  342,     7.75339912,630650.55923769,   210.02858742,   165.00001006,
  343,    10.31169956,630089.07637899,   210.01796132,   165.00001004,
  344,     5.65584978,629523.81793172,   210.00726378,   165.00001001,
  345,    82.02792489,629087.64869015,   209.99873321,   165.00001000,
  346,   120.21396244,628857.68405130,   209.99316856,   165.00000999,
  347,   139.30698122,628730.82171380,   209.99009877,   165.00000999,
  348,   148.85349061,628655.51052720,   209.98827640,   165.00000999,
  349,   153.62674531,628605.97491605,   209.98707775,   165.00000999,
  350,   156.01337265,628569.32709262,   209.98619095,   165.00000999,
  351,   229.97168633,628670.10016281,   209.98862944,   165.00000999,
  352,   194.18584316,628839.58368003,   209.99273057,   165.00000999,
  353,   249.05792158,629043.42242076,   209.99766303,   165.00001000,
  354,   203.72896079,629264.43877303,   210.00235501,   165.00001000,
  355,   253.82948040,629494.04393108,   210.00670030,   165.00001001,
  356,   206.11474020,629727.94349200,   210.01112686,   165.00001002,
  357,   255.02237010,629963.99025438,   210.01559406,   165.00001003,
  358,   206.71118505,630201.11061747,   210.02008158,   165.00001004,
  359,   255.32059252,630438.76778114,   210.02457925,   165.00001005,
  360,   279.62529626,630807.67034485,   210.03156076,   165.00001006,
  361,   291.77764813,631242.19560859,   210.03978417,   165.00001008,
  362,   152.32382407,631744.57822239,   210.04929179,     0.00001010,
  363,    76.66191203,632156.75251095,   210.05709221,     0.00001011,
  364,    38.83095602,632364.63963721,   210.06102649,     0.00001012,
  365,    19.91547801,632470.38318188,   210.06302769,     0.00001013,
  366,    10.45773900,632228.05493619,   210.05844161,   165.00001012,
  367,    11.66386950,631673.87379501,   210.04795371,   165.00001010,
  368,    12.26693475,631122.94920618,   210.03752743,   165.00001008,
  369,     6.63346738,630562.96989386,   210.02692979,   165.00001005,
  370,     9.75173369,629998.46321957,   210.01624647,   165.00001003,
  371,    84.07586684,629573.35286438,   210.00820123,   165.00001002,
  372,   121.23793342,629348.91766894,   210.00395378,   165.00001001,
  373,   139.81896671,629224.82005336,   210.00160522,   165.00001000,
  374,    76.34448336,629019.91422732,   209.99709418,   165.00001000,
  375,   117.37224168,628774.60429647,   209.99115821,   165.00000999,
  376,   137.88612084,628640.06931297,   209.98790276,   165.00000999,
  377,   148.14306042,628560.92180316,   209.98598756,   165.00000999,
  378,   153.27153021,628509.46803019,   209.98474249,   165.00000998,
  379,   155.83576510,628471.86112563,   209.98383248,   165.00000998,
  380,   157.11788255,628441.17765529,   209.98309001,   165.00000998,
  381,   157.75894128,628710.95590226,   209.98961806,     0.00000999,
  382,    79.37947064,629137.80500781,   209.99994689,     0.00001000,
  383,    40.18973532,629353.02954256,   210.00403160,     0.00001001,
  384,    20.59486766,629165.44179170,   210.00048149,   165.00001000,
  385,    89.49743383,628769.60789854,   209.99103731,   165.00000999,
  386,   196.71371691,628690.78793409,   209.98913004,   165.00000999,
  387,   250.32185846,629198.45193374,   210.00110621,     0.00001000,
  388,   195.45092923,630000.84291558,   210.01629150,     0.00001003,
  389,   168.01546461,630358.08238821,   210.02305228,   165.00001005,
  390,   163.20773231,630360.28410630,   210.02309395,   165.00001005,
  391,   160.80386615,630349.50494728,   210.02288995,   165.00001005,
  392,    86.83693308,630201.25834994,   210.02008437,   165.00001004,
  393,    49.85346654,629853.30103326,   210.01349926,   165.00001003,
  394,   104.12673327,629536.46535687,   210.00750313,   165.00001002,
  395,   131.26336663,629366.16750083,   210.00428023,   165.00001001,
  396,   144.83168332,629269.13855452,   210.00244395,   165.00001000,
  397,   151.61584166,629208.74406352,   210.00130099,   165.00001000,
  398,   155.00792083,629166.66680016,   210.00050467,   165.00001000,
  399,   229.46896041,629264.72515039,   210.00236043,   165.00001000,
  400,   193.93448021,629432.85130763,   210.00554223,   165.00001001,
  401,   176.16724010,629505.03436818,   210.00690830,   165.00001001,
  402,   167.28362005,629529.24588060,   210.00736650,   165.00001001,
  403,   162.84181003,629529.47161875,   210.00737077,   165.00001001,
  404,   233.38590501,629648.68146973,   210.00962683,   165.00001002,
  405,   195.89295251,629827.38337712,   210.01300877,   165.00001003,
  406,   177.14647625,629904.85431275,   210.01447491,   165.00001003,
  407,   167.77323813,629931.70976272,   210.01498315,   165.00001003,
  408,   163.08661906,629933.25746941,   210.01501244,   165.00001003,
  409,   160.74330953,629922.15130491,   210.01480226,   165.00001003,
  410,   232.33665477,630332.69520435,   210.02257182,     0.00001005,
  411,   116.66832738,630960.90413589,   210.03446071,     0.00001007,
  412,    58.83416369,631276.80858364,   210.04043922,     0.00001008,
  413,    29.91708185,631436.56078949,   210.04346254,     0.00001009,
  414,    15.45854092,631518.23687396,   210.04500827,     0.00001009,
  415,     8.22927046,631263.87489796,   210.04019445,   165.00001008,
  416,    83.31463523,630834.65389180,   210.03207142,   165.00001006,
  417,    42.15731762,630466.50337057,   210.02510415,   165.00001005,
  418,    21.57865881,629987.22809214,   210.01603384,   165.00001003,
  419,   162.75432940,629725.02743497,   210.01107168,   165.00001002,
  420,   160.57716470,630010.02408829,   210.01646526,     0.00001003,
  421,   223.34358235,630404.08139691,   210.02392281,   165.00001005,
  422,   118.10679118,630424.69203300,   210.02431287,   165.00001005,
  423,    65.48839559,630161.16333303,   210.01932557,   165.00001004,
  424,   111.94419779,629886.54196501,   210.01412835,   165.00001003,
  425,   207.93709890,629868.32826290,   210.01378365,   165.00001003,
  426,   183.16854945,629978.31839375,   210.01586522,   165.00001003,
  427,   170.78427472,630021.43344111,   210.01668118,   165.00001003,
  428,   237.35713736,630162.08794670,   210.01934307,   165.00001004,
  429,   197.87856868,630351.51218161,   210.02292794,   165.00001005,
  430,   178.13928434,630434.34428100,   210.02449554,   165.00001005,
  431,   241.03464217,630594.85731239,   210.02753326,   165.00001006,
  432,   199.71732109,630794.21080999,   210.03130603,   165.00001006,
  433,   179.05866054,630882.00754051,   210.03296759,   165.00001007,
