DAY,TIME,INFLOW (m3/s),OUTFLOW (m3/s),
02/02/18,09:00,     1.02000000,     0.47340564,
02/02/18,10:00,     0.58000000,     0.23670282,
02/02/18,11:00,     2.48000000,     0.11835141,
02/02/18,12:00,     4.09000000,     0.05917570,
02/02/18,13:00,     1.31000000,     0.02958785,
02/02/18,14:00,     0.00000000,     0.01479393,
02/02/18,15:00,   284.66000000,     0.00739696,
02/02/18,16:00,   265.38000000,   134.87544848,
02/02/18,17:00,   276.19000000,   192.91047424,
02/02/18,18:00,   276.19000000,   227.19786212,
02/02/18,19:00,   268.01000000,   244.34155606,
02/02/18,20:00,   274.58000000,   248.92565303,
02/02/18,21:00,   278.23000000,   254.42057652,
02/02/18,22:00,   278.23000000,   258.94741326,
02/02/18,23:00,   273.85000000,   261.21083163,
02/03/18,00:00,     0.00000000,   260.20729081,
02/03/18,01:00,     1.90000000,   130.10364541,
02/03/18,02:00,     2.78000000,    65.05182270,
02/03/18,03:00,     3.07000000,    32.52591135,
02/03/18,04:00,     3.21000000,    16.26295568,
02/03/18,05:00,     1.02000000,     8.13147784,
02/03/18,06:00,     0.00000000,     4.06573892,
02/03/18,07:00,     0.00000000,     2.03286946,
02/03/18,08:00,     3.51000000,     1.01643473,
02/03/18,09:00,   289.04000000,     0.50821736,
02/03/18,10:00,   287.73000000,   137.26110868,
02/03/18,11:00,   281.30000000,   204.99892934,
02/03/18,12:00,   198.05000000,   235.73321467,
02/03/18,13:00,   211.63000000,   210.51598234,
02/03/18,14:00,   211.63000000,   204.52761617,
02/03/18,15:00,   214.99000000,   201.53343308,
02/03/18,16:00,   209.30000000,   201.67434154,
02/03/18,17:00,   212.22000000,   198.97092077,
02/03/18,18:00,   204.04000000,   199.04271039,
02/03/18,19:00,   207.54000000,   195.09085519,
02/03/18,20:00,   198.49000000,   194.82117760,
02/03/18,21:00,   202.87000000,   190.27446380,
02/03/18,22:00,   200.97000000,   190.13635690,
02/03/18,23:00,   190.31000000,   189.14105345,
02/04/18,00:00,   190.89000000,   183.44665172,
02/04/18,01:00,     0.15000000,   180.88220086,
02/04/18,02:00,     3.21000000,    90.44110043,
02/04/18,03:00,     3.51000000,    45.22055022,
02/04/18,04:00,     1.46000000,    22.61027511,
02/04/18,05:00,     3.07000000,    11.30513755,
02/04/18,06:00,     0.00000000,     5.65256878,
02/04/18,07:00,     0.00000000,     2.82628439,
02/04/18,08:00,     0.00000000,     1.41314219,
02/04/18,09:00,   243.18000000,     0.70657110,
02/04/18,10:00,   232.22000000,   115.00353555,
02/04/18,11:00,   270.05000000,   166.80901777,
02/04/18,12:00,   292.11000000,   211.15388389,
02/04/18,13:00,   284.37000000,   244.08056694,
02/04/18,14:00,   255.31000000,   256.77065847,
02/04/18,15:00,   260.41000000,   248.94895424,
02/04/18,16:00,   259.83000000,   247.52435212,
02/04/18,17:00,   294.45000000,   246.52930106,
02/04/18,18:00,   285.68000000,   262.90902553,
02/04/18,19:00,   293.42000000,   266.82351276,
02/04/18,20:00,   294.01000000,   272.55400638,
02/04/18,21:00,   295.75000000,   275.70687819,
02/04/18,22:00,   296.20000000,   278.13156410,
02/04/18,23:00,   297.22000000,   279.56328205,
02/05/18,00:00,     1.46000000,   280.77639102,
02/05/18,01:00,     3.36000000,   140.38819551,
02/05/18,02:00,     3.21000000,    70.19409776,
02/05/18,03:00,     1.90000000,    35.09704888,
02/05/18,04:00,     1.31000000,    17.54852444,
02/05/18,05:00,     0.00000000,     8.77426222,
02/05/18,06:00,     0.00000000,     4.38713111,
02/05/18,07:00,     3.51000000,     2.19356555,
02/05/18,08:00,   283.64000000,     1.09678278,
02/05/18,09:00,   295.32000000,   134.92289139,
02/05/18,10:00,   291.52000000,   207.52994569,
02/05/18,11:00,   288.31000000,   241.98097285,
02/05/18,12:00,   273.56000000,   257.64161142,
02/05/18,13:00,   264.50000000,   258.28130571,
02/05/18,14:00,   272.97000000,   254.18440286,
02/05/18,15:00,   291.53000000,   256.26507643,
02/05/18,16:00,   286.85000000,   266.35341321,
02/05/18,17:00,   288.02000000,   269.11608161,
02/05/18,18:00,   275.16000000,   271.06779080,
02/05/18,19:00,   265.38000000,   265.77439540,
02/05/18,20:00,   259.97000000,   258.35994770,
02/05/18,21:00,   268.01000000,   252.01534885,
02/05/18,22:00,   262.31000000,   252.76254943,
02/05/18,23:00,     3.51000000,   250.35739971,
02/06/18,00:00,     1.02000000,   125.17869986,
02/06/18,01:00,     3.07000000,    62.58934993,
02/06/18,02:00,     0.00000000,    31.29467496,
02/06/18,03:00,     1.02000000,    15.64733748,
02/06/18,04:00,     0.00000000,     7.82366874,
02/06/18,05:00,     0.00000000,     3.91183437,
02/06/18,06:00,     2.34000000,     1.95591719,
02/06/18,07:00,   235.29000000,     0.97795859,
02/06/18,08:00,   250.92000000,   111.29285430,
02/06/18,09:00,     0.88000000,   174.06992715,
02/06/18,10:00,     2.34000000,    87.03496357,
02/06/18,11:00,     1.46000000,    43.51748179,
02/06/18,12:00,     0.00000000,    21.75874089,
02/06/18,13:00,   225.21000000,    10.87937045,
02/06/18,14:00,   274.29000000,   111.32956022,
02/06/18,15:00,   270.79000000,   185.48115511,
02/06/18,16:00,   280.42000000,   220.85070256,
02/06/18,17:00,   284.66000000,   243.23010128,
02/06/18,18:00,     0.00000000,   256.48680064,
02/06/18,19:00,     0.00000000,   128.24340032,
02/06/18,20:00,     0.88000000,    64.12170016,
02/06/18,21:00,     3.21000000,    32.06085008,
02/06/18,22:00,     0.88000000,    16.03042504,
02/06/18,23:00,     0.58000000,     8.01521252,
02/07/18,00:00,     2.63000000,     4.00760626,
02/07/18,01:00,     0.44000000,     2.00380313,
02/07/18,02:00,     3.80000000,     1.00190156,
02/07/18,03:00,     1.31000000,     0.50095078,
02/07/18,04:00,     3.07000000,     0.25047539,
02/07/18,05:00,     3.51000000,     0.12523770,
02/07/18,06:00,     0.00000000,     0.06261885,
02/07/18,07:00,     0.44000000,     0.03130942,
02/07/18,08:00,     3.07000000,     0.01565471,
02/07/18,09:00,   272.54000000,     0.00782736,
02/07/18,10:00,   273.56000000,   128.96716368,
02/07/18,11:00,     1.31000000,   193.94408184,
02/07/18,12:00,     0.58000000,    96.97204092,
02/07/18,13:00,     0.15000000,    48.48602046,
02/07/18,14:00,     1.75000000,    24.24301023,
02/07/18,15:00,     3.51000000,    12.12150511,
02/07/18,16:00,     0.00000000,     6.06075256,
02/07/18,17:00,   275.16000000,     3.03037628,
02/07/18,18:00,     0.00000000,   131.75568814,
02/07/18,19:00,     1.03000000,    65.87784407,
02/07/18,20:00,     0.44000000,    32.93892203,
02/07/18,21:00,     0.00000000,    16.46946102,
02/07/18,22:00,     1.17000000,     8.23473051,
02/07/18,23:00,     3.21000000,     4.11736525,
02/08/18,00:00,     0.00000000,     2.05868263,
02/08/18,01:00,     0.00000000,     1.02934131,
02/08/18,02:00,     0.00000000,     0.51467066,
02/08/18,03:00,     3.51000000,     0.25733533,
02/08/18,04:00,     3.21000000,     0.12866766,
02/08/18,05:00,     1.31000000,     0.06433383,
02/08/18,06:00,   232.96000000,     0.03216692,
02/08/18,07:00,   261.73000000,   109.68408346,
02/08/18,08:00,   258.81000000,   178.53541673,
02/08/18,09:00,   259.97000000,   211.53758336,
02/08/18,10:00,     1.46000000,   228.60416668,
02/08/18,11:00,     1.31000000,   114.30208334,
02/08/18,12:00,     1.02000000,    57.15104167,
02/08/18,13:00,     4.52000000,    28.57552084,
02/08/18,14:00,     0.00000000,    14.28776042,
02/08/18,15:00,     0.44000000,     7.14388021,
02/08/18,16:00,     2.34000000,     3.57194010,
02/08/18,17:00,   278.53000000,     1.78597005,
02/08/18,18:00,   267.86000000,   132.77636003,
02/08/18,19:00,   269.18000000,   193.06993001,
02/08/18,20:00,   270.20000000,   223.86021501,
02/08/18,21:00,   269.76000000,   239.75260750,
02/08/18,22:00,   269.61000000,   247.48430375,
02/08/18,23:00,   261.29000000,   251.27702688,
02/09/18,00:00,     2.63000000,   249.11738844,
02/09/18,01:00,     0.00000000,   124.55869422,
02/09/18,02:00,     0.88000000,    62.27934711,
02/09/18,03:00,     2.92000000,    31.13967355,
02/09/18,04:00,     0.73000000,    15.56983678,
02/09/18,05:00,     0.15000000,     7.78491839,
02/09/18,06:00,     0.00000000,     3.89245919,
02/09/18,07:00,     2.33000000,     1.94622960,
02/09/18,08:00,     3.07000000,     0.97311480,
02/09/18,09:00,     1.90000000,     0.48655740,
02/09/18,10:00,     1.90000000,     0.24327870,
02/09/18,11:00,     1.02000000,     0.12163935,
02/09/18,12:00,     0.00000000,     0.06081967,
02/09/18,13:00,     3.79000000,     0.03040984,
02/09/18,14:00,     0.15000000,     0.01520492,
02/09/18,15:00,     2.63000000,     0.00760246,
02/09/18,16:00,   278.09000000,     0.00380123,
02/09/18,17:00,   277.36000000,   131.67077561,
02/09/18,18:00,   271.08000000,   197.14838781,
02/09/18,19:00,   280.13000000,   226.82569390,
02/09/18,20:00,   272.10000000,   246.07622195,
02/09/18,21:00,   271.37000000,   251.78686098,
02/09/18,22:00,   289.62000000,   254.28630549,
02/09/18,23:00,   295.03000000,   264.43290274,
02/10/18,00:00,   283.92000000,   272.14357637,
02/10/18,01:00,   287.28000000,   270.58278819,
02/10/18,02:00,     2.48000000,   271.44039409,
02/10/18,03:00,     0.00000000,   135.72019705,
02/10/18,04:00,     0.73000000,    67.86009852,
02/10/18,05:00,     0.00000000,    33.93004926,
02/10/18,06:00,     0.00000000,    16.96502463,
02/10/18,07:00,   267.57000000,     8.48251232,
02/10/18,08:00,   274.58000000,   130.78163116,
02/10/18,09:00,     3.51000000,   195.34856558,
02/10/18,10:00,     0.73000000,    97.67428279,
02/10/18,11:00,     1.75000000,    48.83714139,
02/10/18,12:00,     0.00000000,    24.41857070,
02/10/18,13:00,     3.50000000,    12.20928535,
02/10/18,14:00,     0.00000000,     6.10464267,
02/10/18,15:00,   239.09000000,     3.05232134,
02/10/18,16:00,   258.37000000,   114.18253567,
02/10/18,17:00,   261.59000000,   179.14664283,
02/10/18,18:00,   256.03000000,   213.19844642,
02/10/18,19:00,   264.94000000,   227.51384821,
02/10/18,20:00,   265.67000000,   239.01517410,
02/10/18,21:00,   262.75000000,   245.12171205,
02/10/18,22:00,   262.75000000,   246.75148103,
02/10/18,23:00,   262.61000000,   247.56636551,
02/11/18,00:00,   273.71000000,   247.90555776,
02/11/18,01:00,     1.46000000,   253.48640388,
02/11/18,02:00,     0.00000000,   126.74320194,
02/11/18,03:00,     0.00000000,    63.37160097,
02/11/18,04:00,     3.07000000,    31.68580048,
02/11/18,05:00,     3.51000000,    15.84290024,
02/11/18,06:00,     1.90000000,     7.92145012,
02/11/18,07:00,     2.19000000,     3.96072506,
02/11/18,08:00,     3.21000000,     1.98036253,
02/11/18,09:00,     2.63000000,     0.99018127,
02/11/18,10:00,     1.46000000,     0.49509063,
02/11/18,11:00,     2.78000000,     0.24754532,
02/11/18,12:00,     0.00000000,     0.12377266,
02/11/18,13:00,     0.00000000,     0.06188633,
02/11/18,14:00,     3.51000000,     0.03094316,
02/11/18,15:00,     0.00000000,     0.01547158,
02/11/18,16:00,     2.63000000,     0.00773579,
02/11/18,17:00,   279.84000000,     0.00386790,
02/11/18,18:00,   285.97000000,   132.52393395,
02/11/18,19:00,   282.62000000,   201.77234197,
02/11/18,20:00,   278.67000000,   234.76342099,
02/11/18,21:00,   276.48000000,   249.33333549,
02/11/18,22:00,   281.59000000,   255.55066775,
02/11/18,23:00,     0.00000000,   261.15045887,
02/12/18,00:00,     0.00000000,   130.57522944,
02/12/18,01:00,     1.31000000,    65.28761472,
02/12/18,02:00,     1.31000000,    32.64380736,
02/12/18,03:00,     0.00000000,    16.32190368,
02/12/18,04:00,     0.00000000,     8.16095184,
02/12/18,05:00,     3.36000000,     4.08047592,
02/12/18,06:00,     0.00000000,     2.04023796,
02/12/18,07:00,     0.00000000,     1.02011898,
02/12/18,08:00,     3.21000000,     0.51005949,
02/12/18,09:00,     1.90000000,     0.25502974,
02/12/18,10:00,     0.00000000,     0.12751487,
02/12/18,11:00,     0.00000000,     0.06375744,
02/12/18,12:00,     0.00000000,     0.03187872,
02/12/18,13:00,     0.73000000,     0.01593936,
02/12/18,14:00,   213.53000000,     0.00796968,
02/12/18,15:00,   283.20000000,   100.19985984,
02/12/18,16:00,   280.14000000,   184.25992992,
02/12/18,17:00,   295.32000000,   224.79821496,
02/12/18,18:00,   291.67000000,   252.46760748,
02/12/18,19:00,   284.95000000,   264.52292874,
02/12/18,20:00,    69.82000000,   267.27458937,
02/12/18,21:00,     1.46000000,   163.77454468,
02/12/18,22:00,     3.51000000,    81.88727234,
02/12/18,23:00,     1.02000000,    40.94363617,
02/13/18,00:00,     2.78000000,    20.47181809,
02/13/18,01:00,     1.02000000,    10.23590904,
02/13/18,02:00,     0.00000000,     5.11795452,
02/13/18,03:00,     0.00000000,     2.55897726,
02/13/18,04:00,     1.60000000,     1.27948863,
02/13/18,05:00,     1.02000000,     0.63974432,
02/13/18,06:00,     0.00000000,     0.31987216,
02/13/18,07:00,     0.00000000,     0.15993608,
02/13/18,08:00,     2.19000000,     0.07996804,
02/13/18,09:00,     0.00000000,     0.03998402,
02/13/18,10:00,     0.58000000,     0.01999201,
02/13/18,11:00,     2.63000000,     0.00999600,
02/13/18,12:00,     1.31000000,     0.00499800,
02/13/18,13:00,   207.11000000,     0.00249900,
02/13/18,14:00,   198.19000000,    97.06737450,
02/13/18,15:00,   212.80000000,   141.25131225,
02/13/18,16:00,   211.78000000,   170.46565613,
02/13/18,17:00,   216.16000000,   184.57557806,
02/13/18,18:00,   199.80000000,   193.76578903,
02/13/18,19:00,   207.69000000,   190.38539452,
02/13/18,20:00,   202.43000000,   192.54157226,
02/13/18,21:00,   182.13000000,   191.05541113,
02/13/18,22:00,   183.00000000,   180.41608056,
02/13/18,23:00,   195.86000000,   175.52054028,
02/14/18,00:00,     3.80000000,   179.34202014,
02/14/18,01:00,     4.24000000,    89.67101007,
02/14/18,02:00,     1.90000000,    44.83550504,
02/14/18,03:00,     0.29000000,    22.41775252,
02/14/18,04:00,     0.00000000,    11.20887626,
02/14/18,05:00,     0.00000000,     5.60443813,
02/14/18,06:00,     3.07000000,     2.80221906,
02/14/18,07:00,   216.45000000,     1.40110953,
02/14/18,08:00,   264.21000000,   102.31992977,
02/14/18,09:00,   268.44000000,   176.06233988,
02/14/18,10:00,   270.93000000,   214.99566994,
02/14/18,11:00,     0.00000000,   235.67620997,
02/14/18,12:00,     1.90000000,   117.83810499,
02/14/18,13:00,     0.58000000,    58.91905249,
02/14/18,14:00,     0.00000000,    29.45952625,
02/14/18,15:00,     0.00000000,    14.72976312,
02/14/18,16:00,     0.15000000,     7.36488156,
02/14/18,17:00,     3.51000000,     3.68244078,
02/14/18,18:00,     0.00000000,     1.84122039,
02/14/18,19:00,     1.16000000,     0.92061020,
02/14/18,20:00,     1.90000000,     0.46030510,
02/14/18,21:00,     1.75000000,     0.23015255,
02/14/18,22:00,     4.82000000,     0.11507627,
02/14/18,23:00,     3.21000000,     0.05753814,
02/15/18,00:00,     3.07000000,     0.02876907,
02/15/18,01:00,     3.51000000,     0.01438453,
02/15/18,02:00,     2.63000000,     0.00719227,
02/15/18,03:00,     0.73000000,     0.00359613,
02/15/18,04:00,     1.02000000,     0.00179807,
02/15/18,05:00,     3.66000000,     0.00089903,
02/15/18,06:00,     2.78000000,     0.00044952,
02/15/18,07:00,     3.51000000,     0.00022476,
02/15/18,08:00,     0.29000000,     0.00011238,
02/15/18,09:00,     3.50000000,     0.00005619,
02/15/18,10:00,     3.65000000,     0.00002809,
02/15/18,11:00,     1.02000000,     0.00001405,
02/15/18,12:00,     3.51000000,     0.00000702,
02/15/18,13:00,     0.00000000,     0.00000351,
02/15/18,14:00,     0.00000000,     0.00000176,
02/15/18,15:00,     0.73000000,     0.00000088,
02/15/18,16:00,     0.00000000,     0.00000044,
02/15/18,17:00,     0.00000000,     0.00000022,
02/15/18,18:00,     0.29000000,     0.00000011,
02/15/18,19:00,     1.02000000,     0.00000005,
02/15/18,20:00,     3.21000000,     0.00000003,
02/15/18,21:00,     1.31000000,     0.00000001,
02/15/18,22:00,     3.07000000,     0.00000001,
02/15/18,23:00,     0.15000000,     0.00000000,
02/16/18,00:00,     0.00000000,     0.00000000,
02/16/18,01:00,     1.75000000,     0.00000000,
02/16/18,02:00,     2.78000000,     0.00000000,
02/16/18,03:00,     2.63000000,     0.00000000,
02/16/18,04:00,     0.44000000,     0.00000000,
02/16/18,05:00,     0.15000000,     0.00000000,
02/16/18,06:00,     3.80000000,     0.00000000,
02/16/18,07:00,     1.02000000,     0.00000000,
02/16/18,08:00,     3.07000000,     0.00000000,
02/16/18,09:00,     2.63000000,     0.00000000,
02/16/18,10:00,     0.58000000,     0.00000000,
02/16/18,11:00,     3.51000000,     0.00000000,
02/16/18,12:00,     0.73000000,     0.00000000,
02/16/18,13:00,     3.21000000,     0.00000000,
02/16/18,14:00,     4.23000000,     0.00000000,
02/16/18,15:00,     0.00000000,     0.00000000,
02/16/18,16:00,     3.51000000,     0.00000000,
02/16/18,17:00,     0.00000000,     0.00000000,
02/16/18,18:00,     0.00000000,     0.00000000,
02/16/18,19:00,   277.06000000,     0.00000000,
02/16/18,20:00,   281.73000000,   131.16675000,
02/16/18,21:00,   283.79000000,   199.02675000,
02/16/18,22:00,   276.04000000,   233.96100000,
02/16/18,23:00,   286.26000000,   247.65000000,
02/17/18,00:00,   277.79000000,   259.47675000,
02/17/18,01:00,     0.00000000,   261.26100000,
02/17/18,02:00,     0.15000000,   130.63050000,
02/17/18,03:00,     0.00000000,    65.31525000,
02/17/18,04:00,     0.44000000,    32.65762500,
02/17/18,05:00,     2.34000000,    16.32881250,
02/17/18,06:00,     0.00000000,     8.16440625,
02/17/18,07:00,     2.92000000,     4.08220313,
02/17/18,08:00,     1.02000000,     2.04110156,
02/17/18,09:00,     3.21000000,     1.02055078,
02/17/18,10:00,     0.00000000,     0.51027539,
02/17/18,11:00,     0.00000000,     0.25513770,
02/17/18,12:00,     0.58000000,     0.12756885,
02/17/18,13:00,     0.58000000,     0.06378442,
02/17/18,14:00,     2.34000000,     0.03189221,
02/17/18,15:00,   282.03000000,     0.01594611,
02/17/18,16:00,   288.46000000,   133.59759805,
02/17/18,17:00,   285.39000000,   203.52304903,
02/17/18,18:00,   296.64000000,   236.98914951,
02/17/18,19:00,   294.44000000,   259.20657476,
02/17/18,20:00,   262.60000000,   269.24278738,
02/17/18,21:00,   263.19000000,   258.73889369,
02/17/18,22:00,   268.59000000,   253.77457184,
02/17/18,23:00,   268.59000000,   253.92491092,
02/18/18,00:00,   266.84000000,   254.00008046,
02/18/18,01:00,     1.31000000,   253.18454023,
02/18/18,02:00,     0.00000000,   126.59227012,
02/18/18,03:00,     0.29000000,    63.29613506,
02/18/18,04:00,     0.00000000,    31.64806753,
02/18/18,05:00,     0.00000000,    15.82403376,
02/18/18,06:00,     3.51000000,     7.91201688,
02/18/18,07:00,     0.58000000,     3.95600844,
02/18/18,08:00,     0.00000000,     1.97800422,
02/18/18,09:00,     4.23000000,     0.98900211,
02/18/18,10:00,     2.92000000,     0.49450106,
02/18/18,11:00,     0.58000000,     0.24725053,
02/18/18,12:00,     0.00000000,     0.12362526,
02/18/18,13:00,     0.00000000,     0.06181263,
02/18/18,14:00,     0.00000000,     0.03090632,
02/18/18,15:00,     3.07000000,     0.01545316,
02/18/18,16:00,     2.34000000,     0.00772658,
02/18/18,17:00,   246.10000000,     0.00386329,
02/18/18,18:00,   263.48000000,   116.07568164,
02/18/18,19:00,   261.73000000,   182.58434082,
02/18/18,20:00,   250.63000000,   214.98554541,
02/18/18,21:00,   264.50000000,   225.77489771,
02/18/18,22:00,   258.66000000,   237.93119885,
02/18/18,23:00,     0.00000000,   241.16234943,
02/19/18,00:00,     0.00000000,   120.58117471,
02/19/18,01:00,     0.00000000,    60.29058736,
02/19/18,02:00,     3.80000000,    30.14529368,
02/19/18,03:00,     3.21000000,    15.07264684,
02/19/18,04:00,     1.31000000,     7.53632342,
02/19/18,05:00,     0.15000000,     3.76816171,
02/19/18,06:00,     0.58000000,     1.88408085,
02/19/18,07:00,     3.21000000,     0.94204043,
02/19/18,08:00,     0.15000000,     0.47102021,
02/19/18,09:00,     3.66000000,     0.23551011,
02/19/18,10:00,     0.00000000,     0.11775505,
02/19/18,11:00,     3.51000000,     0.05887753,
02/19/18,12:00,     2.78000000,     0.02943876,
02/19/18,13:00,     0.00000000,     0.01471938,
02/19/18,14:00,     0.00000000,     0.00735969,
02/19/18,15:00,     0.00000000,     0.00367985,
02/19/18,16:00,     3.07000000,     0.00183992,
02/19/18,17:00,     3.51000000,     0.00091996,
02/19/18,18:00,     2.19000000,     0.00045998,
02/19/18,19:00,     1.90000000,     0.00022999,
02/19/18,20:00,     1.02000000,     0.00011500,
02/19/18,21:00,   289.62000000,     0.00005750,
02/19/18,22:00,   286.99000000,   137.28977875,
02/19/18,23:00,   290.94000000,   204.65251437,
02/20/18,00:00,   285.82000000,   240.25950719,
02/20/18,01:00,   264.65000000,   255.56700359,
02/20/18,02:00,   258.95000000,   252.90037680,
02/20/18,03:00,     3.36000000,   248.78831340,
02/20/18,04:00,     3.51000000,   124.39415670,
02/20/18,05:00,     3.51000000,    62.19707835,
02/20/18,06:00,     0.00000000,    31.09853917,
02/20/18,07:00,     1.17000000,    15.54926959,
02/20/18,08:00,     0.58000000,     7.77463479,
02/20/18,09:00,     0.00000000,     3.88731740,
02/20/18,10:00,     0.00000000,     1.94365870,
02/20/18,11:00,     3.07000000,     0.97182935,
02/20/18,12:00,     0.29000000,     0.48591467,
02/20/18,13:00,     2.19000000,     0.24295734,
02/20/18,14:00,     0.00000000,     0.12147867,
02/20/18,15:00,     3.21000000,     0.06073933,
02/20/18,16:00,     0.00000000,     0.03036967,
02/20/18,17:00,     1.02000000,     0.01518483,
02/20/18,18:00,   233.25000000,     0.00759242,
02/20/18,19:00,   268.74000000,   109.81317121,
02/20/18,20:00,   203.89000000,   182.01733560,
02/20/18,21:00,   202.87000000,   186.50504280,
02/20/18,22:00,   198.49000000,   188.25164640,
02/20/18,23:00,   206.96000000,   186.98969820,
02/21/18,00:00,     3.94000000,   190.48784910,
02/21/18,01:00,     2.04000000,    95.24392455,
02/21/18,02:00,     0.88000000,    47.62196228,
02/21/18,03:00,     4.53000000,    23.81098114,
02/21/18,04:00,     2.19000000,    11.90549057,
02/21/18,05:00,     2.34000000,     5.95274528,
02/21/18,06:00,   174.24000000,     2.97637264,
02/21/18,07:00,   272.97000000,    82.53018632,
02/21/18,08:00,   257.20000000,   170.43796816,
02/21/18,09:00,   250.63000000,   206.70398408,
02/21/18,10:00,   246.39000000,   221.63411704,
02/21/18,11:00,   261.72000000,   227.03218352,
02/21/18,12:00,   268.45000000,   237.20459176,
02/21/18,13:00,   265.08000000,   245.57167088,
02/21/18,14:00,   261.73000000,   248.11233544,
02/21/18,15:00,   260.70000000,   247.74954272,
02/21/18,16:00,   252.68000000,   247.06602136,
02/21/18,17:00,   286.41000000,   242.81451068,
02/21/18,18:00,   266.11000000,   257.13213034,
02/21/18,19:00,   256.91000000,   254.39469017,
02/21/18,20:00,   264.50000000,   248.54097009,
02/21/18,21:00,   268.74000000,   249.31423504,
02/21/18,22:00,   265.96000000,   251.76786752,
02/21/18,23:00,   272.39000000,   251.63943376,
02/22/18,00:00,     0.15000000,   254.70984188,
02/22/18,01:00,     1.02000000,   127.35492094,
02/22/18,02:00,     2.78000000,    63.67746047,
02/22/18,03:00,     0.00000000,    31.83873024,
02/22/18,04:00,     0.00000000,    15.91936512,
02/22/18,05:00,     3.21000000,     7.95968256,
02/22/18,06:00,     1.75000000,     3.97984128,
02/22/18,07:00,     0.00000000,     1.98992064,
02/22/18,08:00,   264.65000000,     0.99496032,
02/22/18,09:00,   259.97000000,   125.61435516,
02/22/18,10:00,   203.30000000,   185.64255258,
02/22/18,11:00,   271.95000000,   188.03002629,
02/22/18,12:00,   270.20000000,   222.69063814,
02/22/18,13:00,   271.52000000,   239.16781907,
02/22/18,14:00,   256.32000000,   248.04990954,
02/22/18,15:00,   266.70000000,   245.08095477,
02/22/18,16:00,   254.72000000,   248.65672738,
02/22/18,17:00,   261.29000000,   244.60436369,
02/22/18,18:00,   259.39000000,   245.78105685,
02/22/18,19:00,   261.15000000,   245.44315342,
02/22/18,20:00,     1.02000000,   246.13220171,
02/22/18,21:00,     1.46000000,   123.06610086,
02/22/18,22:00,     0.73000000,    61.53305043,
02/22/18,23:00,     1.46000000,    30.76652521,
02/23/18,00:00,     0.00000000,    15.38326261,
02/23/18,01:00,     1.46000000,     7.69163130,
02/23/18,02:00,     0.15000000,     3.84581565,
02/23/18,03:00,     3.07000000,     1.92290783,
02/23/18,04:00,     0.88000000,     0.96145391,
02/23/18,05:00,     3.51000000,     0.48072696,
02/23/18,06:00,     1.90000000,     0.24036348,
02/23/18,07:00,     0.88000000,     0.12018174,
02/23/18,08:00,     0.00000000,     0.06009087,
02/23/18,09:00,     0.88000000,     0.03004543,
02/23/18,10:00,     1.31000000,     0.01502272,
02/23/18,11:00,     0.00000000,     0.00751136,
02/23/18,12:00,     1.31000000,     0.00375568,
02/23/18,13:00,     0.00000000,     0.00187784,
02/23/18,14:00,     3.07000000,     0.00093892,
02/23/18,15:00,     1.90000000,     0.00046946,
02/23/18,16:00,   265.24000000,     0.00023473,
02/23/18,17:00,     1.31000000,   125.40461736,
02/23/18,18:00,     0.15000000,    62.70230868,
02/23/18,19:00,     0.88000000,    31.35115434,
02/23/18,20:00,     0.00000000,    15.67557717,
02/23/18,21:00,   264.50000000,     7.83778859,
02/23/18,22:00,   264.79000000,   128.96264429,
02/23/18,23:00,   264.21000000,   189.66644715,
02/24/18,00:00,   258.66000000,   219.73559857,
02/24/18,01:00,     0.73000000,   232.06454929,
02/24/18,02:00,     0.58000000,   116.03227464,
02/24/18,03:00,     0.00000000,    58.01613732,
02/24/18,04:00,     0.00000000,    29.00806866,
02/24/18,05:00,     0.15000000,    14.50403433,
02/24/18,06:00,     0.00000000,     7.25201717,
02/24/18,07:00,     1.31000000,     3.62600858,
02/24/18,08:00,     1.90000000,     1.81300429,
02/24/18,09:00,   179.21000000,     0.90650215,
02/24/18,10:00,   288.75000000,    83.91812607,
02/24/18,11:00,   271.96000000,   178.82468804,
02/24/18,12:00,     3.22000000,   218.09284402,
02/24/18,13:00,     1.61000000,   109.04642201,
02/24/18,14:00,     0.73000000,    54.52321100,
02/24/18,15:00,    84.27000000,    27.26160550,
02/24/18,16:00,   280.42000000,    50.81242775,
02/24/18,17:00,   281.44000000,   158.21096388,
02/24/18,18:00,   277.21000000,   212.40748194,
02/24/18,19:00,   281.59000000,   237.44361597,
02/24/18,20:00,   278.67000000,   252.09693298,
02/24/18,21:00,   288.60000000,   258.00009149,
02/24/18,22:00,   288.89000000,   265.79254575,
02/24/18,23:00,   289.19000000,   269.83014787,
02/25/18,00:00,     0.00000000,   271.99519894,
02/25/18,01:00,     4.23000000,   135.99759947,
02/25/18,02:00,     3.50000000,    67.99879973,
02/25/18,03:00,     0.15000000,    33.99939987,
02/25/18,04:00,     1.31000000,    16.99969993,
02/25/18,05:00,     3.51000000,     8.49984997,
02/25/18,06:00,     3.21000000,     4.24992498,
02/25/18,07:00,     1.90000000,     2.12496249,
02/25/18,08:00,     1.46000000,     1.06248125,
02/25/18,09:00,   251.06000000,     0.53124062,
02/25/18,10:00,   254.43000000,   118.75737031,
02/25/18,11:00,   260.42000000,   179.51331016,
02/25/18,12:00,   252.67000000,   212.81140508,
02/25/18,13:00,   252.68000000,   225.68232754,
02/25/18,14:00,   244.78000000,   232.12266377,
