TIME,INFLOW (m3/s),OUTFLOW (m3/s),
  176,     0.00000000,     0.28380628,
  177,     0.00000000,     0.14190314,
  178,   165.00000000,     0.07095157,
  179,   165.00000000,    82.53547579,
  180,   165.00000000,   123.76773789,
  181,   165.00000000,   144.38386895,
  182,   165.00000000,   154.69193447,
  183,   165.00000000,   159.84596724,
  184,   165.00000000,   162.42298362,
  185,   165.00000000,   163.71149181,
  186,   165.00000000,   164.35574590,
  187,   165.00000000,   164.67787295,
  188,    18.00000000,   164.83893648,
  189,    18.00000000,    91.41946824,
  190,    18.00000000,    54.70973412,
  191,     0.00000000,    36.35486706,
  192,     0.00000000,    18.17743353,
  193,     0.00000000,     9.08871676,
  194,   147.00000000,     4.54435838,
  195,   294.00000000,    75.77217919,
  196,   147.00000000,   184.88608960,
  197,     0.00000000,   165.94304480,
  198,     0.00000000,    82.97152240,
  199,    18.00000000,    41.48576120,
  200,    18.00000000,    29.74288060,
  201,    18.00000000,    23.87144030,
  202,    18.00000000,    20.93572015,
  203,   165.00000000,    19.46786007,
  204,   294.00000000,    92.23393004,
  205,   294.00000000,   193.11696502,
  206,   165.00000000,   243.55848251,
  207,   195.00000000,   204.27924125,
  208,   312.00000000,   199.63962063,
  209,   312.00000000,   255.81981031,
  210,   165.00000000,   283.90990516,
  211,   312.00000000,   224.45495258,
  212,   165.00000000,   268.22747629,
  213,   165.00000000,   216.61373814,
  214,   312.00000000,   190.80686907,
  215,   312.00000000,   251.40343454,
  216,   147.00000000,   281.70171727,
  217,     0.00000000,   214.35085863,
  218,     0.00000000,   107.17542932,
  219,     0.00000000,    53.58771466,
  220,     0.00000000,    26.79385733,
  221,     0.00000000,    13.39692866,
  222,    18.00000000,     6.69846433,
  223,    18.00000000,    12.34923217,
  224,    18.00000000,    15.17461608,
  225,    18.00000000,    16.58730804,
  226,    18.00000000,    17.29365402,
  227,   165.00000000,    17.64682701,
  228,   147.00000000,    91.32341351,
  229,   147.00000000,   119.16170675,
  230,    18.00000000,   133.08085338,
  231,    18.00000000,    75.54042669,
  232,   165.00000000,    46.77021334,
  233,   165.00000000,   105.88510667,
  234,   312.00000000,   135.44255334,
  235,   312.00000000,   223.72127667,
  236,   165.00000000,   267.86063833,
  237,   165.00000000,   216.43031917,
  238,   165.00000000,   190.71515958,
  239,   165.00000000,   177.85757979,
  240,    18.00000000,   171.42878990,
  241,     0.00000000,    94.71439495,
  242,     0.00000000,    47.35719747,
  243,     0.00000000,    23.67859874,
  244,     0.00000000,    11.83929937,
  245,     0.00000000,     5.91964968,
  246,     0.00000000,     2.95982484,
  247,     0.00000000,     1.47991242,
  248,    18.00000000,     0.73995621,
  249,    18.00000000,     9.36997811,
  250,    18.00000000,    13.68498905,
  251,   165.00000000,    15.84249453,
  252,   312.00000000,    90.42124726,
  253,   165.00000000,   201.21062363,
  254,   165.00000000,   183.10531182,
  255,   165.00000000,   174.05265591,
  256,   165.00000000,   169.52632795,
  257,   165.00000000,   167.26316398,
  258,   315.00000000,   166.13158199,
  259,   165.00000000,   240.56579099,
  260,   165.00000000,   202.78289550,
  261,   165.00000000,   183.89144775,
  262,   312.00000000,   174.44572387,
  263,   165.00000000,   243.22286194,
  264,   147.00000000,   204.11143097,
  265,   147.00000000,   175.55571548,
  266,   147.00000000,   161.27785774,
  267,     0.00000000,   154.13892887,
  268,     0.00000000,    77.06946444,
  269,     0.00000000,    38.53473222,
  270,    18.00000000,    19.26736611,
  271,    18.00000000,    18.63368305,
  272,    18.00000000,    18.31684153,
  273,     0.00000000,    18.15842076,
  274,     0.00000000,     9.07921038,
  275,   165.00000000,     4.53960519,
  276,   312.00000000,    84.76980260,
  277,   165.00000000,   198.38490130,
  278,   312.00000000,   181.69245065,
  279,   165.00000000,   246.84622532,
  280,   165.00000000,   205.92311266,
  281,   312.00000000,   185.46155633,
  282,   165.00000000,   248.73077817,
  283,   165.00000000,   206.86538908,
  284,   165.00000000,   185.93269454,
  285,   165.00000000,   175.46634727,
  286,   312.00000000,   170.23317364,
  287,   165.00000000,   241.11658682,
  288,   312.00000000,   203.05829341,
  289,   230.00000000,   257.52914670,
  290,     0.00000000,   243.76457335,
  291,     0.00000000,   121.88228668,
  292,     0.00000000,    60.94114334,
  293,     0.00000000,    30.47057167,
  294,    18.00000000,    15.23528583,
  295,    18.00000000,    16.61764292,
  296,    18.00000000,    17.30882146,
  297,    18.00000000,    17.65441073,
  298,    18.00000000,    17.82720536,
  299,    18.00000000,    17.91360268,
  300,   165.00000000,    17.95680134,
  301,   165.00000000,    91.47840067,
  302,   165.00000000,   128.23920034,
  303,   165.00000000,   146.61960017,
  304,   165.00000000,   155.80980008,
  305,   165.00000000,   160.40490004,
  306,   147.00000000,   162.70245002,
  307,   147.00000000,   154.85122501,
  308,   147.00000000,   150.92561251,
  309,    18.00000000,   148.96280625,
  310,    18.00000000,    83.48140313,
  311,   165.00000000,    50.74070156,
  312,   147.00000000,   107.87035078,
  313,   147.00000000,   127.43517539,
  314,     0.00000000,   137.21758770,
  315,     0.00000000,    68.60879385,
  316,     0.00000000,    34.30439692,
  317,     0.00000000,    17.15219846,
  318,     0.00000000,     8.57609923,
  319,    18.00000000,     4.28804962,
  320,    18.00000000,    11.14402481,
  321,    18.00000000,    14.57201240,
  322,   165.00000000,    16.28600620,
  323,   312.00000000,    90.64300310,
  324,   165.00000000,   201.32150155,
  325,   165.00000000,   183.16075078,
  326,   312.00000000,   174.08037539,
  327,   165.00000000,   243.04018769,
  328,   312.00000000,   204.02009385,
  329,   165.00000000,   258.01004692,
  330,   165.00000000,   211.50502346,
  331,   165.00000000,   188.25251173,
  332,   312.00000000,   176.62625587,
  333,   165.00000000,   244.31312793,
  334,   312.00000000,   204.65656397,
  335,   165.00000000,   258.32828198,
  336,   165.00000000,   211.66414099,
  337,    18.00000000,   188.33207050,
  338,    18.00000000,   103.16603525,
  339,     0.00000000,    60.58301762,
  340,     0.00000000,    30.29150881,
  341,     0.00000000,    15.14575441,
  342,    18.00000000,     7.57287720,
  343,     0.00000000,    12.78643860,
  344,   165.00000000,     6.39321930,
  345,   165.00000000,    85.69660965,
  346,   165.00000000,   125.34830483,
  347,   165.00000000,   145.17415241,
  348,   165.00000000,   155.08707621,
  349,   165.00000000,   160.04353810,
  350,   312.00000000,   162.52176905,
  351,   165.00000000,   237.26088453,
  352,   312.00000000,   201.13044226,
  353,   165.00000000,   256.56522113,
  354,   312.00000000,   210.78261057,
  355,   165.00000000,   261.39130528,
  356,   312.00000000,   213.19565264,
  357,   165.00000000,   262.59782632,
  358,   312.00000000,   213.79891316,
  359,   312.00000000,   262.89945658,
  360,   312.00000000,   287.44972829,
  361,    18.00000000,   299.72486415,
  362,     0.00000000,   158.86243207,
