TIME,INFLOW(m3/s),STORAGE(1000m3),ELEVATION(m),OUTFLOW(m3/s),
  115,   224.98350597,634294.68489392,   210.09755270,   165.00001020,
  116,   121.49175298,634324.34032333,   210.09811393,   165.00001020,
  117,    69.74587649,634074.56801980,   210.09338698,   165.00001019,
  118,    43.87293825,633982.08184980,   210.09163667,     0.00001018,
  119,    95.43646912,634232.83874634,   210.09638226,     0.00001019,
  120,   121.21823456,634622.81717637,   210.10376263,     0.00001021,
  121,   134.10911728,635082.40637280,   210.11246038,     0.00001022,
  122,   140.55455864,635576.80095274,   210.12181682,     0.00001024,
  123,    70.27727932,635956.29822404,   210.12899883,     0.00001026,
  124,    35.13863966,636146.04684145,   210.13258983,     0.00001027,
  125,    17.56931983,636240.92113149,   210.13438534,     0.00001027,
  126,     8.78465992,636288.35825827,   210.13528309,     0.00001027,
  127,     4.39232996,636312.07680299,   210.13573196,     0.00001027,
  128,     2.19616498,636026.93605711,   210.13033566,   165.00001026,
  129,     1.09808249,635438.86566550,   210.11920639,   165.00001024,
  130,     9.54904124,634864.03045146,   210.10832760,   165.00001022,
  131,    87.27452062,634444.31282598,   210.10038442,   165.00001020,
  132,   126.13726031,634234.45399501,   210.09641283,   165.00001019,
  133,    72.06863016,634294.22456128,   210.09754399,     0.00001020,
  134,    36.03431508,634488.80982596,   210.10122653,     0.00001020,
  135,    18.01715754,634586.10243985,   210.10306780,     0.00001021,
  136,     9.00857877,634634.74872834,   210.10398843,     0.00001021,
  137,     4.50428938,634659.07185413,   210.10444875,     0.00001021,
  138,     2.25214469,634374.23339879,   210.09905816,   165.00001020,
  139,    46.12607235,633867.31415288,   210.08946469,   165.00001018,
  140,   105.56303617,633546.35451147,   210.08339051,   165.00001017,
  141,   208.78151809,633518.17467253,   210.08285720,   165.00001017,
  142,   186.89075904,633636.38473460,   210.08509434,   165.00001017,
  143,   175.94537952,633695.48974740,   210.08621290,   165.00001017,
  144,   243.97268976,633857.34223535,   210.08927597,   165.00001018,
  145,   277.98634488,634202.86846086,   210.09581507,   165.00001019,
  146,   221.49317244,634507.93155538,   210.10158841,   165.00001020,
  147,   119.74658622,634528.16308419,   210.10197129,   165.00001020,
  148,   142.37329311,634405.97883036,   210.09965895,   165.00001020,
  149,   153.68664656,634344.88668520,   210.09850278,   165.00001020,
  150,   159.34332328,634314.34059417,   210.09792469,   165.00001020,
  151,    88.67166164,634166.76753041,   210.09513186,   165.00001019,
  152,    44.33583082,634109.18098008,   210.09404203,     0.00001019,
  153,   104.66791541,634080.38768646,   210.09349712,   165.00001019,
  154,   134.83395770,633917.49102141,   210.09041429,   165.00001018,
  155,   149.91697885,633836.04267065,   210.08887287,   165.00001018,
  156,   157.45848943,633795.31847703,   210.08810217,   165.00001018,
  157,   161.22924471,633774.95636198,   210.08771681,   165.00001018,
  158,   163.11462236,633764.77528622,   210.08752413,   165.00001018,
  159,   164.05731118,633759.68472988,   210.08742780,   165.00001017,
  160,   164.52865559,633757.13943326,   210.08737963,   165.00001017,
  161,   164.76432779,633755.86676671,   210.08735554,   165.00001017,
  162,   164.88216390,634052.23041498,   210.09296424,     0.00001019,
  163,   155.94108195,634629.71222088,   210.10389312,     0.00001021,
  164,   151.47054097,635183.05310537,   210.11436512,     0.00001023,
  165,   149.23527049,635724.32352917,   210.12460870,     0.00001025,
  166,    74.61763524,636127.25872261,   210.13223427,     0.00001026,
  167,    37.30881762,636031.72630088,   210.13042631,   165.00001026,
  168,    18.65440881,635538.46007134,   210.12109122,   165.00001024,
  169,    18.32720441,635011.02693812,   210.11110952,   165.00001022,
  170,    18.16360220,634779.71035306,   210.10673184,     0.00001021,
  171,     9.08180110,634828.75204207,   210.10765996,     0.00001022,
  172,     4.54090055,634853.27286813,   210.10812401,     0.00001022,
  173,     2.27045028,634865.53326270,   210.10835604,     0.00001022,
  174,     1.13522514,634871.66344153,   210.10847206,     0.00001022,
  175,     0.56761257,634874.72851250,   210.10853006,     0.00001022,
  176,     0.28380628,634876.26102974,   210.10855907,     0.00001022,
  177,     0.14190314,634877.02726991,   210.10857357,     0.00001022,
  178,     0.07095157,634580.41037175,   210.10296008,   165.00001021,
  179,    82.53547579,634135.10190422,   210.09453259,   165.00001019,
  180,   123.76773789,633912.44765222,   210.09031884,   165.00001018,
  181,   144.38386895,633801.12050797,   210.08821197,   165.00001018,
  182,   154.69193447,633745.45691740,   210.08715853,   165.00001017,
  183,   159.84596724,633717.62510387,   210.08663181,   165.00001017,
  184,   162.42298362,633703.70917866,   210.08636846,   165.00001017,
  185,   163.71149181,633696.75119759,   210.08623678,   165.00001017,
  186,   164.35574590,633693.27218882,   210.08617093,   165.00001017,
  187,   164.67787295,633691.53266599,   210.08613801,   165.00001017,
  188,   164.83893648,633690.66288654,   210.08612155,   165.00001017,
  189,    91.41946824,633557.92797858,   210.08360954,   165.00001017,
  190,    54.70973412,633226.96050636,   210.07734596,   165.00001015,
  191,    36.35486706,633093.87675201,   210.07482734,     0.00001015,
  192,    18.17743353,633192.03485639,   210.07668499,     0.00001015,
  193,     9.09234399,633241.12041947,   210.07761394,     0.00001016,
  194,     4.55927032,633265.69328854,   210.07807898,     0.00001016,
  195,    75.80880413,633410.35578601,   210.08081673,     0.00001016,
  196,   184.95893644,633879.73768241,   210.08969980,     0.00001018,
  197,   166.07050158,634511.59063436,   210.10165766,     0.00001020,
  198,    83.16976052,634960.22306954,   210.11014805,     0.00001022,
  199,    41.76485629,634888.10534288,   210.10878322,   165.00001022,
  200,    30.10711481,634423.47485401,   210.09999006,   165.00001020,
  201,    24.32081363,633927.44508831,   210.09060267,   165.00001018,
  202,    21.46595045,633415.86122686,   210.08092092,   165.00001016,
  203,    20.07209592,632896.62967383,   210.07109443,   165.00001014,
  204,    92.90395978,632802.98653747,   210.06932223,     0.00001014,
  205,   193.84220924,633319.12960536,   210.07909027,     0.00001016,
  206,   244.32765650,633810.83532698,   210.08839582,   165.00001018,
  207,   205.08393186,633971.77614924,   210.09144164,   195.00001018,
  208,   200.47348019,634053.77945420,   210.09299356,   165.00001019,
  209,   256.67764989,634282.65145165,   210.09732497,   165.00001019,
  210,   284.78804714,634663.28966944,   210.10452857,   165.00001021,
  211,   225.34991583,634987.53796603,   210.11066499,   165.00001022,
  212,   269.13623813,635283.61300647,   210.11626822,   165.00001023,
  213,   217.53388041,635565.61918299,   210.12160521,   165.00001024,
  214,   191.73637664,635708.30560867,   210.12430556,   165.00001025,
  215,   252.34074569,635913.64439197,   210.12819160,   165.00001026,
  216,   282.64540126,636579.61941953,   210.14079522,     0.00001028,
  217,   215.29617991,637475.91422844,   210.15775765,     0.00001032,
  218,   108.11379841,638058.05215220,   210.16877464,     0.00001034,
  219,    54.50794761,638350.77125778,   210.17431437,     0.00001035,
  220,    27.68085076,638498.71105761,   210.17711414,     0.00001035,
  221,    14.23175549,638574.15371151,   210.17854189,     0.00001036,
  222,     7.46455014,638316.20702453,   210.17366024,   165.00001035,
  223,    13.03613859,637759.10822701,   210.16311711,   165.00001033,
  224,    15.77775872,637216.97320495,   210.15285718,   165.00001031,
  225,    17.10645514,636682.16475267,   210.14273590,   165.00001029,
  226,    17.73288622,636150.87553029,   210.13268122,   165.00001027,
  227,    18.01287484,635621.21786333,   210.12265742,   165.00001025,
  228,    91.62436769,635521.56486303,   210.12077148,     0.00001024,
  229,   119.40802581,635901.42313434,   210.12796032,     0.00001026,
  230,   133.28370110,636059.26820589,   210.13094754,   165.00001026,
  231,    75.70811045,635841.45342971,   210.12682539,   165.00001025,
  232,    46.90898003,635468.16415564,   210.11976087,   165.00001024,
  233,   106.00004448,635149.40036279,   210.11372824,   165.00001023,
  234,   135.53723912,634990.16743647,   210.11071475,   165.00001022,
  235,   223.79914118,635042.97288400,   210.11171410,   165.00001022,
  236,   267.92470426,635334.07576896,   210.11722324,   165.00001023,
  237,   216.48300466,635612.00960804,   210.12248315,   165.00001024,
  238,   190.75847978,635751.04424306,   210.12511439,   165.00001025,
  239,   177.89309641,635820.61704346,   210.12643106,   165.00001025,
  240,   171.45793367,635855.44886075,   210.12709025,   165.00001025,
  241,    94.73827420,636037.60199782,   210.13053751,     0.00001026,
  242,    47.37674421,636293.40899397,   210.13537867,     0.00001027,
  243,    23.69456862,636421.33732006,   210.13779972,     0.00001028,
  244,    11.85228686,636485.32162297,   210.13901063,     0.00001028,
  245,     5.93019384,636517.33005135,   210.13961639,     0.00001028,
  246,     2.96832868,636533.34735472,   210.13991952,     0.00001028,
  247,     1.48673866,636244.36643913,   210.13445054,   165.00001027,
  248,     0.74540713,635654.38426463,   210.12328509,   165.00001025,
  249,     9.37428544,635078.59967434,   210.11238834,   165.00001022,
  250,    13.68835431,634526.11238892,   210.10193248,   165.00001020,
  251,    15.84503862,633985.27245967,   210.09169706,   165.00001018,
  252,    90.42309110,633582.55505645,   210.08407561,   165.00001017,
  253,   201.21188812,633513.49798262,   210.08276870,   165.00001017,
  254,   183.10611787,633611.27035701,   210.08461905,   165.00001017,
  255,   174.05310931,633660.15692937,   210.08554423,   165.00001017,
  256,   169.52652947,633684.60024259,   210.08600682,   165.00001017,
  257,   167.26321436,633696.82174470,   210.08623811,   165.00001017,
  258,   166.13158199,633702.93234169,   210.08635375,   165.00001017,
  259,   240.56579099,633840.98757646,   210.08896646,   165.00001018,
  260,   202.78289550,634045.01517560,   210.09282769,   165.00001019,
  261,   183.89144775,634147.02895672,   210.09475831,   165.00001019,
  262,   174.44572387,634198.03582904,   210.09572362,   165.00001019,
  263,   243.22286194,634355.83924696,   210.09871005,   165.00001020,
  264,   204.11143097,634864.04093741,   210.10832780,     0.00001022,
  265,   175.55571548,635547.44176410,   210.12126120,     0.00001024,
  266,   161.27785774,636153.74215921,   210.13273547,     0.00001027,
  267,   154.13892887,636721.49233831,   210.14348017,     0.00001029,
  268,    77.06946444,637137.66740941,   210.15135631,     0.00001030,
  269,    38.53473222,637345.75492629,   210.15529438,     0.00001031,
  270,    19.26736611,637152.79866627,   210.15164267,   165.00001030,
  271,    18.63368305,636627.02051781,   210.14169229,   165.00001028,
  272,    18.31684153,636099.53142513,   210.13170953,   165.00001026,
  273,    18.15842076,635571.18686020,   210.12171058,   165.00001024,
  274,     9.07921038,635026.21455924,   210.11139694,   165.00001022,
  275,     4.53960519,634456.72839052,   210.10061939,   165.00001020,
  276,    84.76980260,634023.48528792,   210.09242024,   165.00001018,
  277,   198.38490130,633939.16371838,   210.09082445,   165.00001018,
  278,   181.69245065,634029.30291516,   210.09253034,   165.00001019,
  279,   246.84622532,634206.67249510,   210.09588706,   165.00001019,
  280,   205.92311266,634427.65726682,   210.10006921,   165.00001020,
  281,   185.46155633,634538.14963424,   210.10216029,   165.00001020,
  282,   248.73077817,634725.69579970,   210.10570961,   165.00001021,
  283,   206.86538908,634951.76886398,   210.10998806,   165.00001022,
  284,   185.93269454,635064.80537788,   210.11212728,   165.00001022,
  285,   175.46634727,635121.32361638,   210.11319689,   165.00001023,
  286,   170.23317364,635149.58271739,   210.11373169,   165.00001023,
  287,   241.11658682,635296.01224944,   210.11650288,   165.00001023,
  288,   203.05829341,635501.52699701,   210.12039226,   165.00001024,
  289,   257.52914670,636033.58435218,   210.13046148,     0.00001026,
  290,   243.76457335,636935.91301129,   210.14753810,     0.00001030,
  291,   121.88228668,637594.07732217,   210.15999389,     0.00001032,
  292,    60.94114334,637923.15945895,   210.16622179,     0.00001033,
  293,    30.47057167,638087.70050867,   210.16933574,     0.00001034,
  294,    15.23528583,637872.97101486,   210.16527197,   165.00001033,
  295,    16.61764292,637336.30624950,   210.15511556,   165.00001031,
  296,    17.30882146,636803.37384837,   210.14502979,   165.00001029,
  297,    17.65441073,636272.30762913,   210.13497933,   165.00001027,
  298,    17.82720536,635742.17450106,   210.12494653,   165.00001025,
  299,    17.91360268,635212.50791857,   210.11492256,   165.00001023,
  300,    17.95680134,634683.07460887,   210.10490300,   165.00001021,
  301,    91.47840067,634286.05793579,   210.09738944,   165.00001019,
  302,   128.23920034,634087.54958079,   210.09363266,   165.00001019,
  303,   146.61960017,633988.29538505,   210.09175427,   165.00001018,
  304,   155.80980008,633938.66826894,   210.09081507,   165.00001018,
  305,   160.40490004,633913.85469243,   210.09034547,   165.00001018,
  306,   162.70245002,634198.44788573,   210.09573141,     0.00001019,
  307,   154.85122501,634770.04446413,   210.10654891,     0.00001021,
  308,   150.92561251,635320.44273488,   210.11696523,     0.00001023,
  309,   148.96280625,635563.24185160,   210.12156022,   165.00001024,
  310,    83.48140313,635387.64139150,   210.11823697,   165.00001024,
  311,    50.74070156,635035.24114321,   210.11156777,   165.00001022,
  312,   107.87035078,635023.74100083,   210.11135013,     0.00001022,
  313,   127.43517539,635447.29091119,   210.11936584,     0.00001024,
  314,   137.21758770,635923.66584791,   210.12838126,     0.00001026,
  315,    68.60879385,636294.15329760,   210.13539276,     0.00001027,
  316,    34.30439692,636479.39700421,   210.13889851,     0.00001028,
  317,    17.15219846,636572.01883906,   210.14065138,     0.00001028,
  318,     8.57609923,636618.32973803,   210.14152781,     0.00001028,
  319,     4.28804962,636344.48516906,   210.13634529,   165.00001027,
  320,    11.14402481,635778.26286591,   210.12562950,   165.00001025,
  321,    14.57201240,635230.55169610,   210.11526404,   165.00001023,
  322,    16.28600620,634692.09609274,   210.10507373,   165.00001021,
  323,    90.64300310,634290.56827282,   210.09747480,   165.00001019,
  324,   201.32150155,634222.10434440,   210.09617911,   165.00001019,
  325,   183.16075078,634320.17236174,   210.09803506,   165.00001020,
  326,   174.08037539,634369.20635217,   210.09896303,   165.00001020,
  327,   243.04018769,634526.02332915,   210.10193080,   165.00001020,
  328,   204.02009385,634736.73179912,   210.10591847,   165.00001021,
  329,   258.01004692,634974.38601579,   210.11041609,   165.00001022,
  330,   211.50502346,635225.51310567,   210.11516868,   165.00001023,
  331,   188.25251173,635351.07663216,   210.11754498,   165.00001024,
  332,   176.62625587,635413.85837716,   210.11873313,   165.00001024,
  333,   244.31312793,635577.54923100,   210.12183098,   165.00001024,
  334,   204.65656397,635791.69463967,   210.12588370,   165.00001025,
  335,   258.32828198,636031.06732535,   210.13041384,   165.00001026,
  336,   211.66414099,636283.05364994,   210.13518270,   165.00001027,
  337,   188.33207050,636409.04679379,   210.13756712,   165.00001028,
  338,   103.16603525,636339.74334725,   210.13625555,   165.00001027,
  339,    60.58301762,636337.49160532,   210.13621294,     0.00001027,
  340,    30.29150881,636501.06571611,   210.13930859,     0.00001028,
  341,    15.14575441,636582.85275306,   210.14085641,     0.00001028,
  342,     7.57287720,636326.74625286,   210.13600958,   165.00001027,
  343,    12.78643860,635769.39298452,   210.12546164,   165.00001025,
  344,     6.39321930,635209.91633190,   210.11487351,   165.00001023,
  345,    85.69660965,634781.67798714,   210.10676908,   165.00001021,
  346,   125.34830483,634567.55879630,   210.10271686,   165.00001021,
  347,   145.17415241,634460.49918264,   210.10069075,   165.00001020,
  348,   155.08707621,634406.96935758,   210.09967769,   165.00001020,
  349,   160.04353810,634380.20442680,   210.09917117,   165.00001020,
  350,   162.52176905,634366.82194318,   210.09891790,   165.00001020,
  351,   237.26088453,634492.43068270,   210.10129505,   165.00001020,
  352,   201.13044226,634687.53503422,   210.10498742,   165.00001021,
  353,   256.56522113,634917.38719153,   210.10933738,   165.00001022,
  354,   210.78261057,635164.61325173,   210.11401615,   165.00001023,
  355,   261.39130528,635420.52626337,   210.11885932,   165.00001024,
  356,   213.19565264,635680.78275074,   210.12378468,   165.00001025,
  357,   262.59782632,635943.21097597,   210.12875115,   165.00001026,
  358,   213.79891316,636206.72507013,   210.13373817,   165.00001027,
  359,   262.89945658,636470.78209876,   210.13873547,   165.00001028,
  360,   287.44972829,636867.41059441,   210.14624168,   165.00001029,
  361,   299.72486415,637330.32482356,   210.15500236,   165.00001031,
  362,   158.86243207,637858.78191947,   210.16500344,     0.00001033,
  363,    79.43121604,638287.71044897,   210.17312094,     0.00001035,
  364,    39.71560802,638502.17469505,   210.17717969,     0.00001035,
  365,    19.85780401,638609.40679924,   210.17920906,     0.00001036,
  366,     9.92890200,638366.02283265,   210.17460301,   165.00001035,
  367,    13.96445100,637815.03083068,   210.16417545,   165.00001033,
  368,    15.98222550,637274.93481103,   210.15395410,   165.00001031,
  369,     7.99111275,636724.08678276,   210.14352927,   165.00001029,
  370,    12.99555638,636167.86275016,   210.13300270,   165.00001027,
  371,    88.99777819,635757.45071541,   210.12523563,   165.00001025,
  372,   126.99888909,635552.24467980,   210.12135209,   165.00001024,
  373,   145.99944455,635449.64164354,   210.11941033,   165.00001024,
  374,    81.99972227,635266.04010717,   210.11593566,   165.00001023,
  375,   123.49986114,635041.93932053,   210.11169454,   165.00001022,
  376,   144.24993057,634929.88890897,   210.10957398,   165.00001022,
  377,   154.62496528,634873.86368453,   210.10851370,   165.00001022,
  378,   159.81248264,634845.85105406,   210.10798356,   165.00001022,
  379,   162.40624132,634831.84472038,   210.10771848,   165.00001022,
  380,   163.70312066,634824.84153530,   210.10758595,   165.00001022,
  381,   164.35156033,635118.33992430,   210.11314042,     0.00001023,
  382,    82.17578017,635562.08910053,   210.12153840,     0.00001024,
  383,    41.08789008,635783.96366999,   210.12573739,     0.00001025,
  384,    20.54394504,635597.90093649,   210.12221614,   165.00001024,
  385,    92.77197252,635207.86955107,   210.11483478,   165.00001023,
  386,   202.38598626,635145.15383990,   210.11364788,   165.00001023,
  387,   257.19299313,635675.39596608,   210.12368274,     0.00001025,
  388,   202.09649657,636502.11701072,   210.13932848,     0.00001028,
  389,   174.54824828,636883.07751458,   210.14653818,   165.00001029,
  390,   169.77412414,636908.85774806,   210.14702607,   165.00001029,
  391,   167.38706207,636921.74784634,   210.14727002,   165.00001029,
  392,    92.69353104,636795.89287703,   210.14488821,   165.00001029,
  393,    55.34676552,636468.36537392,   210.13868973,   165.00001028,
  394,   110.17338276,636172.30160392,   210.13308671,   165.00001027,
  395,   137.58669138,636024.26970046,   210.13028519,   165.00001026,
  396,   151.29334569,635950.25373028,   210.12888444,   165.00001026,
  397,   158.14667284,635913.24572652,   210.12818406,   165.00001026,
  398,   161.57333642,635894.74170640,   210.12783387,   165.00001026,
  399,   236.78666821,636017.78967789,   210.13016256,   165.00001026,
  400,   200.89333411,636211.61364496,   210.13383069,   165.00001027,
  401,   182.94666705,636308.52561004,   210.13566475,   165.00001027,
  402,   173.97333353,636356.98157413,   210.13658179,   165.00001027,
  403,   169.48666676,636381.20953772,   210.13704030,   165.00001027,
  404,   240.74333338,636525.62350085,   210.13977334,   165.00001028,
  405,   202.87166669,636730.13046396,   210.14364365,   165.00001029,
  406,   183.93583335,636832.38392685,   210.14557880,   165.00001029,
  407,   174.46791667,636883.51063984,   210.14654638,   165.00001029,
  408,   169.73395834,636909.07397788,   210.14703017,   165.00001029,
  409,   167.36697917,636921.85562823,   210.14727206,   165.00001029,
  410,   239.68348958,637357.54643495,   210.15551753,     0.00001031,
  411,   119.84174479,638004.69181965,   210.16776480,     0.00001034,
  412,    59.92087240,638328.26449354,   210.17388843,     0.00001035,
  413,    29.96043620,638490.05081160,   210.17695024,     0.00001035,
  414,    14.98021810,638570.94395197,   210.17848115,     0.00001036,
  415,     7.49010905,638314.39050348,   210.17362586,   165.00001035,
  416,    86.24505452,637889.11376078,   210.16557747,   165.00001033,
  417,    43.12252726,637527.97537077,   210.15874291,   165.00001032,
  418,    21.56126363,637050.40615709,   210.14970489,   165.00001030,
  419,   166.78063182,636795.42153180,   210.14487929,   165.00001029,
  420,   165.89031591,637097.22920049,   210.15059101,     0.00001030,
  421,   229.94515795,637512.73301637,   210.15845445,   165.00001032,
  422,   123.97257898,637555.78490565,   210.15926921,   165.00001032,
  423,    70.98628949,637312.71083162,   210.15466902,   165.00001031,
  424,   117.99314474,637058.87377594,   210.14986514,   165.00001030,
  425,   214.99657237,637064.25522964,   210.14996698,   165.00001030,
  426,   189.99828619,637199.24593804,   210.15252169,   165.00001031,
  427,   177.49914309,637266.74127357,   210.15379904,   165.00001031,
  428,   244.74957155,637432.78892267,   210.15694150,   165.00001031,
  429,   204.87478577,637648.11272877,   210.16101652,   165.00001032,
  430,   184.93739289,637755.77461336,   210.16305402,   165.00001033,
  431,   248.46869644,637941.90553677,   210.16657656,   165.00001033,
  432,   206.73434822,638167.27097981,   210.17084162,   165.00001034,
  433,   185.86717411,638279.95368288,   210.17297414,   165.00001035,
