TIME,INFLOW(m3/s),STORAGE(1000m3),ELEVATION(m),OUTFLOW(m3/s),
  428,   295.98225747,655512.98076235,   210.49911016,   195.00001100,
  429,   240.94690821,655777.45322095,   210.50411531,   195.00001101,
  430,   286.20254669,656024.32220016,   210.50878732,   195.00001102,
  431,   236.07194797,656262.41625105,   210.51329327,   195.00001103,
  432,   138.22929836,656585.15845466,   210.51940118,     0.00001104,
  433,    71.44580115,656962.57359405,   210.52654378,     0.00001105,
  434,    37.97857757,657159.53743611,   210.53027134,     0.00001106,
  435,    21.12308855,657265.92039538,   210.53228464,     0.00001106,
  436,    12.51793697,657326.47420145,   210.53343062,     0.00001107,
  437,     8.00320827,657363.41222315,   210.53412968,     0.00001107,
  438,     5.52346806,657387.76020079,   210.53459047,     0.00001107,
  439,     4.06462846,657054.01873480,   210.52827439,   195.00001106,
  440,    20.94658565,656397.03888055,   210.51584101,   195.00001103,
  441,    29.19983299,655785.30239449,   210.50426386,   195.00001101,
  442,    71.27689350,655264.16046270,   210.49440122,   195.00001099,
  443,   126.82429274,654918.74255852,   210.48786417,   195.00001098,
  444,   154.48862101,654723.10576362,   210.48416173,   195.00001097,
  445,    95.47580502,654471.04169101,   210.47939140,   195.00001096,
  446,    65.90293553,654059.52338451,   210.47160339,   195.00001094,
  447,    51.06044863,653568.05743650,   210.46230237,   195.00001092,
  448,   261.88795272,653429.36451963,   210.45967760,   195.00001092,
  449,   367.26064867,653859.83196291,   210.46782422,   195.00001094,
  450,   347.14901758,654443.76932277,   210.47887527,   195.00001096,
  451,   191.53661659,654711.40342473,   210.48394026,   195.00001097,
  452,   113.70830265,654558.84423999,   210.48105307,   195.00001096,
  453,    74.77599330,654196.11593322,   210.47418842,   195.00001095,
  454,    55.29442706,653728.24265064,   210.46533389,   195.00001093,
  455,    45.54145022,653207.74719051,   210.45548348,   195.00001091,
  456,    40.65456429,652660.89997739,   210.44513437,   195.00001089,
  457,    20.38237188,652068.76642321,   210.43392821,   195.00001087,
  458,    10.23871988,651421.88434938,   210.42168593,   195.00001084,
  459,    13.08006395,651112.85812109,   210.41583759,     0.00001083,
  460,     6.57467943,651148.23662022,   210.41650713,     0.00001083,
  461,     3.31632950,651166.04039710,   210.41684407,     0.00001083,
  462,     1.68223125,651175.03776725,   210.41701434,     0.00001083,
  463,     0.86087317,650828.61531614,   210.41045828,   195.00001082,
  464,     0.44636228,650182.96830095,   210.39823937,   165.00001080,
  465,     3.20586723,649595.54227508,   210.38712230,   165.00001077,
  466,   150.11264463,649277.51555756,   210.38110363,   165.00001076,
  467,   150.79853415,649225.15564083,   210.38011271,   165.00001076,
  468,   223.90452486,649251.62110833,   210.38061357,   195.00001076,
  469,   111.95608208,649154.17016214,   210.37876931,   195.00001076,
  470,    73.80074901,648786.53241919,   210.37181174,   195.00001074,
  471,    54.72228767,648315.87384666,   210.36290450,   195.00001073,
  472,   117.94758365,647924.67957643,   210.35550113,   195.00001071,
  473,   149.56004744,648055.19327372,   210.35797111,     0.00001072,
  474,   214.37115608,648413.26940158,   210.36474772,   165.00001073,
  475,   182.92151054,648534.39616297,   210.36704005,   165.00001073,
  476,    94.43152150,648385.63158215,   210.36422467,   195.00001073,
  477,    65.03639043,647970.67378505,   210.35637157,   195.00001071,
  478,    50.33870921,647827.34892581,   210.35365914,     0.00001071,
  479,    25.16977673,647963.26416205,   210.35623134,     0.00001071,
  480,    12.58523343,648031.22314165,   210.35751747,     0.00001072,
  481,     6.29289858,648065.20374082,   210.35816056,     0.00001072,
  482,     3.14667869,648082.19494141,   210.35848211,     0.00001072,
  483,     1.57352469,648090.69126891,   210.35864291,     0.00001072,
  484,     0.78691223,648094.94001673,   210.35872332,     0.00001072,
  485,     0.39357574,648097.06485670,   210.35876353,     0.00001072,
  486,     0.19688317,648098.12764405,   210.35878364,     0.00001072,
  487,     0.09851697,647747.65932568,   210.35215101,   195.00001070,
  488,    17.86931712,647078.00138868,   210.33947769,   195.00001068,
  489,    26.75470339,646456.32458709,   210.32771243,   195.00001066,
  490,   103.96238358,645989.61530512,   210.31887993,   195.00001064,
  491,   142.56621298,645731.36674045,   210.31399256,   195.00001063,
  492,    89.10311913,645446.37149990,   210.30859901,   195.00001062,
  493,    62.37156598,645017.02589506,   210.30047362,   195.00001060,
  494,   121.77078488,644646.48208850,   210.29346105,   195.00001059,
  495,    78.70539146,644305.33916801,   210.28700490,   195.00001057,
  496,   348.23269384,644371.82768339,   210.28826320,   195.00001058,
  497,   482.99634601,645166.03991702,   210.30329372,   195.00001061,
  498,   477.61317301,646193.13701304,   210.32273159,   195.00001065,
  499,   256.62658650,646866.76854185,   210.33548010,   165.00001067,
  500,   206.52329325,647007.43828710,   210.33814228,   220.00001068,
  501,   103.26164663,646872.05114048,   210.33558007,   165.00001067,
  502,    51.63082331,646556.85754808,   210.32961502,   165.00001066,
  503,    28.78541166,646107.60673283,   210.32111292,   165.00001064,
  504,    17.36270583,645893.67330602,   210.31706422,     0.00001063,
  505,     8.68135291,645940.55257366,   210.31795141,     0.00001064,
  506,     4.34067646,645963.99218839,   210.31839501,     0.00001064,
  507,     2.17033823,645975.71197665,   210.31861681,     0.00001064,
  508,     1.08516911,645981.57185147,   210.31872770,     0.00001064,
  509,     0.54258456,645984.50177000,   210.31878315,     0.00001064,
  510,     0.27129228,645688.96671017,   210.31319013,   165.00001063,
  511,     0.13564614,645041.69916094,   210.30094056,   195.00001060,
  512,     0.06782307,644340.06536744,   210.28766210,   195.00001058,
  513,   164.86891153,643934.95145166,   210.27999530,   195.00001056,
  514,   245.78445577,643972.12747496,   210.28069885,   195.00001056,
  515,   213.47722788,644096.79846743,   210.28305826,   195.00001057,
  516,   124.55861394,644003.26294473,   210.28128810,   195.00001056,
  517,    80.09930697,643669.64716447,   210.27497440,   195.00001055,
  518,    40.04965349,643183.91525534,   210.26578189,   195.00001053,
  519,   183.37482674,642884.07928194,   210.26010748,   195.00001052,
  520,   182.27241337,642840.24427646,   210.25927790,   195.00001052,
  521,   181.72120669,643144.43275455,   210.26503468,     0.00001053,
  522,   157.68560334,643755.36497487,   210.27659661,     0.00001055,
  523,   145.66780167,644301.40106586,   210.28693038,     0.00001057,
  524,   139.65890084,644814.98909234,   210.29665006,     0.00001059,
  525,   136.65445042,644961.35308665,   210.29942001,   195.00001060,
  526,    68.32722521,644682.32006458,   210.29413929,   165.00001059,
  527,    34.16361260,644569.80353445,   210.29200991,     0.00001058,
  528,    17.08180630,644662.04525050,   210.29375559,     0.00001059,
  529,     8.54090315,644708.16608943,   210.29462843,     0.00001059,
  530,     4.27045158,644731.22649001,   210.29506485,     0.00001059,
  531,     2.13522579,644742.75667099,   210.29528306,     0.00001059,
  532,     1.06761289,644748.52174238,   210.29539216,     0.00001059,
  533,     0.53380645,644751.40425919,   210.29544671,     0.00001059,
  534,     0.26690322,644752.84549850,   210.29547399,     0.00001059,
  535,     0.13345161,644402.56609906,   210.28884493,   195.00001058,
  536,    17.39172581,643732.11138033,   210.27615654,   195.00001055,
  537,     8.69586290,643077.06900195,   210.26375982,   195.00001053,
  538,    94.93293145,642561.60079373,   210.25400456,   195.00001051,
  539,   210.81646573,642346.94967064,   210.24994227,   230.00001050,
  540,   286.08323286,642476.36909016,   210.25239154,   195.00001050,
  541,   233.62661643,642709.84678124,   210.25681012,   195.00001051,
  542,   116.81330822,642638.63860797,   210.25546250,   195.00001051,
  543,    58.40665411,642252.03450245,   210.24814600,   195.00001050,
  544,   143.05332705,641912.66243085,   210.24172336,   195.00001048,
  545,   234.87666353,642241.93637603,   210.24795489,     0.00001050,
  546,   184.26333176,642699.38832987,   210.25661219,   165.00001051,
  547,   240.63166588,642870.19928778,   210.25984480,   165.00001052,
  548,   268.81583294,643193.20474785,   210.26595770,   165.00001053,
  549,   137.37791647,643330.35345906,   210.26855324,   165.00001054,
  550,    71.65895824,643112.61979545,   210.26443262,   165.00001053,
  551,    35.82947912,642595.09894461,   210.25463851,   230.00001051,
  552,    36.72473956,642311.69650020,   210.24927510,     0.00001050,
  553,   142.11236978,642633.60325923,   210.25536721,     0.00001051,
  554,    71.05618489,643017.30661964,   210.26262882,     0.00001053,
  555,    35.52809244,643209.15828075,   210.26625962,     0.00001053,
  556,    17.76404622,643305.08409242,   210.26807502,     0.00001054,
  557,     8.88202311,643353.04697938,   210.26898272,     0.00001054,
  558,     4.44101156,643377.02840376,   210.26943657,     0.00001054,
  559,     2.22050578,643038.01909685,   210.26302080,   195.00001053,
  560,     1.11025289,642693.01442451,   210.25649157,     0.00001051,
  561,     0.55512644,642696.01206946,   210.25654830,     0.00001051,
  562,     0.27756322,642346.51087284,   210.24993397,   195.00001050,
  563,    17.95878161,642028.33625574,   210.24391250,     0.00001049,
  564,     8.97939081,642076.82492819,   210.24483015,     0.00001049,
  565,     4.48969540,641750.06924553,   210.23864628,   195.00001048,
  566,    20.06484770,641092.26738550,   210.22619734,   195.00001045,
  567,    27.85242385,640476.51843664,   210.21454426,   195.00001043,
  568,    31.74621193,639881.79594352,   210.20328910,   195.00001041,
  569,    15.87310596,639265.51067817,   210.19162586,   195.00001038,
  570,     7.93655298,638606.36802704,   210.17915155,   195.00001036,
  571,     3.96827649,637925.79668280,   210.16627170,   195.00001033,
  572,    19.80413825,637266.58699233,   210.15379612,   195.00001031,
  573,   173.25206912,636912.08812835,   210.14708721,   195.00001029,
  574,   249.97603456,636971.89867799,   210.14821913,   195.00001030,
  575,   215.57301728,637458.88693425,   210.15743541,     0.00001031,
  576,   107.78650864,638040.93404357,   210.16845068,     0.00001034,
  577,    53.89325432,638331.95757977,   210.17395832,     0.00001035,
  578,    26.94662716,638477.46932899,   210.17671214,     0.00001035,
  579,    13.47331358,638550.22518493,   210.17808905,     0.00001036,
  580,     6.73665679,638586.60309445,   210.17877750,     0.00001036,
  581,     3.36832840,638604.79203054,   210.17912173,     0.00001036,
  582,     1.68416420,638262.88647992,   210.17265114,   195.00001035,
  583,     0.84208210,637565.43368594,   210.15945181,   195.00001032,
  584,     0.42104105,636919.70727050,   210.14723140,   165.00001029,
  585,   148.71052052,636540.14404432,   210.14004815,   195.00001028,
  586,    92.17526026,636271.73841287,   210.13496855,   195.00001027,
  587,    63.90763013,635850.68757846,   210.12700014,   195.00001025,
  588,    49.77381507,635353.31414277,   210.11758732,   195.00001024,
  589,    42.70690753,634817.77940666,   210.10745230,   195.00001021,
  590,    21.35345377,634231.08802025,   210.09634913,   195.00001019,
  591,   174.02672688,633880.77230884,   210.08971939,   195.00001018,
  592,   177.59836344,633811.69743459,   210.08841214,   195.00001018,
  593,    88.79918172,633589.21297929,   210.08420161,   195.00001017,
  594,    44.39959086,633126.97073318,   210.07545365,   195.00001015,
  595,    22.19979543,632544.84959189,   210.06443697,   195.00001013,
  596,    11.09989772,631902.78900301,   210.05228594,   195.00001010,
  597,     5.54994886,631230.75869033,   210.03956773,   195.00001008,
  598,    10.69497443,630908.99951588,   210.03347842,     0.00001007,
  599,   144.93748721,631189.13791062,   210.03878005,     0.00001008,
  600,   139.29374361,631700.75408990,   210.04846242,     0.00001010,
  601,   136.47187180,632197.13216125,   210.05785640,     0.00001012,
  602,    68.23593590,632565.60617878,   210.06482979,     0.00001013,
  603,    34.11796795,632749.84316909,   210.06831649,     0.00001014,
  604,    17.05898398,632841.96164600,   210.07005983,     0.00001014,
  605,     8.52949199,632888.02086622,   210.07093151,     0.00001014,
  606,     4.26474599,632911.05045788,   210.07136734,     0.00001014,
  607,     2.13237300,632571.56523568,   210.06494257,   195.00001013,
  608,     1.06618650,631875.32260634,   210.05176614,   195.00001010,
  609,     0.53309325,631176.20127365,   210.03853522,   195.00001008,
  610,    18.08654662,630507.71658925,   210.02588411,   195.00001005,
  611,    99.62827331,630017.60322903,   210.01660869,   195.00001003,
  612,   140.39913666,629747.65253104,   210.01149986,   195.00001002,
  613,   233.54956833,629718.76016391,   210.01095307,   195.00001002,
  614,   280.12478416,629941.37396220,   210.01516605,   195.00001003,
  615,   157.88239208,630027.78684324,   210.01680142,   195.00001003,
  616,    96.76119604,629784.14526571,   210.01219049,   195.00001002,
  617,   138.96559802,629506.45345887,   210.00693515,   195.00001001,
  618,   160.06779901,629342.71353735,   210.00383637,   195.00001001,
  619,   243.38389951,629366.92655867,   210.00429460,   195.00001001,
  620,   285.04194975,629616.09305118,   210.00901009,   195.00001002,
  621,   233.10597488,629846.75927952,   210.01337546,   195.00001003,
  622,   279.90298744,630068.17537578,   210.01756577,   195.00001004,
  623,   230.53649372,630284.96640557,   210.02166855,   195.00001004,
  624,   205.85324686,630368.46790236,   210.02324882,   195.00001005,
  625,   102.92662343,630573.27163280,   210.02712475,     0.00001005,
  626,    51.46331171,630851.17347978,   210.03238406,     0.00001006,
  627,    25.73165586,630990.12438525,   210.03501371,     0.00001007,
  628,    12.86582793,631059.59981974,   210.03632854,     0.00001007,
  629,     6.43291396,631094.33751897,   210.03698595,     0.00001007,
  630,     3.21645698,631111.70635055,   210.03731465,     0.00001007,
  631,     1.60822849,630769.39074811,   210.03083631,   195.00001006,
  632,     0.80411425,630071.73292864,   210.01763310,   195.00001004,
  633,     0.40205712,629425.90400089,   210.00541075,   165.00001001,
  634,    90.78602856,628996.04251927,   209.99651654,   165.00001000,
  635,   121.12801428,628783.48776053,   209.99137317,   165.00000999,
  636,   136.29900714,628652.85636319,   209.98821218,   165.00000999,
  637,   143.88450357,628563.18664654,   209.98604236,   165.00000999,
  638,   147.67725179,628493.99777025,   209.98436814,   165.00000998,
  639,   222.33862589,628566.02631410,   209.98611108,   165.00000999,
  640,   186.90431295,628708.66356825,   209.98956259,   165.00000999,
  641,   241.95215647,628886.60517710,   209.99386839,   165.00000999,
  642,   269.47607824,629213.17596372,   210.00138486,   165.00001000,
  643,   283.23803912,629614.06133879,   210.00897164,   165.00001002,
  644,   217.35401956,629921.12700833,   210.01478287,   165.00001003,
  645,   257.17700978,630181.28282488,   210.01970634,   165.00001004,
  646,   277.08850489,630548.96071514,   210.02666466,   165.00001005,
  647,   359.80925244,631047.37664221,   210.03609721,   195.00001007,
  648,   481.35962622,631859.48058756,   210.05146632,   195.00001010,
  649,   404.02981311,633102.18154191,   210.07498451,     0.00001015,
  650,   202.01490656,634193.06200088,   210.09562949,     0.00001019,
  651,   101.00745328,634738.50221170,   210.10595197,     0.00001021,
  652,    50.50372664,635011.22229866,   210.11111322,     0.00001022,
  653,    25.25186332,635147.58232368,   210.11369384,     0.00001023,
  654,    12.62593166,634864.76231774,   210.10834145,   195.00001022,
  655,     9.28296583,634202.19829658,   210.09580239,   195.00001019,
  656,    12.56148291,633539.51826752,   210.08326113,   195.00001017,
  657,    24.10074146,632903.51023477,   210.07122464,   195.00001014,
  658,   175.40037073,632560.61220029,   210.06473528,   195.00001013,
  659,   251.05018536,632626.22316469,   210.06597697,   195.00001013,
  660,   288.87509268,632896.08862852,   210.07108419,   195.00001014,
  661,   235.02254634,633083.10434230,   210.07462347,   225.00001015,
  662,   150.18127317,633020.47118095,   210.07343814,   195.00001015,
  663,   311.20563659,633148.96758197,   210.07586994,   195.00001015,
  664,   391.71781829,633712.22976407,   210.08652971,   195.00001017,
  665,   504.73890915,634623.85183667,   210.10378221,   195.00001021,
  666,   415.71945457,635578.67685455,   210.12185233,   195.00001024,
  667,   298.44472729,636162.17234515,   210.13289501,   195.00001027,
  668,   312.57236364,636560.00307168,   210.14042398,   195.00001028,
  669,   319.63618182,636995.97841657,   210.14867484,   195.00001030,
  670,   323.16809091,637451.02607044,   210.15728664,   195.00001031,
  671,   397.69904546,638046.58687876,   210.16855766,   195.00001034,
  672,   434.96452273,638843.38126429,   210.18363704,   195.00001037,
  673,   380.83226136,639609.81543845,   210.19814185,   195.00001040,
  674,   281.00113068,640450.11550654,   210.21404458,     0.00001043,
  675,   140.50056534,641208.81852177,   210.22840308,     0.00001046,
  676,    70.25028267,641588.17001051,   210.23558232,     0.00001047,
  677,    35.12514134,641777.84573620,   210.23917195,     0.00001048,
  678,    17.56257067,641521.68357996,   210.23432406,   195.00001047,
  679,    26.60128533,640899.17848304,   210.22254312,   195.00001045,
  680,    31.12064267,640301.07791589,   210.21122403,   195.00001042,
  681,    33.38032133,639715.17961362,   210.20013587,   195.00001040,
  682,   180.04016067,639397.33644374,   210.19412067,   195.00001039,
  683,   326.13508033,639606.45184020,   210.19807820,   195.00001040,
  684,   399.18254017,640210.02351979,   210.20950082,   195.00001042,
  685,   435.70627008,640947.82334074,   210.22346373,   230.00001045,
  686,   325.76313504,641490.46823228,   210.23373331,   230.00001047,
  687,   343.55656752,641876.24365924,   210.24103413,   225.00001048,
  688,   495.50828376,642576.56035379,   210.25428767,   225.00001051,
  689,   571.48414188,643687.14668225,   210.27530558,   225.00001055,
  690,   536.70707094,644925.89082726,   210.29874888,   195.00001060,
  691,   577.23353547,646228.98388051,   210.32340999,   195.00001065,
  692,   524.73176774,647510.52138804,   210.34766316,   195.00001070,
  693,   571.24588387,648781.28112229,   210.37171236,   195.00001074,
  694,   521.73794193,650046.65196990,   210.39565958,   195.00001079,
  695,   496.98397097,651529.35137425,   210.42371975,     0.00001085,
  696,   533.61198548,653384.42405663,   210.45882710,     0.00001092,
  697,   266.80599274,654825.17637806,   210.48609342,     0.00001097,
  698,   133.40299637,655545.55251904,   210.49972658,     0.00001100,
  699,    66.70149819,655905.74056979,   210.50654316,     0.00001101,
  700,    33.35074909,656085.83457542,   210.50995145,     0.00001102,
  701,    16.67537455,656175.88155828,   210.51165559,     0.00001102,
  702,     8.33768727,655923.90502997,   210.50688692,   165.00001101,
  703,     4.16884364,655352.41674586,   210.49607148,   165.00001099,
  704,     2.08442182,654769.67258406,   210.48504301,   165.00001097,
  705,     1.04221091,654127.30048342,   210.47288608,   195.00001095,
  706,     0.52110545,653428.11441336,   210.45965394,   195.00001092,
  707,     0.26055273,652727.52135879,   210.44639518,   195.00001089,
  708,    90.71527636,652189.27781208,   210.43620889,   195.00001087,
  709,    63.17763818,651764.28501919,   210.42816588,   195.00001086,
  710,    49.40881909,651264.94060319,   210.41871576,   195.00001084,
  711,    42.52440955,650728.42037585,   210.40856208,   195.00001082,
  712,    21.26220477,650141.23624275,   210.39744959,   195.00001079,
  713,    10.63110239,649496.64415667,   210.38525065,   195.00001077,
  714,    18.18555119,648846.51409433,   210.37294690,   195.00001075,
  715,     9.09277560,648193.61504386,   210.36059075,   195.00001072,
  716,    22.36638780,647548.24149940,   210.34837702,   195.00001070,
  717,    11.18319390,646906.63070796,   210.33623449,   195.00001067,
  718,    96.17659695,646397.87829321,   210.32660633,   195.00001065,
  719,    48.08829847,646306.55506680,   210.32487803,     0.00001065,
  720,    24.04414924,646436.39343450,   210.32733523,     0.00001065,
  721,    12.02207462,646501.31259926,   210.32856383,     0.00001066,
  722,     6.01103731,646533.77216232,   210.32917813,     0.00001066,
  723,     3.00551865,646550.00192454,   210.32948527,     0.00001066,
  724,     1.50275933,646558.11678655,   210.32963885,     0.00001066,
  725,     0.75137966,646562.17419846,   210.32971564,     0.00001066,
  726,     0.37568983,646564.20288532,   210.32975403,     0.00001066,
  727,     0.18784492,646214.21720965,   210.32313053,   195.00001065,
  728,     6.03392246,645523.41635273,   210.31005708,   195.00001062,
  729,    20.83696123,644869.78390520,   210.29768705,   195.00001060,
  730,    10.41848061,644224.04366243,   210.28546638,   195.00001057,
  731,    18.07924031,643573.33952196,   210.27315177,   195.00001055,
  732,     9.03962015,642920.15343280,   210.26079019,   195.00001052,
  733,     4.51981008,642242.56036926,   210.24796670,   195.00001050,
  734,     2.25990504,641552.76381860,   210.23491226,   195.00001047,
  735,    18.94995252,640888.94152470,   210.22234939,   195.00001044,
  736,    27.29497626,640270.18235884,   210.21063933,   195.00001042,
  737,    31.46748813,639673.95475722,   210.19935569,   195.00001040,
  738,    15.73374406,638993.91693783,   210.18648594,   230.00001037,
  739,     7.86687203,638271.39800963,   210.17281223,   195.00001035,
  740,     3.93343602,637590.63852696,   210.15992881,   195.00001032,
  741,     1.96671801,636899.25876703,   210.14684441,   195.00001029,
  742,     0.98335900,636202.56886868,   210.13365952,   195.00001027,
  743,     0.49167950,635854.22390113,   210.12706707,     0.00001025,
  744,     0.24583975,635855.55139889,   210.12709219,     0.00001025,
  745,     0.12291988,635856.21512933,   210.12710475,     0.00001025,
  746,     0.06145994,635856.54697609,   210.12711103,     0.00001025,
  747,     0.03072997,635856.71288080,   210.12711417,     0.00001025,
  748,     0.01536498,635856.79581470,   210.12711574,     0.00001025,
  749,     0.00768249,635856.83726320,   210.12711653,     0.00001025,
  750,     0.00384125,635505.85796900,   210.12047422,   195.00001024,
  751,     0.00192062,634803.86830344,   210.10718903,   195.00001021,
  752,     0.00096031,634101.87345242,   210.09390374,   195.00001019,
  753,     0.00048016,633750.87600846,   210.08726109,     0.00001017,
  754,     0.00024008,633750.87726846,   210.08726111,     0.00001017,
  755,     0.00012004,633750.87788000,   210.08726113,     0.00001017,
  756,     0.00006002,633750.87816753,   210.08726113,     0.00001017,
  757,     0.00003001,633750.87829284,   210.08726113,     0.00001017,
  758,     0.00001500,633750.87833705,   210.08726113,     0.00001017,
  759,     0.00000750,633750.87834091,   210.08726113,     0.00001017,
  760,     0.00000375,633750.87832460,   210.08726113,     0.00001017,
  761,     0.00000188,633750.87829799,   210.08726113,     0.00001017,
  762,     0.00000094,633750.87826624,   210.08726113,     0.00001017,
  763,     0.00000047,633750.87823233,   210.08726113,     0.00001017,
  764,    13.86000023,633478.82619695,   210.08211253,   165.00001016,
  765,     9.90000012,632927.59416089,   210.07168043,   165.00001014,
  766,     7.92000006,632365.67012472,   210.06104599,   165.00001012,
  767,   152.46000003,632357.35408845,   210.06088861,     0.00001012,
  768,   215.82000001,633020.25805192,   210.07343410,     0.00001015,
  769,   174.73500001,633426.25701556,   210.08111766,   165.00001016,
  770,    90.33750000,633309.38747906,   210.07890589,   165.00001016,
  771,    48.13875000,632964.64469247,   210.07238162,   165.00001014,
  772,    27.03937500,632451.96528082,   210.06267913,   195.00001013,
  773,    31.33968750,632206.04755668,   210.05802512,     0.00001012,
  774,    15.66984375,632290.66467647,   210.05962651,     0.00001012,
  775,     7.83492188,632332.97321834,   210.06042720,     0.00001012,
  776,     3.91746094,632003.12747082,   210.05418485,   195.00001011,
  777,   142.04373047,631563.85757890,   210.04587164,   195.00001009,
  778,   307.13686523,631670.38261499,   210.04788763,   195.00001010,
  779,   244.15343262,631960.70511489,   210.05338200,   195.00001011,
  780,   285.42671631,632211.94934649,   210.05813682,   195.00001012,
  781,   233.29835815,632443.65444417,   210.06252185,   195.00001013,
  782,   279.99917908,632665.58997488,   210.06672199,   195.00001013,
  783,   230.58458954,632882.64072189,   210.07082969,   195.00001014,
  784,   278.64229477,633097.24907727,   210.07489116,   195.00001015,
  785,   302.67114738,633441.61323667,   210.08140827,   195.00001016,
  786,   387.45057369,633981.83229804,   210.09163195,   195.00001018,
  787,   502.60528685,634881.93281050,   210.10866640,   195.00001022,
  788,   487.41764342,635961.97404828,   210.12910625,   195.00001026,
  789,   407.05882171,636870.03164856,   210.14629129,   195.00001029,
  790,   294.11441086,637430.14343025,   210.15689144,   195.00001031,
  791,   310.40720543,638167.28230254,   210.17084183,     0.00001034,
  792,   294.79360271,639256.64372004,   210.19145806,     0.00001038,
  793,   286.98680136,640303.84841007,   210.21127646,     0.00001042,
  794,   143.49340068,641078.71273626,   210.22594082,     0.00001045,
  795,    71.74670034,641466.14488047,   210.23327299,     0.00001047,
  796,    35.87335017,641659.86093389,   210.23693908,     0.00001047,
  797,    17.93667508,641756.71894151,   210.23877212,     0.00001048,
  798,     8.96833754,641454.14792644,   210.23304595,   195.00001047,
  799,    22.30416877,640808.43840033,   210.22082586,   195.00001044,
  800,    28.97208439,640198.73561837,   210.20928720,   195.00001042,
  801,    32.30604219,639607.03620869,   210.19808925,   195.00001040,
  802,   179.50302110,639286.29248511,   210.19201916,   195.00001038,
  803,   325.86651055,639493.95760471,   210.19594924,   195.00001039,
  804,   471.81325527,640227.78114563,   210.20983689,   195.00001042,
  805,   399.25662764,641093.70689746,   210.22622458,   195.00001045,
  806,   362.97831382,641763.72975437,   210.23890480,   195.00001048,
  807,   344.83915691,642335.80116402,   210.24973129,   195.00001050,
  808,   335.76957845,642858.89684984,   210.25963090,   195.00001052,
  809,   331.23478923,643357.50467373,   210.26906708,   195.00001054,
  810,   256.20239461,643712.89156673,   210.27579280,   195.00001055,
  811,   291.45119731,643996.66799433,   210.28116329,   195.00001056,
  812,   309.07559865,644375.61618912,   210.28833490,   195.00001058,
  813,   463.41779933,645064.10426724,   210.30136458,   195.00001060,
  814,   322.29389966,645776.38528726,   210.31484454,   195.00001063,
  815,   324.49694983,646238.60877807,   210.32359214,   195.00001065,
  816,   398.36347492,647188.75750443,   210.34157376,     0.00001068,
  817,   338.77173746,648515.60084816,   210.36668435,     0.00001073,
  818,   236.21086873,649550.56950065,   210.38627119,     0.00001077,
  819,   184.93043436,650308.62380754,   210.40061741,     0.00001080,
  820,   159.29021718,650928.22094141,   210.41234332,     0.00001082,
  821,    79.64510859,651358.30448891,   210.42048267,     0.00001084,
  822,    39.82255430,651573.34624292,   210.42455235,     0.00001085,
  823,    19.91127715,651680.86710039,   210.42658719,     0.00001085,
  824,     9.95563857,651437.62750960,   210.42198387,   165.00001084,
  825,     7.94781929,650875.85369474,   210.41135227,   165.00001082,
  826,     6.94390964,650308.65876777,   210.40061807,   165.00001080,
  827,    79.20695482,649869.73028500,   210.39231132,   165.00001078,
  828,   115.33847741,649625.91202414,   210.38769705,   165.00001078,
  829,   206.16923871,649556.62587421,   210.38638580,   195.00001077,
  830,   266.43461935,649705.31277997,   210.38919971,   195.00001078,
  831,   223.80230968,649885.73921344,   210.39261429,   195.00001079,
  832,   275.25115484,650082.03541076,   210.39632921,   195.00001079,
  833,   373.74057742,650548.22048995,   210.40515179,   195.00001081,
  834,   422.98528871,651280.32700993,   210.41900695,   195.00001084,
  835,   447.60764435,652145.39425050,   210.43537839,   195.00001087,
  836,   532.68382218,653207.91885110,   210.45548673,   195.00001091,
  837,   575.22191109,654500.14913165,   210.47994226,   195.00001096,
  838,   523.72595554,655776.25525219,   210.50409264,   195.00001101,
  839,   497.97797777,657264.32229253,   210.53225440,     0.00001106,
  840,   388.57898889,658860.12479268,   210.56245505,     0.00001112,
  841,   194.28949444,659909.28802272,   210.58231052,     0.00001116,
  842,    97.14474722,660433.86961757,   210.59223826,     0.00001118,
  843,    48.57237361,660696.16039482,   210.59720213,     0.00001119,
  844,    24.28618681,660827.30576307,   210.59968406,     0.00001120,
  845,    12.14309340,660892.87842723,   210.60092503,     0.00001120,
  846,     6.07154670,660925.66473914,   210.60154551,     0.00001120,
  847,     3.03577335,660591.05787493,   210.59521306,   195.00001119,
  848,     7.45788668,659907.94642254,   210.58228513,   195.00001116,
  849,    21.54894334,659258.15867657,   210.56998786,   195.00001114,
  850,    10.77447167,658614.34078334,   210.55780357,   195.00001112,
  851,    95.97223583,658104.48481682,   210.54815452,   195.00001110,
  852,   138.57111792,657824.66281374,   210.54285887,   195.00001109,
  853,   159.87055896,657659.85779217,   210.53973993,   195.00001108,
  854,   243.28527948,657683.53826154,   210.54018808,   195.00001108,
  855,   357.75763974,658063.41547612,   210.54737728,   195.00001109,
  856,   414.99381987,658752.36806348,   210.56041575,   195.00001112,
  857,   443.61190993,659595.85833724,   210.57637885,   195.00001115,
  858,   457.92095497,660516.61745399,   210.59380427,   195.00001119,
  859,   465.07547748,661476.01099222,   210.61196084,   195.00001122,
  860,   468.65273874,662454.72174099,   210.63048300,   195.00001126,
  861,   543.20636937,663574.06809500,   210.65166669,   195.00001130,
  862,   580.48318469,664894.70925142,   210.67665990,   195.00001135,
