TIME,INFLOW (m3/s),OUTFLOW (m3/s),
  176,    70.29000000,    54.82622758,
  177,    70.29000000,    62.55811379,
  178,    70.29000000,    66.42405690,
  179,    70.29000000,    68.35702845,
  180,     0.00000000,    69.32351422,
  181,     0.00000000,    34.66175711,
  182,   215.82000000,    17.33087856,
  183,   205.92000000,   116.57543928,
  184,   297.00000000,   161.24771964,
  185,   297.00000000,   229.12385982,
  186,   151.47000000,   263.06192991,
  187,   297.00000000,   207.26596495,
  188,   297.00000000,   252.13298248,
  189,   297.00000000,   274.56649124,
  190,   151.47000000,   285.78324562,
  191,   142.56000000,   218.62662281,
  192,   133.65000000,   180.59331140,
  193,   133.65000000,   157.12165570,
  194,     0.00000000,   145.38582785,
  195,     0.00000000,    72.69291393,
  196,     0.00000000,    36.34645696,
  197,     0.00000000,    18.17322848,
  198,     0.00000000,     9.08661424,
  199,    36.63000000,     4.54330712,
  200,    36.63000000,    20.58665356,
  201,     0.00000000,    28.60832678,
  202,     0.00000000,    14.30416339,
  203,     0.00000000,     7.15208170,
  204,    42.57000000,     3.57604085,
  205,     0.00000000,    23.07302042,
  206,     0.00000000,    11.53651021,
  207,   327.69000000,     5.76825511,
  208,   327.69000000,   166.72912755,
  209,   618.75000000,   247.20956378,
  210,    36.63000000,   432.97978189,
  211,   182.16000000,   234.80489094,
  212,   327.69000000,   208.48244547,
  213,   618.75000000,   268.08622274,
  214,   182.16000000,   443.41811137,
  215,   133.65000000,   312.78905568,
  216,     0.00000000,   223.21952784,
  217,     0.00000000,   111.60976392,
  218,     0.00000000,    55.80488196,
  219,     0.00000000,    27.90244098,
  220,     0.00000000,    13.95122049,
  221,     0.00000000,     6.97561025,
  222,     0.00000000,     3.48780512,
  223,     0.00000000,     1.74390256,
  224,     0.00000000,     0.87195128,
  225,     0.00000000,     0.43597564,
  226,     0.00000000,     0.21798782,
  227,     0.00000000,     0.10899391,
  228,     0.00000000,     0.05449696,
  229,     0.00000000,     0.02724848,
  230,     0.00000000,     0.01362424,
  231,     0.00000000,     0.00681212,
  232,     0.00000000,     0.00340606,
  233,   304.92000000,     0.00170303,
  234,   154.44000000,   152.46085151,
  235,   299.97000000,   153.45042576,
  236,   299.97000000,   226.71021288,
  237,   154.44000000,   263.34010644,
  238,   299.97000000,   208.89005322,
  239,   154.44000000,   254.43002661,
  240,   299.97000000,   204.43501330,
  241,     0.00000000,   252.20250665,
  242,     0.00000000,   126.10125333,
  243,     0.00000000,    63.05062666,
  244,     0.00000000,    31.52531333,
  245,     0.00000000,    15.76265667,
  246,     6.93000000,     7.88132833,
  247,   182.16000000,     7.40566417,
  248,   182.16000000,    94.78283208,
  249,   327.69000000,   138.47141604,
  250,   182.16000000,   233.08070802,
  251,   182.16000000,   207.62035401,
  252,   182.16000000,   194.89017701,
  253,    36.63000000,   188.52508850,
  254,    36.63000000,   112.57754425,
  255,   182.16000000,    74.60377213,
  256,   327.69000000,   128.38188606,
  257,   182.16000000,   228.03594303,
  258,   327.69000000,   205.09797152,
  259,   327.69000000,   266.39398576,
  260,    36.63000000,   297.04199288,
  261,   176.22000000,   166.83599644,
  262,   182.16000000,   171.52799822,
  263,     6.93000000,   176.84399911,
  264,     0.00000000,    91.88699955,
  265,     0.00000000,    45.94349978,
  266,     0.00000000,    22.97174989,
  267,     0.00000000,    11.48587494,
  268,     0.00000000,     5.74293747,
  269,     3.96000000,     2.87146874,
  270,     6.93000000,     3.41573437,
  271,     8.91000000,     5.17286718,
  272,     8.91000000,     7.04143359,
  273,   445.50000000,     7.97571680,
  274,   299.97000000,   226.73785840,
  275,   591.03000000,   263.35392920,
  276,   591.03000000,   427.19196460,
  277,   591.03000000,   509.11098230,
  278,   591.03000000,   550.07049115,
  279,   591.03000000,   570.55024557,
  280,   591.03000000,   580.79012279,
  281,   473.22000000,   585.91006139,
  282,   182.16000000,   529.56503070,
  283,   182.16000000,   355.86251535,
  284,   182.16000000,   269.01125767,
  285,    36.63000000,   225.58562884,
  286,     0.00000000,   131.10781442,
  287,     0.00000000,    65.55390721,
  288,     0.00000000,    32.77695360,
  289,     0.00000000,    16.38847680,
  290,     0.00000000,     8.19423840,
  291,     0.00000000,     4.09711920,
  292,     0.00000000,     2.04855960,
  293,     0.00000000,     1.02427980,
  294,    36.63000000,     0.51213990,
  295,    36.63000000,    18.57106995,
  296,     8.91000000,    27.60053498,
  297,   154.44000000,    18.25526749,
  298,   154.44000000,    86.34763374,
  299,   299.97000000,   120.39381687,
  300,   182.16000000,   210.18190844,
  301,     0.00000000,   196.17095422,
  302,   334.62000000,    98.08547711,
  303,   506.88000000,   216.35273855,
