TIME,INFLOW (m3/s),OUTFLOW (m3/s),
  176,    83.00000000,    55.58419624,
  177,    83.00000000,    63.43209812,
  178,    83.00000000,    67.35604906,
  179,    83.00000000,    69.31802453,
  180,    10.00000000,    70.29901227,
  181,    10.00000000,    35.14950613,
  182,   230.00000000,    17.57475307,
  183,   220.00000000,   117.19237653,
  184,   312.00000000,   162.05118827,
  185,   312.00000000,   230.02059413,
  186,   165.00000000,   264.00529707,
  187,   312.00000000,   208.23264853,
  188,   312.00000000,   253.11132427,
  189,   312.00000000,   275.55066213,
  190,   165.00000000,   286.77033107,
  191,   156.00000000,   219.61516553,
  192,   147.00000000,   181.58258277,
  193,   147.00000000,   158.11129138,
  194,    10.00000000,   146.37564569,
  195,    10.00000000,    73.18782285,
  196,    10.00000000,    36.59391142,
  197,    10.00000000,    18.29695571,
  198,    10.00000000,     9.14847786,
  199,    49.00000000,     4.57423893,
  200,    49.00000000,    21.09711946,
  201,    10.00000000,    29.35855973,
  202,    10.00000000,    14.67927987,
  203,    10.00000000,     7.33963993,
  204,    55.00000000,     3.66981997,
  205,    10.00000000,    23.61490998,
  206,    10.00000000,    11.80745499,
  207,   343.00000000,     5.90372750,
  208,   343.00000000,   167.29186375,
  209,   637.00000000,   247.98593187,
  210,    49.00000000,   433.86296594,
  211,   196.00000000,   235.74148297,
  212,   343.00000000,   209.44574148,
  213,   637.00000000,   269.06287074,
  214,   196.00000000,   444.40143537,
  215,   147.00000000,   313.77571769,
  216,    10.00000000,   224.20785884,
  217,    10.00000000,   112.10392942,
  218,    10.00000000,    56.05196471,
  219,    10.00000000,    28.02598236,
  220,    10.00000000,    14.01299118,
  221,    10.00000000,     7.00649559,
  222,    10.00000000,     3.50324779,
  223,    10.00000000,     1.75162390,
  224,    10.00000000,     0.87581195,
  225,    10.00000000,     0.43790597,
  226,    10.00000000,     0.21895299,
  227,    10.00000000,     0.10947649,
  228,    10.00000000,     0.05473825,
  229,    10.00000000,     0.02736912,
  230,    10.00000000,     0.01368456,
  231,    10.00000000,     0.00684228,
  232,    10.00000000,     0.00342114,
  233,   320.00000000,     0.00171057,
  234,   168.00000000,   152.95585529,
  235,   315.00000000,   154.19292764,
  236,   315.00000000,   227.57646382,
  237,   168.00000000,   264.26823191,
  238,   315.00000000,   209.84911596,
  239,   168.00000000,   255.40455798,
  240,   315.00000000,   205.41727899,
  241,    10.00000000,   253.18863949,
  242,    10.00000000,   126.59431975,
  243,    10.00000000,    63.29715987,
  244,    10.00000000,    31.64857994,
  245,    10.00000000,    15.82428997,
  246,    19.00000000,     7.91214498,
  247,   196.00000000,     7.91607249,
  248,   196.00000000,    95.53303625,
  249,   343.00000000,   139.34151812,
  250,   196.00000000,   234.01075906,
  251,   196.00000000,   208.58037953,
  252,   196.00000000,   195.86518977,
  253,    49.00000000,   189.50759488,
  254,    49.00000000,   113.56379744,
  255,   196.00000000,    75.59189872,
  256,   343.00000000,   129.37094936,
  257,   196.00000000,   229.02547468,
  258,   343.00000000,   206.08773734,
  259,   343.00000000,   267.38386867,
  260,    49.00000000,   298.03193434,
  261,   190.00000000,   167.82596717,
  262,   196.00000000,   172.51798358,
  263,    19.00000000,   177.83399179,
  264,    10.00000000,    92.87699590,
  265,    10.00000000,    46.43849795,
  266,    10.00000000,    23.21924897,
  267,    10.00000000,    11.60962449,
  268,    10.00000000,     5.80481224,
  269,    16.00000000,     2.90240612,
  270,    19.00000000,     3.92620306,
  271,    21.00000000,     5.92310153,
  272,    21.00000000,     7.91155077,
  273,   462.00000000,     8.90577538,
  274,   315.00000000,   227.69788769,
  275,   609.00000000,   264.32894385,
  276,   609.00000000,   428.17447192,
  277,   609.00000000,   510.09723596,
  278,   609.00000000,   551.05861798,
  279,   609.00000000,   571.53930899,
  280,   609.00000000,   581.77965450,
  281,   490.00000000,   586.89982725,
  282,   196.00000000,   530.55491362,
  283,   196.00000000,   356.85245681,
  284,   196.00000000,   270.00122841,
  285,    49.00000000,   226.57561420,
  286,    10.00000000,   132.09780710,
  287,    10.00000000,    66.04890355,
  288,    10.00000000,    33.02445178,
  289,    10.00000000,    16.51222589,
  290,    10.00000000,     8.25611294,
  291,    10.00000000,     4.12805647,
  292,    10.00000000,     2.06402824,
  293,    10.00000000,     1.03201412,
  294,    49.00000000,     0.51600706,
  295,    49.00000000,    19.06800353,
  296,    21.00000000,    28.34400176,
  297,   168.00000000,    19.12200088,
  298,   168.00000000,    87.27600044,
  299,   315.00000000,   121.35300022,
  300,   196.00000000,   211.15650011,
  301,    10.00000000,   197.15325006,
  302,   350.00000000,    98.57662503,
  303,   524.00000000,   217.09331251,
  304,   524.00000000,   362.48165626,
  305,   489.00000000,   435.17582813,
  306,   342.00000000,   454.19791406,
  307,   195.00000000,   390.94395703,
  308,    83.00000000,   286.55197852,
  309,    83.00000000,   178.91598926,
  310,   230.00000000,   125.09799463,
  311,   441.00000000,   170.95399731,
  312,   294.00000000,   298.32699866,
  313,   147.00000000,   289.24849933,
  314,    10.00000000,   211.94424966,
  315,    49.00000000,   105.97212483,
  316,    49.00000000,    71.79606242,
  317,    49.00000000,    54.70803121,
  318,    48.00000000,    46.16401560,
  319,    48.00000000,    41.39700780,
  320,    48.00000000,    39.01350390,
  321,    48.00000000,    37.82175195,
  322,   195.00000000,    37.22587598,
  323,   342.00000000,   109.69293799,
  324,   342.00000000,   218.69146899,
  325,   342.00000000,   273.19073450,
  326,   195.00000000,   300.44036725,
  327,   489.00000000,   241.30018362,
  328,   489.00000000,   357.26009181,
  329,   312.00000000,   415.24004591,
  330,    17.00000000,   356.61502295,
  331,   636.00000000,   181.27751148,
  332,   489.00000000,   400.01375574,
  333,   489.00000000,   436.61687787,
  334,   519.00000000,   454.91843893,
  335,   195.00000000,   478.91921947,
  336,   195.00000000,   330.53960973,
  337,    48.00000000,   256.34980487,
  338,    13.00000000,   146.48990243,
  339,    13.00000000,    74.23495122,
  340,    13.00000000,    38.10747561,
  341,    13.00000000,    20.04373780,
  342,    13.00000000,    11.01186890,
  343,    13.00000000,     6.49593445,
  344,    48.00000000,     4.23796723,
  345,   636.00000000,    20.43398361,
  346,   489.00000000,   319.59199181,
  347,   636.00000000,   396.40599590,
  348,   342.00000000,   507.57799795,
  349,    10.00000000,   417.63399898,
  350,   390.00000000,   208.81699949,
  351,   390.00000000,   292.01349974,
  352,   342.00000000,   333.61174987,
  353,   489.00000000,   330.65087494,
  354,   342.00000000,   401.93543747,
  355,   489.00000000,   364.81271873,
  356,   489.00000000,   419.01635937,
  357,   489.00000000,   446.11817968,
  358,   636.00000000,   459.66908984,
  359,   489.00000000,   539.20954492,
  360,   294.00000000,   506.21477246,
  361,   294.00000000,   393.19238623,
  362,   294.00000000,   336.68119312,
  363,   294.00000000,   308.42559656,
  364,   294.00000000,   294.29779828,
  365,   195.00000000,   287.23389914,
  366,    48.00000000,   234.69694957,
  367,    18.00000000,   135.66347478,
  368,    10.00000000,    71.29673739,
  369,   180.00000000,    35.64836870,
  370,   342.00000000,   101.47918435,
  371,   489.00000000,   214.58459217,
  372,   489.00000000,   343.90229609,
  373,   342.00000000,   408.56114804,
  374,   195.00000000,   368.12557402,
  375,   342.00000000,   275.14278701,
  376,   489.00000000,   301.41639351,
  377,   342.00000000,   387.31819675,
  378,    48.00000000,   357.50409838,
  379,    48.00000000,   197.06704919,
  380,    48.00000000,   116.84852459,
  381,   195.00000000,    76.73926230,
  382,   342.00000000,   129.44963115,
  383,   489.00000000,   228.56981557,
  384,   440.00000000,   350.89490779,
  385,    10.00000000,   387.80245389,
  386,    10.00000000,   193.90122695,
  387,    10.00000000,    96.95061347,
  388,    10.00000000,    48.47530674,
  389,    10.00000000,    24.23765337,
  390,    18.00000000,    12.11882668,
  391,    48.00000000,     9.52441334,
  392,    48.00000000,    23.07720667,
  393,    10.00000000,    29.85360334,
  394,    10.00000000,    14.92680167,
  395,    10.00000000,     7.46340083,
  396,    10.00000000,     3.73170042,
  397,    10.00000000,     1.86585021,
  398,    10.00000000,     0.93292510,
  399,    48.00000000,     0.46646255,
  400,    48.00000000,    18.54823128,
  401,    48.00000000,    27.58911564,
  402,    48.00000000,    32.10955782,
  403,    10.00000000,    34.36977891,
  404,    10.00000000,    17.18488945,
  405,    10.00000000,     8.59244473,
  406,    48.00000000,     4.29622236,
  407,    10.00000000,    20.46311118,
  408,    10.00000000,    10.23155559,
  409,    10.00000000,     5.11577780,
  410,    10.00000000,     2.55788890,
  411,    10.00000000,     1.27894445,
  412,    10.00000000,     0.63947222,
  413,    10.00000000,     0.31973611,
  414,    10.00000000,     0.15986806,
  415,    48.00000000,     0.07993403,
  416,    48.00000000,    18.35496701,
  417,    10.00000000,    27.49248351,
  418,   195.00000000,    13.74624175,
  419,   195.00000000,    97.95312088,
  420,   195.00000000,   140.05656044,
  421,    48.00000000,   161.10828022,
  422,    48.00000000,    98.86914011,
  423,   636.00000000,    67.74957005,
  424,   636.00000000,   343.24978503,
  425,   489.00000000,   480.99989251,
  426,   342.00000000,   477.10994626,
  427,   195.00000000,   402.39997313,
  428,   195.00000000,   292.27998656,
  429,   342.00000000,   237.21999328,
  430,   195.00000000,   282.45499664,
  431,    48.00000000,   232.30749832,
  432,    10.00000000,   134.46874916,
  433,    10.00000000,    67.23437458,
  434,    10.00000000,    33.61718729,
  435,    10.00000000,    16.80859365,
  436,    10.00000000,     8.40429682,
  437,    10.00000000,     4.20214841,
  438,    10.00000000,     2.10107421,
  439,    48.00000000,     1.05053710,
  440,    48.00000000,    18.84026855,
  441,   125.00000000,    27.73513428,
  442,   195.00000000,    70.29756714,
  443,   195.00000000,   126.22878357,
  444,    48.00000000,   154.19439178,
  445,    48.00000000,    95.41219589,
  446,    48.00000000,    66.02109795,
  447,   489.00000000,    51.32554897,
  448,   489.00000000,   262.27277449,
  449,   342.00000000,   367.74638724,
  450,    48.00000000,   347.71819362,
  451,    48.00000000,   192.17409681,
  452,    48.00000000,   114.40204841,
  453,    48.00000000,    75.51602420,
  454,    48.00000000,    56.07301210,
  455,    48.00000000,    46.35150605,
  456,    10.00000000,    41.49075303,
  457,    10.00000000,    20.74537651,
  458,    28.00000000,    10.37268826,
  459,     5.00000000,    13.60134413,
  460,     5.00000000,     6.80067206,
  461,     5.00000000,     3.40033603,
  462,     5.00000000,     1.70016802,
  463,     5.00000000,     0.85008401,
  464,    18.00000000,     0.42504200,
  465,   312.00000000,     3.67752100,
  466,   165.00000000,   150.83376050,
  467,   312.00000000,   151.64688025,
  468,     5.00000000,   224.81844013,
  469,    48.00000000,   112.40922006,
  470,    48.00000000,    74.51961003,
  471,   195.00000000,    55.57480502,
  472,   195.00000000,   118.86740251,
  473,   294.00000000,   150.51370125,
  474,   165.00000000,   215.34185063,
  475,    18.00000000,   183.90092531,
  476,    48.00000000,    95.41546266,
  477,    48.00000000,    66.02273133,
  478,     5.00000000,    51.32636566,
  479,     5.00000000,    25.66318283,
  480,     5.00000000,    12.83159142,
  481,     5.00000000,     6.41579571,
  482,     5.00000000,     3.20789785,
  483,     5.00000000,     1.60394893,
  484,     5.00000000,     0.80197446,
  485,     5.00000000,     0.40098723,
  486,     5.00000000,     0.20049362,
  487,    48.00000000,     0.10024681,
  488,    48.00000000,    18.36512340,
  489,   195.00000000,    27.49756170,
  490,   195.00000000,   104.82878085,
  491,    48.00000000,   143.49439043,
  492,    48.00000000,    90.06219521,
  493,   195.00000000,    63.34609761,
  494,    48.00000000,   122.75304880,
  495,   636.00000000,    79.69152440,
  496,   636.00000000,   349.22076220,
  497,   489.00000000,   483.98538110,
  498,    48.00000000,   478.60269055,
  499,   170.00000000,   257.61634528,
  500,    10.00000000,   207.51317264,
  501,    10.00000000,   103.75658632,
  502,    18.00000000,    51.87829316,
  503,    18.00000000,    29.40414658,
  504,    10.00000000,    18.16707329,
  505,    10.00000000,     9.08353664,
  506,    10.00000000,     4.54176832,
  507,    10.00000000,     2.27088416,
  508,    10.00000000,     1.13544208,
  509,    10.00000000,     0.56772104,
  510,    10.00000000,     0.28386052,
  511,    10.00000000,     0.14193026,
  512,   345.00000000,     0.07096513,
  513,   342.00000000,   165.36548257,
  514,   195.00000000,   246.52774128,
  515,    48.00000000,   214.34387064,
  516,    48.00000000,   125.48693532,
  517,    10.00000000,    81.05846766,
  518,   342.00000000,    40.52923383,
  519,   195.00000000,   184.10961692,
  520,   195.00000000,   183.13480846,
  521,   147.00000000,   182.64740423,
  522,   147.00000000,   158.64370211,
  523,   147.00000000,   146.64185106,
  524,   147.00000000,   140.64092553,
  525,    10.00000000,   137.64046276,
  526,    10.00000000,    68.82023138,
  527,    10.00000000,    34.41011569,
  528,    10.00000000,    17.20505785,
  529,    10.00000000,     8.60252892,
  530,    10.00000000,     4.30126446,
  531,    10.00000000,     2.15063223,
  532,    10.00000000,     1.07531612,
  533,    10.00000000,     0.53765806,
  534,    10.00000000,     0.26882903,
  535,    47.00000000,     0.13441451,
  536,    10.00000000,    17.88720726,
  537,   195.00000000,     8.94360363,
  538,   342.00000000,    95.55180181,
  539,   377.00000000,   211.62090091,
  540,   195.00000000,   286.98045045,
  541,    10.00000000,   234.57022523,
  542,    10.00000000,   117.28511261,
  543,   242.00000000,    58.64255631,
  544,   342.00000000,   143.66627815,
  545,   147.00000000,   235.67813908,
  546,   312.00000000,   185.15906954,
  547,   312.00000000,   241.57453477,
  548,    18.00000000,   269.78226738,
  549,    18.00000000,   138.35613369,
  550,    10.00000000,    72.64306685,
  551,    50.00000000,    36.32153342,
  552,   262.00000000,    37.46576671,
  553,    10.00000000,   142.97788336,
  554,    10.00000000,    71.48894168,
  555,    10.00000000,    35.74447084,
  556,    10.00000000,    17.87223542,
  557,    10.00000000,     8.93611771,
  558,     0.00000000,     4.46805885,
  559,     8.00000000,     2.23402943,
  560,     0.00000000,     1.11701471,
  561,     0.00000000,     0.55850736,
  562,    48.00000000,     0.27925368,
  563,     0.00000000,    18.45462684,
  564,     0.00000000,     9.22731342,
  565,    48.00000000,     4.61365671,
  566,    48.00000000,    20.62182835,
  567,    48.00000000,    28.62591418,
  568,     5.00000000,    32.62795709,
  569,     5.00000000,    16.31397854,
  570,     5.00000000,     8.15698927,
  571,    48.00000000,     4.07849464,
  572,   342.00000000,    20.35424732,
  573,   342.00000000,   174.02212366,
  574,   195.00000000,   250.85606183,
  575,     3.00000000,   216.50803091,
  576,     0.00000000,   108.25401546,
  577,     0.00000000,    54.12700773,
  578,     0.00000000,    27.06350386,
  579,     0.00000000,    13.53175193,
  580,     0.00000000,     6.76587597,
  581,     0.00000000,     3.38293798,
  582,     3.00000000,     1.69146899,
  583,     3.00000000,     0.84573450,
  584,   312.00000000,     0.42286725,
  585,    48.00000000,   149.20643362,
  586,    48.00000000,    92.91821681,
  587,    48.00000000,    64.77410841,
  588,    48.00000000,    50.70205420,
  589,     3.00000000,    43.66602710,
