TIME,INFLOW(m3/s),STORAGE(1000m3),ELEVATION(m),OUTFLOW(m3/s),
  266,    27.70378592,636997.38975749,   210.14870155,     0.00001030,
  267,    15.85189296,637075.78994250,   210.15018528,     0.00001030,
  268,     9.92594648,637122.19001655,   210.15106340,     0.00001030,
  269,     6.96297324,636738.59003491,   210.14380375,   230.00001029,
  270,     8.48148662,635938.39002575,   210.12865992,   230.00001026,
  271,    10.74074331,635256.59000276,   210.11575681,   168.00001023,
  272,    12.87037165,634694.28997282,   210.10511525,   168.00001021,
  273,    13.93518583,634137.73993939,   210.09458251,   168.00001019,
  274,   234.96759291,633980.96490444,   210.09161554,   168.00001018,
  275,   271.98379646,634288.67736872,   210.09743901,   168.00001019,
  276,   437.49189823,634960.93358260,   210.11016150,   168.00001022,
  277,   520.24594911,636080.06167089,   210.13134106,   168.00001026,
  278,   561.62297456,637422.62569657,   210.15674916,   168.00001031,
  279,   582.31148728,638876.90769054,   210.18427153,   168.00001037,
  280,   592.65574364,640387.04866869,   210.21285103,   168.00001043,
  281,   597.82787182,641874.71913907,   210.24100528,   196.00001048,
  282,   540.91393591,643218.85435516,   210.26644312,   196.00001053,
  283,   365.45696795,644144.72194411,   210.28396521,   196.00001057,
  284,   277.72848398,644596.85571949,   210.29252187,   196.00001059,
  285,   233.86424199,644812.12258808,   210.29659581,   196.00001059,
  286,   138.43212099,644776.65600349,   210.29592460,   196.00001059,
  287,    71.21606050,644801.22269189,   210.29638953,     0.00001059,
  288,    37.60803025,644997.10601699,   210.30009663,     0.00001060,
  289,    20.80401512,645102.24766065,   210.30208644,     0.00001060,
  290,    12.40200756,645162.01846339,   210.30321761,     0.00001061,
  291,     8.20100378,645199.10384566,   210.30391945,     0.00001061,
  292,     6.10050189,645224.84651748,   210.30440663,     0.00001061,
  293,     5.05025095,645244.91783430,   210.30478648,     0.00001061,
  294,     4.52512547,644909.35347382,   210.29843591,   196.00001060,
  295,    23.76256274,644254.67127449,   210.28604601,   196.00001057,
  296,    33.38128137,643702.33015572,   210.27559292,   168.00001055,
  297,    24.19064068,643201.15957736,   210.26610824,   168.00001053,
  298,    93.09532034,642807.47426923,   210.25865773,   168.00001052,
  299,   127.54766017,642599.83159650,   210.25472808,   168.00001051,
  300,   218.27383009,642567.11024126,   210.25410882,   196.00001051,
  301,   204.13691504,642621.84954475,   210.25514477,   196.00001051,
  302,   104.06845752,642409.81917761,   210.25113208,   230.00001050,
  303,   224.03422876,642172.40397495,   210.24663899,   230.00001049,
  304,   371.01711438,642415.49635495,   210.25123952,   230.00001050,
  305,   444.50855719,643118.44252585,   210.26454282,   195.00001053,
  306,   463.75427860,644051.31559242,   210.28219749,   195.00001056,
  307,   399.87713930,644903.85210661,   210.29833180,   195.00001060,
  308,   294.43856965,645388.62034439,   210.30750606,   230.00001062,
  309,   185.71928482,645424.90444439,   210.30819274,   230.00001062,
  310,   131.35964241,645167.64647530,   210.30332412,   230.00001061,
  311,   177.67982121,645309.91747144,   210.30601661,     0.00001061,
  312,   306.33991060,646181.15295042,   210.32250479,     0.00001065,
  313,   297.16995530,647267.47067059,   210.34306341,     0.00001069,
  314,   219.08497765,648196.72951158,   210.36064969,     0.00001072,
  315,   111.54248883,648791.85891255,   210.37191255,     0.00001074,
  316,    77.27124441,649131.72359351,   210.37834450,     0.00001076,
  317,    60.13562221,649379.05591467,   210.38302528,     0.00001077,
  318,    51.56781110,649229.12205595,   210.38018778,   195.00001076,
  319,    46.78390555,648704.15510706,   210.37025275,   195.00001074,
  320,    44.39195278,648166.27161330,   210.36007327,   195.00001072,
  321,    43.19597639,647621.92984732,   210.34977157,   195.00001070,
  322,    42.59798819,647074.35894502,   210.33940876,   195.00001068,
  323,   115.79899410,646657.47347478,   210.33151918,   195.00001066,
  324,   225.89949705,646570.53072055,   210.32987378,   195.00001066,
  325,   280.94974852,646780.85932435,   210.33385426,   195.00001067,
  326,   308.47487426,647139.82360715,   210.34064768,   195.00001068,
  327,   248.73743713,647440.80572923,   210.34634379,   195.00001069,
  328,   365.86871857,647845.09677118,   210.35399502,   195.00001071,
  329,   424.43435928,648619.64227284,   210.36865334,   165.00001074,
  330,   365.21717964,649447.01500414,   210.38431141,   165.00001077,
  331,   188.10858982,649795.00135048,   210.39089707,   195.00001078,
  332,   409.05429491,650167.89450434,   210.39795410,   195.00001080,
  333,   446.02714746,651005.04106153,   210.41379714,   195.00001083,
  334,   464.51357373,651888.01432060,   210.43050746,   225.00001086,
  335,   488.75678686,652847.90093039,   210.44867337,   195.00001090,
  336,   338.87839343,653635.64421576,   210.46358146,   195.00001093,
  337,   263.93919672,654018.71583870,   210.47083111,   195.00001094,
  338,   152.96959836,654418.15163044,   210.47839045,     0.00001096,
  339,    79.98479918,654837.46950635,   210.48632607,     0.00001097,
  340,    43.49239959,655059.72842477,   210.49053233,     0.00001098,
  341,    25.24619979,654832.45786403,   210.48623122,   195.00001097,
  342,    16.12309990,654204.92256392,   210.47435508,   195.00001095,
  343,    11.56154995,653552.75489434,   210.46201277,   195.00001092,
  344,     9.28077497,652888.27103981,   210.44943738,   195.00001090,
  345,    25.64038749,652249.12909301,   210.43734158,   195.00001087,
  346,   327.82019374,652183.35809988,   210.43609686,   195.00001087,
  347,   405.41009687,652801.17258400,   210.44778903,   195.00001090,
  348,   517.70504844,653760.77980631,   210.46594966,   195.00001093,
  349,   426.85252422,654407.98339756,   210.47819802,   390.00001096,
  350,   215.42626211,654160.08517363,   210.47350653,   390.00001095,
  351,   299.71313105,653683.33604199,   210.46448403,   390.00001093,
  352,   341.85656553,653785.16145650,   210.46641108,   195.00001093,
  353,   338.92828276,654308.57414424,   210.47631669,   195.00001095,
  354,   410.96414138,654956.38046815,   210.48857647,   195.00001098,
