TIME,INFLOW (m3/s),OUTFLOW (m3/s),
  245,     4.00000000,    20.04638714,
  246,    13.00000000,    12.02319357,
  247,   190.00000000,    12.51159679,
  248,   190.00000000,   101.25579839,
  249,   337.00000000,   145.62789920,
  250,   190.00000000,   241.31394960,
  251,   190.00000000,   215.65697480,
  252,   190.00000000,   202.82848740,
  253,    43.00000000,   196.41424370,
  254,    43.00000000,   119.70712185,
  255,   190.00000000,    81.35356092,
  256,   337.00000000,   135.67678046,
  257,   190.00000000,   236.33839023,
  258,   337.00000000,   213.16919512,
  259,   337.00000000,   275.08459756,
  260,    43.00000000,   306.04229878,
  261,   184.00000000,   174.52114939,
  262,   190.00000000,   179.26057469,
  263,    13.00000000,   184.63028735,
  264,     4.00000000,    98.81514367,
  265,     4.00000000,    51.40757184,
  266,     4.00000000,    27.70378592,
  267,     4.00000000,    15.85189296,
  268,     4.00000000,     9.92594648,
  269,    10.00000000,     6.96297324,
  270,    13.00000000,     8.48148662,
  271,    15.00000000,    10.74074331,
  272,    15.00000000,    12.87037165,
  273,   456.00000000,    13.93518583,
  274,   309.00000000,   234.96759291,
  275,   603.00000000,   271.98379646,
  276,   603.00000000,   437.49189823,
  277,   603.00000000,   520.24594911,
  278,   603.00000000,   561.62297456,
  279,   603.00000000,   582.31148728,
  280,   603.00000000,   592.65574364,
  281,   484.00000000,   597.82787182,
  282,   190.00000000,   540.91393591,
  283,   190.00000000,   365.45696795,
  284,   190.00000000,   277.72848398,
  285,    43.00000000,   233.86424199,
  286,     4.00000000,   138.43212099,
  287,     4.00000000,    71.21606050,
  288,     4.00000000,    37.60803025,
  289,     4.00000000,    20.80401512,
  290,     4.00000000,    12.40200756,
  291,     4.00000000,     8.20100378,
  292,     4.00000000,     6.10050189,
  293,     4.00000000,     5.05025095,
  294,    43.00000000,     4.52512547,
  295,    43.00000000,    23.76256274,
  296,    15.00000000,    33.38128137,
  297,   162.00000000,    24.19064068,
  298,   162.00000000,    93.09532034,
  299,   309.00000000,   127.54766017,
  300,   190.00000000,   218.27383009,
  301,     4.00000000,   204.13691504,
  302,   344.00000000,   104.06845752,
  303,   518.00000000,   224.03422876,
  304,   518.00000000,   371.01711438,
  305,   483.00000000,   444.50855719,
  306,   336.00000000,   463.75427860,
  307,   189.00000000,   399.87713930,
  308,    77.00000000,   294.43856965,
  309,    77.00000000,   185.71928482,
  310,   224.00000000,   131.35964241,
  311,   435.00000000,   177.67982121,
  312,   288.00000000,   306.33991060,
  313,   141.00000000,   297.16995530,
  314,     4.00000000,   219.08497765,
  315,    43.00000000,   111.54248883,
  316,    43.00000000,    77.27124441,
  317,    43.00000000,    60.13562221,
  318,    42.00000000,    51.56781110,
  319,    42.00000000,    46.78390555,
  320,    42.00000000,    44.39195278,
  321,    42.00000000,    43.19597639,
  322,   189.00000000,    42.59798819,
  323,   336.00000000,   115.79899410,
  324,   336.00000000,   225.89949705,
  325,   336.00000000,   280.94974852,
  326,   189.00000000,   308.47487426,
  327,   483.00000000,   248.73743713,
  328,   483.00000000,   365.86871857,
  329,   306.00000000,   424.43435928,
  330,    11.00000000,   365.21717964,
  331,   630.00000000,   188.10858982,
  332,   483.00000000,   409.05429491,
  333,   483.00000000,   446.02714746,
  334,   513.00000000,   464.51357373,
  335,   189.00000000,   488.75678686,
  336,   189.00000000,   338.87839343,
  337,    42.00000000,   263.93919672,
  338,     7.00000000,   152.96959836,
  339,     7.00000000,    79.98479918,
  340,     7.00000000,    43.49239959,
  341,     7.00000000,    25.24619979,
  342,     7.00000000,    16.12309990,
  343,     7.00000000,    11.56154995,
  344,    42.00000000,     9.28077497,
  345,   630.00000000,    25.64038749,
  346,   483.00000000,   327.82019374,
  347,   630.00000000,   405.41009687,
  348,   336.00000000,   517.70504844,
  349,     4.00000000,   426.85252422,
  350,   384.00000000,   215.42626211,
  351,   384.00000000,   299.71313105,
  352,   336.00000000,   341.85656553,
  353,   483.00000000,   338.92828276,
  354,   336.00000000,   410.96414138,
  355,   483.00000000,   373.48207069,
  356,   483.00000000,   428.24103535,
  357,   483.00000000,   455.62051767,
  358,   630.00000000,   469.31025884,
  359,   483.00000000,   549.65512942,
  360,   288.00000000,   516.32756471,
  361,   288.00000000,   402.16378235,
  362,   288.00000000,   345.08189118,
  363,   288.00000000,   316.54094559,
  364,   288.00000000,   302.27047279,
  365,   189.00000000,   295.13523640,
  366,    42.00000000,   242.06761820,
  367,    12.00000000,   142.03380910,
  368,     4.00000000,    77.01690455,
  369,   174.00000000,    40.50845227,
  370,   336.00000000,   107.25422614,
  371,   483.00000000,   221.62711307,
  372,   483.00000000,   352.31355653,
  373,   336.00000000,   417.65677827,
  374,   189.00000000,   376.82838913,
  375,   336.00000000,   282.91419457,
  376,   483.00000000,   309.45709728,
  377,   336.00000000,   396.22854864,
  378,    42.00000000,   366.11427432,
  379,    42.00000000,   204.05713716,
  380,    42.00000000,   123.02856858,
  381,   189.00000000,    82.51428429,
  382,   336.00000000,   135.75714215,
  383,   483.00000000,   235.87857107,
  384,   434.00000000,   359.43928554,
  385,     4.00000000,   396.71964277,
  386,     4.00000000,   200.35982138,
  387,     4.00000000,   102.17991069,
  388,     4.00000000,    53.08995535,
  389,     4.00000000,    28.54497767,
  390,    12.00000000,    16.27248884,
  391,    42.00000000,    14.13624442,
  392,    42.00000000,    28.06812221,
  393,     4.00000000,    35.03406110,
  394,     4.00000000,    19.51703055,
  395,     4.00000000,    11.75851528,
  396,     4.00000000,     7.87925764,
  397,     4.00000000,     5.93962882,
  398,     4.00000000,     4.96981441,
  399,    42.00000000,     4.48490720,
  400,    42.00000000,    23.24245360,
  401,    42.00000000,    32.62122680,
  402,    42.00000000,    37.31061340,
  403,     4.00000000,    39.65530670,
  404,     4.00000000,    21.82765335,
  405,     4.00000000,    12.91382668,
  406,    42.00000000,     8.45691334,
  407,     4.00000000,    25.22845667,
  408,     4.00000000,    14.61422833,
  409,     4.00000000,     9.30711417,
  410,     4.00000000,     6.65355708,
  411,     4.00000000,     5.32677854,
  412,     4.00000000,     4.66338927,
  413,     4.00000000,     4.33169464,
  414,     4.00000000,     4.16584732,
  415,    42.00000000,     4.08292366,
  416,    42.00000000,    23.04146183,
  417,     4.00000000,    32.52073091,
  418,   189.00000000,    18.26036546,
  419,   189.00000000,   103.63018273,
  420,   189.00000000,   146.31509136,
  421,    42.00000000,   167.65754568,
  422,    42.00000000,   104.82877284,
  423,   630.00000000,    73.41438642,
  424,   630.00000000,   351.70719321,
  425,   483.00000000,   490.85359661,
  426,   336.00000000,   486.92679830,
  427,   189.00000000,   411.46339915,
  428,   189.00000000,   300.23169958,
  429,   336.00000000,   244.61584979,
  430,   189.00000000,   290.30792489,
  431,    42.00000000,   239.65396245,
  432,     4.00000000,   140.82698122,
  433,     4.00000000,    72.41349061,
  434,     4.00000000,    38.20674531,
  435,     4.00000000,    21.10337265,
  436,     4.00000000,    12.55168633,
  437,     4.00000000,     8.27584316,
  438,     4.00000000,     6.13792158,
  439,    42.00000000,     5.06896079,
  440,    42.00000000,    23.53448040,
  441,   119.00000000,    32.76724020,
  442,   189.00000000,    75.88362010,
