TIME,INFLOW(m3/s),STORAGE(1000m3),ELEVATION(m),OUTFLOW(m3/s),
 1177,   587.57607500,692617.13662518,   211.20130841,   165.00001240,
 1178,   448.38328750,693887.86343306,   211.22535699,   165.00001245,
 1179,   378.78689375,694782.76971429,   211.24229314,   165.00001248,
 1180,   343.98869687,695489.76573241,   211.25567308,   165.00001251,
 1181,   253.16309844,695970.63891905,   211.26477364,   165.00001253,
 1182,   134.32379922,696074.11528986,   211.26673193,   165.00001253,
 1183,    67.66189961,695843.68950246,   211.26237111,   165.00001252,
 1184,   114.99969980,695578.48033632,   211.25735201,   165.00001251,
 1185,    65.24209990,695308.91553092,   211.25225048,   165.00001250,
 1186,   187.21629995,694872.34060553,   211.24398828,   330.00001249,
 1187,   275.67589998,694175.54652046,   211.23080141,   520.00001246,
 1188,   463.26219999,694272.63505558,   211.23263882,   165.00001247,
 1189,   533.07934999,695472.04980072,   211.25533781,   165.00001251,
 1190,   567.98792500,696220.97085074,   211.26951118,   520.00001254,
 1191,   542.48521250,696347.82245296,   211.27191186,   520.00001254,
 1192,   529.73385625,696747.81673168,   211.27948177,   330.00001256,
 1193,   428.45317812,697581.55334848,   211.29526028,   165.00001259,
 1194,   368.82183906,698422.64833406,   211.31117805,   165.00001262,
 1195,   412.43266953,699234.90640395,   211.32655008,   165.00001265,
 1196,   360.81158477,700032.74601630,   211.34164924,   165.00001268,
 1197,   261.57454238,700559.04099940,   211.35160941,   165.00001270,
 1198,   285.38252119,700949.56366809,   211.35900007,   165.00001272,
 1199,   223.86001060,701272.20017937,   211.36510598,   165.00001273,
 1200,   413.37825530,701825.22901223,   211.37557209,   165.00001275,
 1201,   508.13737765,702889.95710548,   211.39572213,   165.00001279,
 1202,   408.66393882,703946.19942905,   211.41571157,   165.00001283,
 1203,   285.50071941,704601.69576766,   211.42811688,   165.00001286,
 1204,   297.34560971,705056.81911389,   211.43673011,   165.00001287,
 1205,   303.26805485,705543.92366387,   211.44594859,   165.00001289,
 1206,   306.22927743,706047.01881573,   211.45546970,   165.00001291,
 1207,   234.28338871,706425.94156815,   211.46264083,   165.00001293,
 1208,   198.31044436,706610.61042115,   211.46613570,   165.00001293,
 1209,   180.32397218,706698.15232422,   211.46779244,   165.00001294,
 1210,   244.75723609,706869.29845268,   211.47103139,   165.00001294,
 1211,   276.97386804,707214.41439335,   211.47756273,   165.00001296,
 1212,   293.08218402,707646.51524054,   211.48574026,   165.00001297,
 1213,   301.13634201,708122.10854079,   211.49474089,   165.00001299,
 1214,   305.16342101,708502.44806735,   211.50193884,   230.00001300,
 1215,   339.64446050,708835.10220744,   211.50823433,   230.00001302,
 1216,   356.88498025,709377.85515382,   211.51850596,   165.00001304,
 1217,   333.03774013,710025.71600339,   211.53076677,   165.00001306,
 1218,   321.11412006,710609.18930461,   211.54180903,   165.00001308,
 1219,   315.15231003,711160.46883165,   211.55224203,   165.00001310,
 1220,   459.02440502,711959.98687169,   211.56737295,   165.00001313,
 1221,   530.96045251,713147.95956804,   211.58985540,   165.00001318,
 1222,   566.92847625,714530.15959241,   211.61601362,   165.00001323,
 1223,   584.91248813,716009.47328054,   211.64400971,   165.00001329,
 1224,   593.90449406,717537.34380056,   211.67292475,   165.00001335,
 1225,   598.40049703,719089.49273631,   211.70229926,   165.00001340,
 1226,   601.14799852,720654.67997999,   211.73192051,   165.00001346,
 1227,   455.16924926,722259.05097750,   211.76228333,     0.00001352,
 1228,   299.76237463,723617.92785166,   211.78800015,     0.00001358,
 1229,   150.38118731,724428.18621422,   211.80333433,     0.00001361,
 1230,    75.69059366,724835.11537095,   211.81103549,     0.00001362,
 1231,    38.34529683,724743.37992464,   211.80929939,   165.00001362,
 1232,    26.91489841,724266.84822717,   211.80028100,   165.00001360,
 1233,    21.19969921,723759.45445386,   211.79067855,   165.00001358,
 1234,    18.34209960,723236.62964283,   211.78078406,   165.00001356,
 1235,   163.76629980,722970.42471281,   211.77574611,   165.00001355,
 1236,   236.47839990,723096.86512337,   211.77813901,   165.00001356,
 1237,   272.83444995,723419.62820445,   211.78424732,   165.00001357,
 1238,   217.58597498,723708.38492041,   211.78971205,   165.00001358,
 1239,   189.96173749,723847.97075411,   211.79235372,   165.00001358,
 1240,   249.57611874,724045.13884659,   211.79608514,   165.00001359,
 1241,   279.38330937,724403.26576820,   211.80286271,   165.00001361,
 1242,   294.28690469,724841.87210437,   211.81116336,   165.00001362,
 1243,   301.73870234,725320.71814781,   211.82022555,   165.00001364,
 1244,   305.46460117,725819.68404489,   211.82966851,   165.00001366,
 1245,   380.75405059,726460.87756873,   211.84180313,   165.00001368,
 1246,   344.97227529,727173.18490616,   211.85528359,   165.00001371,
 1247,   327.08138765,727788.88145023,   211.86693568,   165.00001373,
 1248,   318.13594382,728356.27259741,   211.87767359,   165.00001376,
 1249,   313.66322191,728899.51104637,   211.88795441,   165.00001378,
 1250,   238.00036096,729298.50544606,   211.89550540,   165.00001379,
 1251,   126.74243048,729361.04242082,   211.89668892,   165.00001379,
 1252,   144.53996524,729255.35068355,   211.89468870,   165.00001379,
 1253,   153.43873262,729197.71229020,   211.89359789,   165.00001379,
 1254,    84.46161631,729031.93286844,   211.89046050,   165.00001378,
 1255,    49.97305815,728679.91523276,   211.88379855,   165.00001377,
 1256,    32.72877908,727892.77849012,   211.86890194,   355.00001374,
 1257,    45.58513954,726755.74349423,   211.84738349,   355.00001369,
 1258,   125.43981977,725785.58837166,   211.82902325,   355.00001366,
 1259,   238.79365988,725163.20858584,   211.81724467,   355.00001363,
 1260,   222.04407994,724714.71646839,   211.80875694,   355.00001362,
 1261,   287.09578997,724353.16818534,   211.80191461,   355.00001360,
 1262,   246.19514499,724035.09181948,   211.79589500,   355.00001359,
 1263,   299.17132249,723738.75141202,   211.79028674,   355.00001358,
 1264,   252.23291125,723453.27898374,   211.78488416,   355.00001357,
 1265,   302.19020562,723173.24054528,   211.77958442,   355.00001356,
 1266,   253.74235281,723237.91910172,   211.78080846,   165.00001356,
 1267,   281.46642641,723607.29485560,   211.78779892,   165.00001358,
 1268,   295.32846320,724051.52560812,   211.79620601,   165.00001359,
 1269,   302.25948160,724533.18385974,   211.80532142,   165.00001361,
 1270,   305.72499080,725033.55586091,   211.81479099,   165.00001363,
 1271,   307.45774540,725543.28473707,   211.82443764,   165.00001365,
 1272,   308.32412270,726057.69205051,   211.83417282,   165.00001367,
 1273,   308.75731135,726574.43858240,   211.84395228,   165.00001369,
 1274,   235.54740568,726960.18702376,   211.85125259,   165.00001370,
 1275,   272.36895284,727280.43641966,   211.85731333,   165.00001371,
 1276,   217.35322642,727567.93629282,   211.86275428,   165.00001373,
 1277,   116.41886321,727574.72600453,   211.86288278,   165.00001373,
 1278,    65.95168160,727308.99293559,   211.85785376,   165.00001372,
 1279,    40.71809080,726906.99847653,   211.85024600,   165.00001370,
 1280,    28.10129540,726436.87332242,   211.84134885,   165.00001368,
 1281,    21.79289770,725932.68282078,   211.83180702,   165.00001366,
 1282,    18.63869885,725411.45964559,   211.82194284,   165.00001364,
 1283,    17.06159943,724881.72013319,   211.81191749,   165.00001362,
 1284,    16.27304971,724347.72245262,   211.80181155,   165.00001360,
 1285,    15.87877486,723811.59568775,   211.79166532,   165.00001358,
 1286,    15.68163743,723274.40438116,   211.78149895,   165.00001356,
 1287,    15.58306871,722736.68080328,   211.77132250,   165.00001354,
 1288,    15.53378436,722198.69109018,   211.76114101,   165.00001352,
 1289,    15.50914218,721660.56830948,   211.75095701,   165.00001350,
 1290,    15.49682109,721122.37899495,   211.74077174,   165.00001348,
 1291,   309.19666054,721112.82721348,   211.74059098,   165.00001348,
 1292,   235.76708027,721499.76189847,   211.74791374,   165.00001350,
 1293,   199.05229014,721688.43671647,   211.75148442,   165.00001350,
 1294,   254.12139507,721910.14930110,   211.75568034,   165.00001351,
 1295,   355.08244753,722412.71616893,   211.76519145,   165.00001353,
 1296,   332.13647377,723055.71017857,   211.77736015,   165.00001355,
 1297,   320.66348688,723636.75005875,   211.78835636,   165.00001358,
 1298,   160.83174344,723909.44142461,   211.79351706,   165.00001359,
 1299,   161.58462172,723895.79083295,   211.79325872,   165.00001359,
 1300,    88.53456086,723752.00531269,   211.79053757,   165.00001358,
 1301,    52.00953043,723410.98462797,   211.78408374,   165.00001357,
 1302,    33.74701522,722971.34636145,   211.77576356,   165.00001355,
 1303,    24.61575761,722482.39930382,   211.76651021,   165.00001353,
 1304,    20.05012880,721626.79785085,   211.75031790,   355.00001350,
 1305,    41.24381440,720459.12690006,   211.72821966,   355.00001346,
 1306,   123.26915720,719477.25020052,   211.70963759,   355.00001342,
 1307,   164.28182860,718716.84192649,   211.69524682,   355.00001339,
 1308,   331.64116430,718331.50326564,   211.68795426,   355.00001338,
 1309,   488.74733215,718530.20251109,   211.69171466,   355.00001338,
 1310,   420.44741608,718888.75300972,   211.69850025,   355.00001340,
 1311,   386.29745804,719062.89373486,   211.70179587,   355.00001340,
 1312,   369.22247902,719144.82957346,   211.70334651,   355.00001341,
 1313,   360.68498951,719180.66296837,   211.70402466,   355.00001341,
 1314,   356.41624475,719193.44514186,   211.70426656,   355.00001341,
 1315,   354.28187238,719194.70170443,   211.70429034,   355.00001341,
 1316,   279.78818619,719058.02776139,   211.70170378,   355.00001340,
 1317,   315.96784309,718852.38856575,   211.69781205,   355.00001340,
 1318,   334.05767155,718744.43444397,   211.69576901,   355.00001339,
 1319,   343.10258577,719027.32285912,   211.70112269,   165.00001340,
 1320,   326.14654289,719637.97124250,   211.71267924,   165.00001343,
 1321,   317.66852144,720202.83830998,   211.72336939,   165.00001345,
 1322,   166.57651072,720480.47931964,   211.72862376,   165.00001346,
 1323,    91.03050536,720350.17190010,   211.72615768,   165.00001345,
 1324,    53.25750268,720015.89026596,   211.71983138,   165.00001344,
 1325,    34.37100134,719579.62152474,   211.71157497,   165.00001342,
 1326,    98.35425067,719224.52693012,   211.70485479,   165.00001341,
 1327,    56.91937534,718919.01940858,   211.69907304,   160.00001340,
 1328,    33.70443767,718155.14222376,   211.68461662,   355.00001337,
 1329,    46.07296883,717020.74150731,   211.66314802,   355.00001333,
 1330,   199.11023442,715608.07122516,   211.63641316,   675.00001327,
 1331,   362.04236721,714593.14586019,   211.61720564,   450.00001323,
 1332,   404.54743360,714524.00745406,   211.61589719,   355.00001323,
 1333,   378.34746680,714655.21822700,   211.61838036,   355.00001324,
 1334,   291.82098340,714583.52138958,   211.61702349,   355.00001323,
 1335,   321.98424170,714410.37074718,   211.61374661,   355.00001323,
 1336,   337.06587085,714318.66090202,   211.61201099,   355.00001322,
 1337,   491.45968543,714532.00685577,   211.61604858,   355.00001323,
 1338,   568.65659271,715504.21610884,   211.63444769,   165.00001327,
 1339,   512.35004636,716856.02801142,   211.66003081,   165.00001332,
 1340,   263.91727318,717659.30913877,   211.67523295,   165.00001335,
 1341,   213.12738659,717581.98947844,   211.67376967,   355.00001335,
 1342,   282.63744329,717196.36612415,   211.66647173,   355.00001333,
 1343,   243.96597165,716866.25222311,   211.66022430,   355.00001332,
 1344,   298.05673582,716563.89304847,   211.65450214,   355.00001331,
 1345,   251.67561791,716275.41123748,   211.64904260,   355.00001330,
 1346,   228.48505896,715861.70040793,   211.64121310,   355.00001328,
 1347,   216.88977948,715736.37506933,   211.63884131,   160.00001328,
 1348,   113.68963974,715755.41797614,   211.63920170,   160.00001328,
 1349,    62.08956987,715495.82050581,   211.63428881,   160.00001327,
 1350,    36.28953493,715096.90284685,   211.62673927,   160.00001325,
 1351,    23.38951747,714628.32509345,   211.61787141,   160.00001324,
 1352,    16.93950873,714124.91729302,   211.60834438,   160.00001322,
 1353,    13.71450437,713604.09446906,   211.59848778,   160.00001320,
 1354,    85.52850218,713206.73183350,   211.59096767,   160.00001318,
 1355,   268.28850109,712916.60239214,   211.58547696,   355.00001317,
 1356,   163.36500055,712415.57864765,   211.57599505,   355.00001315,
 1357,   257.75625027,711895.59685184,   211.56615437,   355.00001313,
 1358,   231.52537514,711498.30373012,   211.55863557,   355.00001312,
 1359,   291.83643757,711162.35494558,   211.55227772,   355.00001310,
 1360,   248.56546878,710857.07832999,   211.54650035,   355.00001309,
 1361,   226.92998439,710434.97009839,   211.53851192,   355.00001308,
 1362,   289.53874220,710086.61375913,   211.53191926,   355.00001306,
 1363,   247.41662110,709775.13336623,   211.52602448,   355.00001305,
 1364,   226.35556055,709349.92324617,   211.51797735,   355.00001304,
 1365,   289.25153027,709000.01596267,   211.51135534,   355.00001302,
 1366,   247.27301514,708687.76009767,   211.50544588,   355.00001301,
 1367,   299.71025757,708205.32994192,   211.49631586,   460.00001299,
 1368,   304.94987878,707637.71814077,   211.48557377,   460.00001297,
 1369,   234.14318939,706952.08561671,   211.47259814,   460.00001295,
 1370,   198.73984470,706264.27503154,   211.45958128,   355.00001292,
 1371,   202.01717235,705707.63761561,   211.44904689,   355.00001290,
 1372,   203.65583617,705159.84898445,   211.43867996,   355.00001288,
 1373,   277.90166809,704748.65244562,   211.43089804,   355.00001286,
 1374,   241.59808404,704405.75195313,   211.42440863,   355.00001285,
 1375,   296.87279202,704096.99948397,   211.41856547,   355.00001284,
 1376,   251.08364601,703805.32102614,   211.41304544,   355.00001283,
 1377,   228.18907301,703390.01187425,   211.40518569,   355.00001281,
 1378,   290.16828650,703045.05507527,   211.39865736,   355.00001280,
 1379,   247.73139325,702735.27445274,   211.39279475,   355.00001279,
 1380,   299.93944663,702443.08191843,   211.38726499,   355.00001277,
 1381,   252.61697331,702159.68342824,   211.38190165,   355.00001276,
 1382,   302.38223666,701880.68196011,   211.37662154,   355.00001275,
 1383,   180.41186833,701471.71130328,   211.36888174,   355.00001274,
 1384,    90.70593416,700681.72330208,   211.35393118,   355.00001271,
 1385,   294.85321708,700097.72972870,   211.34287906,   355.00001269,
 1386,   396.92685854,700064.93381920,   211.34225840,   355.00001268,
 1387,   447.96367927,700307.73674164,   211.34685346,   355.00001269,
 1388,   473.48208964,700688.33908005,   211.35405638,   355.00001271,
 1389,   412.81479482,701005.67342630,   211.36006195,   355.00001272,
 1390,   382.48114741,701501.20607653,   211.36943993,   165.00001274,
 1391,   198.98282370,701953.84117866,   211.37800608,   165.00001276,
 1392,    99.99141185,701897.99475670,   211.37694918,   165.00001275,
 1393,    57.73795593,701587.90757270,   211.37108076,   165.00001274,
 1394,    36.61122796,701163.73605801,   211.36305329,   165.00001273,
 1395,    26.04786398,700682.52237760,   211.35394630,   165.00001271,
 1396,    20.76618199,700172.78761474,   211.34429954,   165.00001269,
 1397,    10.88309100,699635.75626050,   211.33413619,   165.00001267,
 1398,    13.18379550,699085.07661058,   211.32371455,   165.00001265,
 1399,    87.76064775,698672.77656289,   211.31591174,   165.00001263,
 1400,   198.47557387,698252.00171619,   211.30794856,   355.00001262,
 1401,   275.31153694,697826.81847015,   211.29990194,   355.00001260,
 1402,   240.30301847,697116.92462474,   211.28646716,   555.00001257,
 1403,   249.27225923,695784.16007930,   211.26124451,   675.00001252,
 1404,   240.27037962,694856.33678404,   211.24368540,   330.00001249,
 1405,   136.86843981,694347.18661400,   211.23404971,   330.00001247,
 1406,    85.16746990,693558.85120674,   211.21913042,   330.00001244,
 1407,   132.74348495,692763.09088059,   211.20407061,   330.00001241,
 1408,   156.53149248,692095.78579536,   211.19144182,   330.00001238,
 1409,   241.85199624,691624.87603031,   211.18252983,   330.00001237,
 1410,   284.51224812,691384.33162571,   211.17797751,   330.00001236,
 1411,   305.84237406,691213.96990133,   211.17475340,   355.00001235,
 1412,   328.99493703,691078.67701698,   211.17219298,   355.00001234,
 1413,   267.14471851,690873.72835241,   211.16831431,   355.00001234,
 1414,   309.64610926,690975.95179816,   211.17024890,   165.00001234,
 1415,   235.99180463,691364.09999863,   211.17759463,   165.00001236,
 1416,   199.16465231,691553.38157650,   211.18117679,   165.00001236,
 1417,   254.17757616,691775.39754344,   211.18537845,   165.00001237,
 1418,   355.11053808,692278.11610457,   211.19489243,   165.00001239,
 1419,   405.57701904,693053.35366293,   211.20956385,   165.00001242,
 1420,   430.81025952,693964.85071970,   211.22681398,   165.00001245,
 1421,   296.57387976,694680.14212538,   211.24035091,   165.00001248,
 1422,   156.02918988,694900.82760593,   211.24452740,   165.00001249,
 1423,   159.18334494,694874.21012369,   211.24402366,   165.00001249,
 1424,    87.33392247,694723.94116007,   211.24117981,   165.00001248,
 1425,   124.83571123,694511.84645597,   211.23716591,   165.00001247,
 1426,   217.01310562,694533.17428127,   211.23756954,   165.00001248,
 1427,   263.10180281,694461.38107143,   211.23621085,   355.00001247,
 1428,   381.05115140,694342.85634419,   211.23396776,   355.00001247,
 1429,   366.59932570,694410.62715803,   211.23525032,   355.00001247,
 1430,   359.37341285,694439.37804271,   211.23579444,   355.00001247,
 1431,   355.76045643,694448.61896258,   211.23596932,   355.00001247,
 1432,   353.95397821,694448.10489985,   211.23595959,   355.00001247,
 1433,   426.47723911,694574.88104616,   211.23835884,   355.00001248,
 1434,   462.73886955,694897.46999694,   211.24446385,   355.00001249,
 1435,   480.86968478,695317.96534973,   211.25242175,   355.00001250,
 1436,   416.50859239,695655.24620360,   211.25880481,   355.00001252,
 1437,   384.32804619,695818.75210818,   211.26189917,   355.00001252,
 1438,   441.66427310,696369.53823794,   211.27232283,   165.00001254,
 1439,   448.85388655,697378.47088021,   211.29141694,   165.00001258,
 1440,   525.87519327,698538.98317865,   211.31337970,   165.00001263,
 1441,   417.53284664,699643.11760485,   211.33427550,   165.00001267,
 1442,   289.93517332,700322.55999529,   211.34713399,   165.00001269,
 1443,   152.70983666,700525.32096736,   211.35097125,   165.00001270,
 1444,   157.52366833,700489.74123046,   211.35029790,   165.00001270,
 1445,    86.50408416,700334.99113929,   211.34736925,   165.00001269,
 1446,    50.99429208,699988.48817083,   211.34081166,   165.00001268,
 1447,    33.23939604,699546.10876395,   211.33243961,   165.00001266,
 1448,    97.78844802,699187.95883758,   211.32566160,   165.00001265,
 1449,    56.63647401,698871.92365167,   211.31968061,   165.00001264,
 1450,    36.06048701,698444.77813584,   211.31159686,   165.00001262,
 1451,    25.77249350,697962.07745549,   211.30246172,   165.00001260,
 1452,    94.05499675,697583.76689260,   211.29530217,   165.00001259,
 1453,   128.19624838,697389.81908857,   211.29163170,   165.00001258,
 1454,   218.69337419,697420.22036392,   211.29220705,   165.00001258,
 1455,   263.94193709,697397.96387889,   211.29178584,   330.00001258,
 1456,   368.98371855,697349.23001392,   211.29086355,   330.00001258,
 1457,   348.07810927,697451.94125864,   211.29280737,   330.00001259,
 1458,   337.62530464,697498.20735829,   211.29368296,   330.00001259,
 1459,   332.39890232,697516.25088560,   211.29402443,   330.00001259,
 1460,   403.21220116,697652.35082647,   211.29660013,   330.00001259,
 1461,   365.19235058,697847.47897412,   211.30029294,   330.00001260,
 1462,   419.60892529,698072.12122538,   211.30454431,   330.00001261,
 1463,   373.39071264,698311.52052843,   211.30907495,   330.00001262,
 1464,   350.28160632,698426.13065703,   211.31124396,   330.00001262,
 1465,   338.72705316,698775.34619882,   211.31785288,   165.00001264,
 1466,   177.10577658,699109.84524681,   211.32418329,   165.00001265,
 1467,   169.72163829,699437.13454787,   211.33037726,     0.00001266,
 1468,    85.36081915,699896.28292553,   211.33906667,     0.00001268,
 1469,    43.18040957,700127.65709140,   211.34344544,     0.00001269,
 1470,    22.09020479,700245.14415137,   211.34566889,     0.00001269,
 1471,    83.22285239,700137.70760882,   211.34363565,   165.00001269,
 1472,   122.78017620,699617.51301443,   211.33379094,   330.00001267,
 1473,   151.54983810,698923.30699455,   211.32065305,   330.00001264,
 1474,   165.93466905,698306.77906181,   211.30898522,   330.00001262,
 1475,   173.12708452,697729.09017267,   211.29805243,   330.00001260,
 1476,   250.14979226,697302.98850565,   211.28998843,   330.00001258,
 1477,   362.08764613,697217.01584935,   211.28836139,   330.00001258,
 1478,   271.20357307,697168.93999848,   211.28745155,   330.00001257,
 1479,   152.33503653,696743.30945053,   211.27939647,   330.00001256,
 1480,   239.75376827,696261.06925397,   211.27027005,   330.00001254,
 1481,   430.31613413,696279.19503326,   211.27061308,   330.00001254,
 1482,   525.59731707,696811.83920035,   211.28069340,   330.00001256,
 1483,   573.23790853,697601.74256134,   211.29564236,   330.00001259,
 1484,   450.20520427,698255.94011898,   211.30802309,   330.00001262,
 1485,   388.68885213,698577.94937490,   211.31411713,   330.00001263,
 1486,   284.50417607,698601.69678019,   211.31456656,   330.00001263,
 1487,   305.83833803,698476.31325996,   211.31219367,   330.00001262,
 1488,   243.07891902,698276.36427720,   211.30840962,   330.00001262,
 1489,   285.12570951,698039.13256295,   211.30392000,   330.00001261,
 1490,   306.14910475,697915.42718332,   211.30157886,   330.00001260,
 1491,   316.66080238,697848.48497079,   211.30031198,   330.00001260,
 1492,   321.91665119,697809.92434180,   211.29958222,   330.00001260,
 1493,   324.54457559,697785.55450480,   211.29912102,   330.00001260,
 1494,   252.43203780,697636.11236365,   211.29629282,   330.00001259,
 1495,   216.37576890,697291.96637028,   211.28977983,   330.00001258,
 1496,   124.92113445,696718.30075086,   211.27892318,   330.00001256,
 1497,    79.19381722,695897.70761869,   211.26339341,   330.00001253,
 1498,    40.09690861,694582.43088025,   211.23850172,   520.00001248,
 1499,   131.68670431,692713.64133853,   211.20313477,   690.00001241,
 1500,   188.97010215,691454.82354554,   211.17931157,   330.00001236,
 1501,   111.21830108,690807.16262697,   211.16705455,   330.00001233,
 1502,   145.76890054,689433.73954538,   211.14106244,   690.00001228,
 1503,   269.43770027,687931.11138281,   211.11262512,   560.00001223,
 1504,   266.33710013,687293.50597958,   211.10055840,   330.00001220,
 1505,   296.75480007,687119.07135600,   211.09725722,   330.00001219,
 1506,   385.39015003,687158.93222207,   211.09801159,   330.00001220,
 1507,   356.28132502,687305.94083318,   211.10079373,   330.00001220,
 1508,   415.15341251,687506.52331680,   211.10458977,   330.00001221,
 1509,   371.16295625,687733.89273647,   211.10889275,   330.00001222,
 1510,   422.59422813,687974.65562438,   211.11344920,   330.00001223,
 1511,   374.88336406,688222.11524619,   211.11813239,   330.00001224,
 1512,   351.02793203,688340.75553502,   211.12037766,   330.00001224,
 1513,   339.10021602,688394.98615736,   211.12140398,   330.00001224,
 1514,   333.13635801,688417.01194667,   211.12182082,   330.00001224,
 1515,   183.30142900,688158.59991917,   211.11693035,   330.00001223,
 1516,   181.81046450,687627.80128354,   211.10688496,   330.00001221,
 1517,   107.63848225,686960.80934385,   211.09426210,   330.00001219,
 1518,    70.55249113,686093.55305199,   211.07784923,   330.00001216,
 1519,    52.00949556,685126.16458425,   211.05954134,   330.00001212,
 1520,    42.73799778,684108.71002878,   211.04028596,   330.00001208,
 1521,    21.86899889,683037.00257920,   211.02000383,   330.00001204,
 1522,    27.66774945,681938.16868300,   210.99920834,   330.00001200,
 1523,   177.42012472,681119.32681316,   210.98371171,   330.00001197,
 1524,   252.29631236,680704.81635703,   210.97586708,   330.00001195,
 1525,   289.73440618,680492.47160753,   210.97184844,   330.00001194,
 1526,   308.45345309,680381.20971135,   210.96974280,   330.00001194,
 1527,   244.38647655,680188.32154168,   210.96609238,   330.00001193,
 1528,   138.92648827,679690.28483558,   210.95666701,   330.00001191,
 1529,   159.62299414,679039.67386088,   210.94435416,   330.00001189,
 1530,   243.39774707,678343.11115217,   210.93117167,   460.00001186,
 1531,   276.79362353,677857.45557656,   210.92198061,   330.00001184,
 1532,   301.98306177,677369.25356750,   210.91274136,   520.00001183,
 1533,   336.05628088,676987.72434177,   210.90552090,   330.00001181,
 1534,   331.61439044,677001.53150749,   210.90578220,   330.00001181,
 1535,   402.81994522,677135.51326928,   210.90831781,   330.00001182,
 1536,   438.42272261,677461.75002886,   210.91449186,   330.00001183,
 1537,   382.79761131,677751.94658724,   210.91998385,   330.00001184,
 1538,   281.55855565,677759.78764507,   210.92013224,   330.00001184,
 1539,   157.51252783,677362.11555254,   210.91260627,   330.00001183,
 1540,    95.48951391,676629.51918524,   210.89874185,   330.00001180,
 1541,   137.90450696,675861.62838019,   210.88420947,   330.00001177,
 1542,   232.53850348,675340.42575673,   210.87434568,   330.00001175,
 1543,   279.85550174,675074.73492378,   210.86931747,   330.00001174,
 1544,   230.08750087,674804.63228615,   210.86420576,   330.00001173,
 1545,   278.63000043,674532.32374619,   210.85905230,   330.00001172,
 1546,   302.90125022,674391.07995499,   210.85637926,   330.00001171,
 1547,   315.03687511,674315.36853860,   210.85494641,   330.00001171,
 1548,   247.67818755,674140.25560926,   210.85163239,   330.00001170,
 1549,   287.42534378,673915.44192365,   210.84737778,   330.00001169,
 1550,   307.29892189,673797.94555963,   210.84515416,   330.00001169,
 1551,   317.23571094,673734.10785683,   210.84394602,   330.00001169,
 1552,   248.77760547,673564.93178428,   210.84074436,   330.00001168,
 1553,   287.97505274,673343.08652686,   210.83654592,   330.00001167,
 1554,   307.57377637,673227.07437714,   210.83435039,   330.00001167,
 1555,   317.37313818,673163.97878149,   210.83315630,   330.00001167,
 1556,   322.27281909,673127.34146245,   210.83246293,   330.00001166,
 1557,   324.72265955,673103.93328193,   210.83201993,   330.00001166,
 1558,   399.37407977,673219.30737060,   210.83420339,   330.00001167,
 1559,   436.69978989,673536.24029401,   210.84020137,   330.00001168,
 1560,   381.93614494,673821.78493465,   210.84560532,   330.00001169,
 1561,   427.98082247,674091.63543390,   210.85071225,   330.00001170,
 1562,   377.57666124,674650.63886245,   210.86129142,   165.00001172,
 1563,   416.31058062,675485.63585571,   210.87709379,   165.00001175,
 1564,   362.75054031,676293.94583100,   210.89239110,   165.00001178,
 1565,   189.11752015,676693.30829757,   210.89994906,   165.00001180,
 1566,   175.72751008,676756.02930964,   210.90113606,   165.00001180,
 1567,    95.60600504,676650.42959445,   210.89913758,   165.00001180,
 1568,   128.97175252,676163.66951564,   210.88992562,   330.00001178,
 1569,    99.70062626,675387.27975496,   210.87523240,   330.00001175,
 1570,    66.58356313,674498.59125350,   210.85841391,   330.00001172,
 1571,   123.45153156,673652.65438198,   210.84240451,   330.00001168,
 1572,   151.88551578,672960.26102513,   210.82930093,   330.00001166,
 1573,   239.52900789,672476.80712598,   210.82015154,   330.00001164,
 1574,   283.35075395,672229.99065541,   210.81548052,   330.00001163,
 1575,   305.26162697,672101.49289912,   210.81304869,   330.00001163,
 1576,   316.21706349,672032.15450018,   210.81173646,   330.00001162,
 1577,   321.69478174,671992.39577993,   210.81098402,   330.00001162,
 1578,   324.43364087,671967.42689880,   210.81051149,   330.00001162,
 1579,   325.80307044,671949.85293744,   210.81017890,   330.00001162,
 1580,   326.48778522,671935.97643598,   210.80991628,   330.00001162,
 1581,   326.83014261,671923.94866403,   210.80968866,   330.00001162,
 1582,   327.00132130,671912.84525727,   210.80947852,   330.00001162,
 1583,   400.51341065,672034.37173303,   210.81177842,   330.00001162,
 1584,   510.69595533,672783.54854992,   210.82595663,   165.00001165,
 1585,   544.80822766,674089.45603736,   210.85067101,   165.00001170,
 1586,   280.14636383,674980.37426003,   210.86753169,   165.00001174,
 1587,   221.24193192,675288.87315014,   210.87337004,   165.00001175,
 1588,   118.36321596,675306.16237420,   210.87369724,   165.00001175,
 1589,   140.35035798,675177.84676479,   210.87126886,   165.00001174,
 1590,    77.91742899,674976.72873886,   210.86746269,   165.00001173,
 1591,    46.70096449,674310.04180497,   210.85484561,   330.00001171,
 1592,    40.08373225,673278.25421706,   210.83531897,   330.00001167,
 1593,    36.77511612,672228.60010201,   210.81545420,   330.00001163,
 1594,    35.12080806,671170.01272374,   210.79542038,   330.00001159,
 1595,   181.14665403,670371.29411374,   210.78030458,   330.00001156,
 1596,   254.15957702,669966.84528796,   210.77265037,   330.00001155,
 1597,   290.66603851,669759.53135449,   210.76872694,   330.00001154,
 1598,   235.49276925,669518.61716682,   210.76416762,   330.00001153,
