TIME,PRECIP(mm),LOSS(mm),EXCESS(mm),DIRECT FLOW(m3/s),BASE FLOW(m3/s),TOTAL FLOW(m3/s),
    0,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
    1,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
    2,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
    3,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
    4,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
    5,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
    6,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
    7,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
    8,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
    9,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   10,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   11,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   12,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   13,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   14,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   15,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   16,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   17,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   18,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   19,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   20,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   21,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   22,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   23,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   24,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,     0.00000000,
   25,     0.30500000,     0.28975000,     0.01525000,     0.01661118,     0.00000000,     0.01661118,
   26,     0.30500000,     0.28975000,     0.01525000,     0.06829042,     0.00000000,     0.06829042,
   27,     0.30500000,     0.28975000,     0.01525000,     0.16772680,     0.00000000,     0.16772680,
   28,     0.30500000,     0.28975000,     0.01525000,     0.33360791,     0.00000000,     0.33360791,
   29,     0.30500000,     0.28975000,     0.01525000,     0.58369849,     0.00000000,     0.58369849,
   30,     0.30500000,     0.28975000,     0.01525000,     0.90784725,     0.00000000,     0.90784725,
   31,     0.30500000,     0.28975000,     0.01525000,     1.27813819,     0.00000000,     1.27813819,
   32,     0.30500000,     0.28975000,     0.01525000,     1.66803955,     0.00000000,     1.66803955,
   33,     0.30500000,     0.28975000,     0.01525000,     2.05794092,     0.00000000,     2.05794092,
   34,     0.30500000,     0.28975000,     0.01525000,     2.42823185,     0.00000000,     2.42823185,
   35,     0.30500000,     0.28975000,     0.01525000,     2.76714612,     0.00000000,     2.76714612,
   36,     0.30500000,     0.28975000,     0.01525000,     3.06845451,     0.00000000,     3.06845451,
   37,     0.30500000,     0.28975000,     0.01525000,     3.32131361,     0.00000000,     3.32131361,
   38,     0.30500000,     0.28975000,     0.01525000,     3.52249349,     0.00000000,     3.52249349,
   39,     0.30500000,     0.28975000,     0.01525000,     3.68514465,     0.00000000,     3.68514465,
   40,     0.30500000,     0.28975000,     0.01525000,     3.81872624,     0.00000000,     3.81872624,
   41,     0.30500000,     0.28975000,     0.01525000,     3.92854461,     0.00000000,     3.92854461,
   42,     0.30500000,     0.28975000,     0.01525000,     4.02152109,     0.00000000,     4.02152109,
   43,     0.30500000,     0.28975000,     0.01525000,     4.09855545,     0.00000000,     4.09855545,
   44,     0.30500000,     0.28975000,     0.01525000,     4.16174715,     0.00000000,     4.16174715,
   45,     0.30500000,     0.28975000,     0.01525000,     4.21386474,     0.00000000,     4.21386474,
   46,     0.30500000,     0.28975000,     0.01525000,     4.25675389,     0.00000000,     4.25675389,
   47,     0.30500000,     0.28975000,     0.01525000,     4.29249100,     0.00000000,     4.29249100,
   48,     0.30500000,     0.28975000,     0.01525000,     4.32167592,     0.00000000,     4.32167592,
   49,     0.00710000,     0.00674500,     0.00035500,     4.32956071,     0.00000000,     4.32956071,
   50,     0.00710000,     0.00674500,     0.00035500,     4.29892564,     0.00000000,     4.29892564,
   51,     0.00710000,     0.00674500,     0.00035500,     4.21818448,     0.00000000,     4.21818448,
   52,     0.00710000,     0.00674500,     0.00035500,     4.06982294,     0.00000000,     4.06982294,
   53,     0.00710000,     0.00674500,     0.00035500,     3.83674362,     0.00000000,     3.83674362,
   54,     0.00710000,     0.00674500,     0.00035500,     3.52948441,     0.00000000,     3.52948441,
   55,     0.00710000,     0.00674500,     0.00035500,     3.17549603,     0.00000000,     3.17549603,
   56,     0.00710000,     0.00674500,     0.00035500,     2.80096946,     0.00000000,     2.80096946,
   57,     0.00710000,     0.00674500,     0.00035500,     2.42538163,     0.00000000,     2.42538163,
   58,     0.00710000,     0.00674500,     0.00035500,     2.06802487,     0.00000000,     2.06802487,
   59,     0.00710000,     0.00674500,     0.00035500,     1.74076068,     0.00000000,     1.74076068,
   60,     0.00710000,     0.00674500,     0.00035500,     1.44967323,     0.00000000,     1.44967323,
   61,     0.00710000,     0.00674500,     0.00035500,     1.20535353,     0.00000000,     1.20535353,
   62,     0.00710000,     0.00674500,     0.00035500,     1.01095633,     0.00000000,     1.01095633,
   63,     0.00710000,     0.00674500,     0.00035500,     0.85370645,     0.00000000,     0.85370645,
   64,     0.00710000,     0.00674500,     0.00035500,     0.72438802,     0.00000000,     0.72438802,
   65,     0.00710000,     0.00674500,     0.00035500,     0.61781820,     0.00000000,     0.61781820,
   66,     0.00710000,     0.00674500,     0.00035500,     0.52723681,     0.00000000,     0.52723681,
   67,     0.00710000,     0.00674500,     0.00035500,     0.45199571,     0.00000000,     0.45199571,
   68,     0.00710000,     0.00674500,     0.00035500,     0.39027502,     0.00000000,     0.39027502,
   69,     0.00710000,     0.00674500,     0.00035500,     0.33937067,     0.00000000,     0.33937067,
   70,     0.00710000,     0.00674500,     0.00035500,     0.29747992,     0.00000000,     0.29747992,
   71,     0.00710000,     0.00674500,     0.00035500,     0.26257472,     0.00000000,     0.26257472,
   72,     0.00710000,     0.00674500,     0.00035500,     0.23406918,     0.00000000,     0.23406918,
   73,     0.03500000,     0.03325000,     0.00175000,     0.21204065,     0.00000000,     0.21204065,
   74,     0.03500000,     0.03325000,     0.00175000,     0.19738877,     0.00000000,     0.19738877,
   75,     0.03500000,     0.03325000,     0.00175000,     0.19048559,     0.00000000,     0.19048559,
   76,     0.03500000,     0.03325000,     0.00175000,     0.19231950,     0.00000000,     0.19231950,
   77,     0.03500000,     0.03325000,     0.00175000,     0.20426763,     0.00000000,     0.20426763,
   78,     0.03500000,     0.03325000,     0.00175000,     0.22479300,     0.00000000,     0.22479300,
   79,     0.03500000,     0.03325000,     0.00175000,     0.25116168,     0.00000000,     0.25116168,
   80,     0.03500000,     0.03325000,     0.00175000,     0.28067628,     0.00000000,     0.28067628,
   81,     0.03500000,     0.03325000,     0.00175000,     0.31122744,     0.00000000,     0.31122744,
   82,     0.03500000,     0.03325000,     0.00175000,     0.34088610,     0.00000000,     0.34088610,
   83,     0.03500000,     0.03325000,     0.00175000,     0.36821537,     0.00000000,     0.36821537,
   84,     0.03500000,     0.03325000,     0.00175000,     0.39264545,     0.00000000,     0.39264545,
   85,     0.03500000,     0.03325000,     0.00175000,     0.41318443,     0.00000000,     0.41318443,
   86,     0.03500000,     0.03325000,     0.00175000,     0.42953685,     0.00000000,     0.42953685,
   87,     0.03500000,     0.03325000,     0.00175000,     0.44283805,     0.00000000,     0.44283805,
   88,     0.03500000,     0.03325000,     0.00175000,     0.45393078,     0.00000000,     0.45393078,
   89,     0.03500000,     0.03325000,     0.00175000,     0.46330044,     0.00000000,     0.46330044,
   90,     0.03500000,     0.03325000,     0.00175000,     0.47158016,     0.00000000,     0.47158016,
   91,     0.03500000,     0.03325000,     0.00175000,     0.47862691,     0.00000000,     0.47862691,
   92,     0.03500000,     0.03325000,     0.00175000,     0.48440739,     0.00000000,     0.48440739,
   93,     0.03500000,     0.03325000,     0.00175000,     0.48917487,     0.00000000,     0.48917487,
   94,     0.03500000,     0.03325000,     0.00175000,     0.49309817,     0.00000000,     0.49309817,
   95,     0.03500000,     0.03325000,     0.00175000,     0.49636724,     0.00000000,     0.49636724,
   96,     0.03500000,     0.03325000,     0.00175000,     0.49903694,     0.00000000,     0.49903694,
   97,     0.00330000,     0.00313500,     0.00016500,     0.49951588,     0.00000000,     0.49951588,
   98,     0.00330000,     0.00313500,     0.00016500,     0.49595960,     0.00000000,     0.49595960,
   99,     0.00330000,     0.00313500,     0.00016500,     0.48712315,     0.00000000,     0.48712315,
  100,     0.00330000,     0.00313500,     0.00016500,     0.47113177,     0.00000000,     0.47113177,
  101,     0.00330000,     0.00313500,     0.00016500,     0.44616231,     0.00000000,     0.44616231,
  102,     0.00330000,     0.00313500,     0.00016500,     0.41332682,     0.00000000,     0.41332682,
  103,     0.00330000,     0.00313500,     0.00016500,     0.37554362,     0.00000000,     0.37554362,
  104,     0.00330000,     0.00313500,     0.00016500,     0.33559559,     0.00000000,     0.33559559,
  105,     0.00330000,     0.00313500,     0.00016500,     0.29555049,     0.00000000,     0.29555049,
  106,     0.00330000,     0.00313500,     0.00016500,     0.25745917,     0.00000000,     0.25745917,
  107,     0.00330000,     0.00313500,     0.00016500,     0.22257831,     0.00000000,     0.22257831,
  108,     0.00330000,     0.00313500,     0.00016500,     0.19155534,     0.00000000,     0.19155534,
  109,     0.00330000,     0.00313500,     0.00016500,     0.16551728,     0.00000000,     0.16551728,
  110,     0.00330000,     0.00313500,     0.00016500,     0.14479981,     0.00000000,     0.14479981,
  111,     0.00330000,     0.00313500,     0.00016500,     0.12804249,     0.00000000,     0.12804249,
  112,     0.00330000,     0.00313500,     0.00016500,     0.11426428,     0.00000000,     0.11426428,
  113,     0.00330000,     0.00313500,     0.00016500,     0.10291369,     0.00000000,     0.10291369,
  114,     0.00330000,     0.00313500,     0.00016500,     0.09327133,     0.00000000,     0.09327133,
  115,     0.00330000,     0.00313500,     0.00016500,     0.08526481,     0.00000000,     0.08526481,
  116,     0.00330000,     0.00313500,     0.00016500,     0.07869702,     0.00000000,     0.07869702,
  117,     0.00330000,     0.00313500,     0.00016500,     0.07328021,     0.00000000,     0.07328021,
  118,     0.00330000,     0.00313500,     0.00016500,     0.06882255,     0.00000000,     0.06882255,
  119,     0.00330000,     0.00313500,     0.00016500,     0.06510823,     0.00000000,     0.06510823,
  120,     0.00330000,     0.00313500,     0.00016500,     0.06207491,     0.00000000,     0.06207491,
  121,     0.09000000,     0.08550000,     0.00450000,     0.06429106,     0.00000000,     0.06429106,
  122,     0.09000000,     0.08550000,     0.00450000,     0.07691934,     0.00000000,     0.07691934,
  123,     0.09000000,     0.08550000,     0.00450000,     0.10348286,     0.00000000,     0.10348286,
  124,     0.09000000,     0.08550000,     0.00450000,     0.14921706,     0.00000000,     0.14921706,
  125,     0.09000000,     0.08550000,     0.00450000,     0.21914541,     0.00000000,     0.21914541,
  126,     0.09000000,     0.08550000,     0.00450000,     0.31031754,     0.00000000,     0.31031754,
  127,     0.09000000,     0.08550000,     0.00450000,     0.41477880,     0.00000000,     0.41477880,
  128,     0.09000000,     0.08550000,     0.00450000,     0.52495844,     0.00000000,     0.52495844,
  129,     0.09000000,     0.08550000,     0.00450000,     0.63524837,     0.00000000,     0.63524837,
  130,     0.09000000,     0.08550000,     0.00450000,     0.74005972,     0.00000000,     0.74005972,
  131,     0.09000000,     0.08550000,     0.00450000,     0.83600941,     0.00000000,     0.83600941,
  132,     0.09000000,     0.08550000,     0.00450000,     0.92132672,     0.00000000,     0.92132672,
  133,     0.09000000,     0.08550000,     0.00450000,     0.99292928,     0.00000000,     0.99292928,
  134,     0.09000000,     0.08550000,     0.00450000,     1.04989892,     0.00000000,     1.04989892,
  135,     0.09000000,     0.08550000,     0.00450000,     1.09596666,     0.00000000,     1.09596666,
  136,     0.09000000,     0.08550000,     0.00450000,     1.13381898,     0.00000000,     1.13381898,
  137,     0.09000000,     0.08550000,     0.00450000,     1.16496426,     0.00000000,     1.16496426,
  138,     0.09000000,     0.08550000,     0.00450000,     1.19136999,     0.00000000,     1.19136999,
  139,     0.09000000,     0.08550000,     0.00450000,     1.21326796,     0.00000000,     1.21326796,
  140,     0.09000000,     0.08550000,     0.00450000,     1.23123097,     0.00000000,     1.23123097,
  141,     0.09000000,     0.08550000,     0.00450000,     1.24604604,     0.00000000,     1.24604604,
  142,     0.09000000,     0.08550000,     0.00450000,     1.25823781,     0.00000000,     1.25823781,
  143,     0.09000000,     0.08550000,     0.00450000,     1.26839652,     0.00000000,     1.26839652,
  144,     0.09000000,     0.08550000,     0.00450000,     1.27669269,     0.00000000,     1.27669269,
  145,     0.12290000,     0.11675500,     0.00614500,     1.28533788,     0.00000000,     1.28533788,
  146,     0.12290000,     0.11675500,     0.00614500,     1.29655255,     0.00000000,     1.29655255,
  147,     0.12290000,     0.11675500,     0.00614500,     1.31193499,     0.00000000,     1.31193499,
  148,     0.12290000,     0.11675500,     0.00614500,     1.33371087,     0.00000000,     1.33371087,
  149,     0.12290000,     0.11675500,     0.00614500,     1.36386860,     0.00000000,     1.36386860,
  150,     0.12290000,     0.11675500,     0.00614500,     1.40149025,     0.00000000,     1.40149025,
  151,     0.12290000,     0.11675500,     0.00614500,     1.44361700,     0.00000000,     1.44361700,
  152,     0.12290000,     0.11675500,     0.00614500,     1.48746561,     0.00000000,     1.48746561,
  153,     0.12290000,     0.11675500,     0.00614500,     1.53101254,     0.00000000,     1.53101254,
  154,     0.12290000,     0.11675500,     0.00614500,     1.57218179,     0.00000000,     1.57218179,
  155,     0.12290000,     0.11675500,     0.00614500,     1.60980908,     0.00000000,     1.60980908,
  156,     0.12290000,     0.11675500,     0.00614500,     1.64322246,     0.00000000,     1.64322246,
  157,     0.12290000,     0.11675500,     0.00614500,     1.67125228,     0.00000000,     1.67125228,
  158,     0.12290000,     0.11675500,     0.00614500,     1.69355012,     0.00000000,     1.69355012,
  159,     0.12290000,     0.11675500,     0.00614500,     1.71155420,     0.00000000,     1.71155420,
  160,     0.12290000,     0.11675500,     0.00614500,     1.72629140,     0.00000000,     1.72629140,
  161,     0.12290000,     0.11675500,     0.00614500,     1.73833413,     0.00000000,     1.73833413,
  162,     0.12290000,     0.11675500,     0.00614500,     1.74842898,     0.00000000,     1.74842898,
  163,     0.12290000,     0.11675500,     0.00614500,     1.75673859,     0.00000000,     1.75673859,
  164,     0.12290000,     0.11675500,     0.00614500,     1.76355500,     0.00000000,     1.76355500,
  165,     0.12290000,     0.11675500,     0.00614500,     1.76917687,     0.00000000,     1.76917687,
  166,     0.12290000,     0.11675500,     0.00614500,     1.77380327,     0.00000000,     1.77380327,
  167,     0.12290000,     0.11675500,     0.00614500,     1.77765819,     0.00000000,     1.77765819,
  168,     0.12290000,     0.11675500,     0.00614500,     1.78080634,     0.00000000,     1.78080634,
  169,     0.34210000,     0.32499500,     0.01710500,     1.79534524,     0.00000000,     1.79534524,
  170,     0.34210000,     0.32499500,     0.01710500,     1.83462676,     0.00000000,     1.83462676,
  171,     0.34210000,     0.32499500,     0.01710500,     1.90785748,     0.00000000,     1.90785748,
  172,     0.34210000,     0.32499500,     0.01710500,     2.02854762,     0.00000000,     2.02854762,
  173,     0.34210000,     0.32499500,     0.01710500,     2.20949184,     0.00000000,     2.20949184,
  174,     0.34210000,     0.32499500,     0.01710500,     2.44346174,     0.00000000,     2.44346174,
  175,     0.34210000,     0.32499500,     0.01710500,     2.71041431,     0.00000000,     2.71041431,
  176,     0.34210000,     0.32499500,     0.01710500,     2.99131135,     0.00000000,     2.99131135,
  177,     0.34210000,     0.32499500,     0.01710500,     3.27209391,     0.00000000,     3.27209391,
  178,     0.34210000,     0.32499500,     0.01710500,     3.53868313,     0.00000000,     3.53868313,
  179,     0.34210000,     0.32499500,     0.01710500,     3.78266257,     0.00000000,     3.78266257,
  180,     0.34210000,     0.32499500,     0.01710500,     3.99955538,     0.00000000,     3.99955538,
  181,     0.34210000,     0.32499500,     0.01710500,     4.18156851,     0.00000000,     4.18156851,
  182,     0.34210000,     0.32499500,     0.01710500,     4.32638065,     0.00000000,     4.32638065,
  183,     0.34210000,     0.32499500,     0.01710500,     4.44345038,     0.00000000,     4.44345038,
  184,     0.34210000,     0.32499500,     0.01710500,     4.53957836,     0.00000000,     4.53957836,
  185,     0.34210000,     0.32499500,     0.01710500,     4.61857823,     0.00000000,     4.61857823,
  186,     0.34210000,     0.32499500,     0.01710500,     4.68542424,     0.00000000,     4.68542424,
  187,     0.34210000,     0.32499500,     0.01710500,     4.74078795,     0.00000000,     4.74078795,
  188,     0.34210000,     0.32499500,     0.01710500,     4.78620311,     0.00000000,     4.78620311,
  189,     0.34210000,     0.32499500,     0.01710500,     4.82365942,     0.00000000,     4.82365942,
  190,     0.34210000,     0.32499500,     0.01710500,     4.85448336,     0.00000000,     4.85448336,
  191,     0.34210000,     0.32499500,     0.01710500,     4.88016721,     0.00000000,     4.88016721,
  192,     0.34210000,     0.32499500,     0.01710500,     4.90114208,     0.00000000,     4.90114208,
  193,     0.09750000,     0.09262500,     0.00487500,     4.90514752,     0.00000000,     4.90514752,
  194,     0.09750000,     0.09262500,     0.00487500,     4.87796207,     0.00000000,     4.87796207,
  195,     0.09750000,     0.09262500,     0.00487500,     4.80998980,     0.00000000,     4.80998980,
  196,     0.09750000,     0.09262500,     0.00487500,     4.68677450,     0.00000000,     4.68677450,
  197,     0.09750000,     0.09262500,     0.00487500,     4.49425180,     0.00000000,     4.49425180,
  198,     0.09750000,     0.09262500,     0.00487500,     4.24101040,     0.00000000,     4.24101040,
  199,     0.09750000,     0.09262500,     0.00487500,     3.94957065,     0.00000000,     3.94957065,
  200,     0.09750000,     0.09262500,     0.00487500,     3.64140914,     0.00000000,     3.64140914,
  201,     0.09750000,     0.09262500,     0.00487500,     3.33248490,     0.00000000,     3.33248490,
  202,     0.09750000,     0.09262500,     0.00487500,     3.03862434,     0.00000000,     3.03862434,
  203,     0.09750000,     0.09262500,     0.00487500,     2.76952890,     0.00000000,     2.76952890,
  204,     0.09750000,     0.09262500,     0.00487500,     2.53019420,     0.00000000,     2.53019420,
  205,     0.09750000,     0.09262500,     0.00487500,     2.32931630,     0.00000000,     2.32931630,
  206,     0.09750000,     0.09262500,     0.00487500,     2.16948550,     0.00000000,     2.16948550,
  207,     0.09750000,     0.09262500,     0.00487500,     2.04020526,     0.00000000,     2.04020526,
  208,     0.09750000,     0.09262500,     0.00487500,     1.93390625,     0.00000000,     1.93390625,
  209,     0.09750000,     0.09262500,     0.00487500,     1.84633295,     0.00000000,     1.84633295,
  210,     0.09750000,     0.09262500,     0.00487500,     1.77193467,     0.00000000,     1.77193467,
  211,     0.09750000,     0.09262500,     0.00487500,     1.71015564,     0.00000000,     1.71015564,
  212,     0.09750000,     0.09262500,     0.00487500,     1.65947796,     0.00000000,     1.65947796,
  213,     0.09750000,     0.09262500,     0.00487500,     1.61768137,     0.00000000,     1.61768137,
  214,     0.09750000,     0.09262500,     0.00487500,     1.58328568,     0.00000000,     1.58328568,
  215,     0.09750000,     0.09262500,     0.00487500,     1.55462569,     0.00000000,     1.55462569,
  216,     0.09750000,     0.09262500,     0.00487500,     1.53122033,     0.00000000,     1.53122033,
  217,     0.02960000,     0.02812000,     0.00148000,     1.50818745,     0.00000000,     1.50818745,
  218,     0.02960000,     0.02812000,     0.00148000,     1.48077052,     0.00000000,     1.48077052,
  219,     0.02960000,     0.02812000,     0.00148000,     1.44549710,     0.00000000,     1.44549710,
  220,     0.02960000,     0.02812000,     0.00148000,     1.39761482,     0.00000000,     1.39761482,
  221,     0.02960000,     0.02812000,     0.00148000,     1.33296533,     0.00000000,     1.33296533,
  222,     0.02960000,     0.02812000,     0.00148000,     1.25330896,     0.00000000,     1.25330896,
  223,     0.02960000,     0.02812000,     0.00148000,     1.16471245,     0.00000000,     1.16471245,
  224,     0.02960000,     0.02812000,     0.00148000,     1.07286034,     0.00000000,     1.07286034,
  225,     0.02960000,     0.02812000,     0.00148000,     0.98185934,     0.00000000,     0.98185934,
  226,     0.02960000,     0.02812000,     0.00148000,     0.89596415,     0.00000000,     0.89596415,
  227,     0.02960000,     0.02812000,     0.00148000,     0.81749819,     0.00000000,     0.81749819,
  228,     0.02960000,     0.02812000,     0.00148000,     0.74784822,     0.00000000,     0.74784822,
  229,     0.02960000,     0.02812000,     0.00148000,     0.68942822,     0.00000000,     0.68942822,
  230,     0.02960000,     0.02812000,     0.00148000,     0.64295726,     0.00000000,     0.64295726,
  231,     0.02960000,     0.02812000,     0.00148000,     0.60545222,     0.00000000,     0.60545222,
  232,     0.02960000,     0.02812000,     0.00148000,     0.57478878,     0.00000000,     0.57478878,
  233,     0.02960000,     0.02812000,     0.00148000,     0.54978562,     0.00000000,     0.54978562,
  234,     0.02960000,     0.02812000,     0.00148000,     0.52890190,     0.00000000,     0.52890190,
  235,     0.02960000,     0.02812000,     0.00148000,     0.51175228,     0.00000000,     0.51175228,
  236,     0.02960000,     0.02812000,     0.00148000,     0.49768436,     0.00000000,     0.49768436,
  237,     0.02960000,     0.02812000,     0.00148000,     0.48608179,     0.00000000,     0.48608179,
  238,     0.02960000,     0.02812000,     0.00148000,     0.47653368,     0.00000000,     0.47653368,
  239,     0.02960000,     0.02812000,     0.00148000,     0.46857778,     0.00000000,     0.46857778,
  240,     0.02960000,     0.02812000,     0.00148000,     0.46208054,     0.00000000,     0.46208054,
  241,     0.01120000,     0.01064000,     0.00056000,     0.45571114,     0.00000000,     0.45571114,
  242,     0.01120000,     0.01064000,     0.00056000,     0.44817635,     0.00000000,     0.44817635,
  243,     0.01130000,     0.01073500,     0.00056500,     0.43853635,     0.00000000,     0.43853635,
  244,     0.01120000,     0.01064000,     0.00056000,     0.42549999,     0.00000000,     0.42549999,
  245,     0.01130000,     0.01073500,     0.00056500,     0.40794263,     0.00000000,     0.40794263,
  246,     0.01120000,     0.01064000,     0.00056000,     0.38634056,     0.00000000,     0.38634056,
  247,     0.01130000,     0.01073500,     0.00056500,     0.36234007,     0.00000000,     0.36234007,
  248,     0.01120000,     0.01064000,     0.00056000,     0.33747355,     0.00000000,     0.33747355,
  249,     0.01130000,     0.01073500,     0.00056500,     0.31284957,     0.00000000,     0.31284957,
  250,     0.01130000,     0.01073500,     0.00056500,     0.28961968,     0.00000000,     0.28961968,
  251,     0.01120000,     0.01064000,     0.00056000,     0.26840641,     0.00000000,     0.26840641,
  252,     0.01130000,     0.01073500,     0.00056500,     0.24958236,     0.00000000,     0.24958236,
  253,     0.01120000,     0.01064000,     0.00056000,     0.23380299,     0.00000000,     0.23380299,
  254,     0.01130000,     0.01073500,     0.00056500,     0.22125951,     0.00000000,     0.22125951,
  255,     0.01120000,     0.01064000,     0.00056000,     0.21113410,     0.00000000,     0.21113410,
  256,     0.01120000,     0.01064000,     0.00056000,     0.20284772,     0.00000000,     0.20284772,
  257,     0.01130000,     0.01073500,     0.00056500,     0.19608767,     0.00000000,     0.19608767,
  258,     0.01120000,     0.01064000,     0.00056000,     0.19043624,     0.00000000,     0.19043624,
  259,     0.01120000,     0.01064000,     0.00056000,     0.18578226,     0.00000000,     0.18578226,
  260,     0.01130000,     0.01073500,     0.00056500,     0.18195779,     0.00000000,     0.18195779,
  261,     0.01120000,     0.01064000,     0.00056000,     0.17879889,     0.00000000,     0.17879889,
  262,     0.01120000,     0.01064000,     0.00056000,     0.17618871,     0.00000000,     0.17618871,
  263,     0.01130000,     0.01073500,     0.00056500,     0.17401014,     0.00000000,     0.17401014,
  264,     0.01120000,     0.01064000,     0.00056000,     0.17223359,     0.00000000,     0.17223359,
  265,     0.57330000,     0.54463500,     0.02866500,     0.20137486,     0.00000000,     0.20137486,
  266,     0.57330000,     0.54463500,     0.02866500,     0.29539911,     0.00000000,     0.29539911,
  267,     0.57330000,     0.54463500,     0.02866500,     0.47764617,     0.00000000,     0.47764617,
  268,     0.57330000,     0.54463500,     0.02866500,     0.78250812,     0.00000000,     0.78250812,
  269,     0.57330000,     0.54463500,     0.02866500,     1.24270217,     0.00000000,     1.24270217,
  270,     0.57330000,     0.54463500,     0.02866500,     1.83948379,     0.00000000,     1.83948379,
  271,     0.57330000,     0.54463500,     0.02866500,     2.52140430,     0.00000000,     2.52140430,
  272,     0.57330000,     0.54463500,     0.02866500,     3.23954527,     0.00000000,     3.23954527,
  273,     0.57330000,     0.54463500,     0.02866500,     3.95774947,     0.00000000,     3.95774947,
  274,     0.57330000,     0.54463500,     0.02866500,     4.63987572,     0.00000000,     4.63987572,
  275,     0.57330000,     0.54463500,     0.02866500,     5.26421111,     0.00000000,     5.26421111,
  276,     0.57330000,     0.54463500,     0.02866500,     5.81927752,     0.00000000,     5.81927752,
  277,     0.57330000,     0.54463500,     0.02866500,     6.28509625,     0.00000000,     6.28509625,
  278,     0.57330000,     0.54463500,     0.02866500,     6.65571127,     0.00000000,     6.65571127,
  279,     0.57330000,     0.54463500,     0.02866500,     6.95535310,     0.00000000,     6.95535310,
  280,     0.57330000,     0.54463500,     0.02866500,     7.20145291,     0.00000000,     7.20145291,
  281,     0.57330000,     0.54463500,     0.02866500,     7.40378827,     0.00000000,     7.40378827,
  282,     0.57330000,     0.54463500,     0.02866500,     7.57511463,     0.00000000,     7.57511463,
  283,     0.57330000,     0.54463500,     0.02866500,     7.71707621,     0.00000000,     7.71707621,
  284,     0.57330000,     0.54463500,     0.02866500,     7.83352810,     0.00000000,     7.83352810,
  285,     0.57330000,     0.54463500,     0.02866500,     7.92957218,     0.00000000,     7.92957218,
  286,     0.57330000,     0.54463500,     0.02866500,     8.00860969,     0.00000000,     8.00860969,
  287,     0.57330000,     0.54463500,     0.02866500,     8.07446728,     0.00000000,     8.07446728,
  288,     0.57330000,     0.54463500,     0.02866500,     8.12825017,     0.00000000,     8.12825017,
  289,     0.16330000,     0.15513500,     0.00816500,     8.15034979,     0.00000000,     8.15034979,
  290,     0.16330000,     0.15513500,     0.00816500,     8.11744319,     0.00000000,     8.11744319,
  291,     0.16330000,     0.15513500,     0.00816500,     8.01396101,     0.00000000,     8.01396101,
  292,     0.16330000,     0.15513500,     0.00816500,     7.81614294,     0.00000000,     7.81614294,
  293,     0.16330000,     0.15513500,     0.00816500,     7.50057593,     0.00000000,     7.50057593,
  294,     0.16330000,     0.15513500,     0.00816500,     7.08205407,     0.00000000,     7.08205407,
  295,     0.16330000,     0.15513500,     0.00816500,     6.59844387,     0.00000000,     6.59844387,
  296,     0.16330000,     0.15513500,     0.00816500,     6.08592111,     0.00000000,     6.08592111,
  297,     0.16330000,     0.15513500,     0.00816500,     5.57144269,     0.00000000,     5.57144269,
  298,     0.16330000,     0.15513500,     0.00816500,     5.08162508,     0.00000000,     5.08162508,
  299,     0.16330000,     0.15513500,     0.00816500,     4.63296558,     0.00000000,     4.63296558,
  300,     0.16330000,     0.15513500,     0.00816500,     4.23383787,     0.00000000,     4.23383787,
  301,     0.16330000,     0.15513500,     0.00816500,     3.89881826,     0.00000000,     3.89881826,
