16
155.0	0.0
160.0	470.0
165.0	3010.0
170.0	7880.0
175.0	15320.0
180.0	28350.0
185.0	52570.0
190.0	95870.0
195.0	165450.0
200.0	270610.0
205.0	422510.0
210.0	629140.0
215.0	893340.0
220.0	1218140.0
225.0	1610400.0
230.0	2078640.0
