   200.00000000000000        0.0000000000000000        840.50000000000000        214.00000000000000     
   200.00416096500484        1.8027244793918557E-005   841.22000745739933        214.01362618200983     
   200.01710618946436        1.8054498321835639E-005   841.94004567351340        214.02725294613009     
   200.04971418831281        1.8081754952750829E-005   842.66016588506886        214.04088126201870     
   200.12411604718062        1.8109018873104789E-005   843.38047871432491        214.05451322320826     
   200.26603668697578        1.8136297529480773E-005   844.10118092394066        214.06815255344324     
   200.49952079575087        1.8163601759254279E-005   844.82255886225892        214.08180467188225     
   200.84866939065051        1.8190945679980132E-005   845.54498553915209        214.09547663775837     
   201.32538336090312        1.8218345862285335E-005   846.26889876858672        214.10917673672571     
   201.92227389365570        1.8245819184793904E-005   846.99474448606452        214.12291340813900     
   202.61324045730538        1.8273380245212083E-005   847.72290834624255        214.13669395053449     
   203.36549156101532        1.8301039629394438E-005   848.45366999794919        214.15052365628216     
   204.14254477259624        1.8328803203759835E-005   849.18718439733470        214.16440545793594     
   204.90842287140262        1.8356671898093398E-005   849.92347607309307        214.17833981970276     
   205.63538626332760        1.8384642300970202E-005   850.66245486351932        214.19232503526720     
   206.30236378687766        1.8412707675191599E-005   851.40394274741868        214.20635773556810     
   206.89169225106372        1.8440858644396940E-005   852.14769198197712        214.22043323205861     
   207.39863453834295        1.8469084305776450E-005   852.89341450375900        214.23454607312186     
   207.82844122678529        1.8497373791074494E-005   853.64082317370764        214.24869082463488     
   208.18874612332095        1.8525717109608480E-005   854.38965404443138        214.26286249137834     
   208.48942933835639        1.8554105463839961E-005   855.13967469372142        214.27705667474871     
   208.74011147139052        1.8582531384765562E-005   855.89068780025832        214.29126964042882     
   208.94821840453400        1.8610988564839034E-005   856.64252672719351        214.30549823480683     
   209.12055203474534        1.8639471665882470E-005   857.39505044698103        214.31973978892847     
   209.26305350726057        1.8667976217945239E-005   858.14814086989747        214.33399206793902     
   209.37677716471401        1.8696498227786266E-005   858.90169249801033        214.34825307528408     
   209.46122470382966        1.8725033740166170E-005   859.65560083417290        214.36252083334921     
   209.50898123982626        1.8753578260880319E-005   860.40974713754190        214.37679309495726     
   209.50083129936172        1.8782125481737923E-005   861.16396473240388        214.39106670576086     
   209.41352887208194        1.8810666201966285E-005   861.91801051311029        214.40533706497180     
   209.22519297624970        1.8839188146308063E-005   862.67156014480122        214.41959803453446     
   208.91332266272860        1.8867676015747010E-005   863.42420940527450        214.43384196452072     
   208.46741330923891        1.8896112262365365E-005   864.17549466204173        214.44806008065939     
   207.89604809505238        1.8924479206766991E-005   864.92494882449637        214.46224354323422     
   207.22611895586334        1.8952761585768202E-005   865.67216865705984        214.47638472098902     
   206.49128821308904        1.8980948261284939E-005   866.41685992183216        214.49047804545481     
   205.72862748126454        1.9009032914147953E-005   867.15885570172793        214.50452035771627     
   204.97465857220817        1.9037014239082055E-005   867.89812154817116        214.51851100583215     
   204.25764337561330        1.9064895344696654E-005   868.63473962301748        214.53245154472023     
   203.59847699985647        1.9092682688983303E-005   869.36888057097929        214.54634520384138     
   203.01565410956698        1.9120385413740395E-005   870.10078593806759        214.56019655446758     
   202.51406460923607        1.9148014254281238E-005   870.83073936295045        214.57401096447674     
   202.08858431426785        1.9175579930382415E-005   871.55902406200903        214.58779379375491     
   201.73159261446929        1.9203092293763007E-005   872.28590031128738        214.60154996804101     
   201.43321599780239        1.9230560004357699E-005   873.01159689751478        214.61528381713691     
   201.18408716395254        1.9257990411257708E-005   873.73630797406054        214.62899901540615     
   200.97690688040120        1.9285389727984696E-005   874.46019769383292        214.64269866945179     
   200.80513657498591        1.9312763225266113E-005   875.18340530253272        214.65638541450667     
   200.66296676486874        1.9340115332517545E-005   875.90604781914567        214.67006146516172     
   200.54524797360946        1.9367449732479260E-005   876.62822253619049        214.68372866268339     
   200.44793812563381        1.9394769481638493E-005   877.35001020146228        214.69738853522827     
   200.36766504858855        1.9422077131324329E-005   878.07147821737146        214.71104235839084     
   200.30145885908513        1.9449374800752310E-005   878.79268257041792        214.72469119171873     
   200.24681351101964        1.9476664236056709E-005   879.51366939073421        214.73833590822736     
   200.20170173030181        1.9503946874483805E-005   880.23447664810033        214.75197722649699     
   200.16439166503574        1.9531223897153950E-005   880.95513554583408        214.76561573705212     
   200.13357115632908        1.9558496277809187E-005   881.67567180868002        214.77925192673504     
   200.10808789179111        1.9585764822239073E-005   882.39610672436572        214.79288619841722     
   200.08707149434457        1.9613030198447350E-005   883.11645794053891        214.80651888608136     
   200.06966164691596        1.9640292956520626E-005   883.83673998962263        214.82015026475440     
   200.05522442391305        1.9667553544710587E-005   884.55696471367696        214.83378055854800     
   200.04329286253977        1.9694812336281248E-005   885.27714197378964        214.84740995408384     
   200.03338348139806        1.9722069639747364E-005   885.99727992044302        214.86103860561019     
   200.02554174069903        1.9749325733741958E-005   886.71738591490600        214.87466665243954     
   200.01902087034952        1.9776580849131165E-005   887.43746605630736        214.88829420999824     
   200.01366043517476        1.9803835154994545E-005   888.15752481127595        214.90192136281749     
   200.00938021758736        1.9831088803992999E-005   888.87756621299604        214.91554818722551     
   200.00609010879367        1.9858341937188530E-005   889.59759398823599        214.92917475375162     
